ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,MUSIC_FAKE_PROB
factorial_0180,1,1.0,1.0,1,1,mixed,,,,voice_fake_f5tts_v1_base_dohyun_target_00,efp_fake_112315_musicgen_11,f5tts_v1_base,musicgen,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0180.wav,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,stereo_wav,dev,dohyun,fma_112315,,,8.0,.wav,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,stereo_wav,f5tts_v1_base,musicgen,0.9999991655349731
factorial_0181,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_finetuned_1.7b_eunju_target_00,efp_fake_127303_songgen_07,qwen3tts_finetuned_1.7b,songgen,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0181.mp3,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,mp3_64k,dev,eunju,fma_127303,,,8.32,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,mp3_64k,qwen3tts_finetuned_1.7b,songgen,0.9657317996025085
factorial_0182,1,1.0,1.0,1,1,mixed,,,,voice_fake_f5tts_v1_base_eunju_target_01,efp_fake_113019_diffrhythm_03,f5tts_v1_base,diffrhythm,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0182.ogg,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,ogg_48k,dev,eunju,fma_113019,,,8.0,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,ogg_48k,f5tts_v1_base,diffrhythm,0.9999985694885254
factorial_0183,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_custom_0.6b_siwoo_target_01,efp_fake_112315_brev_04,qwen3tts_custom_0.6b,brev,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0183.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,telephone_flac,dev,siwoo,fma_112315,,,8.0,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,telephone_flac,qwen3tts_custom_0.6b,brev,0.9889589548110962
factorial_0184,1,1.0,1.0,1,1,mixed,,,,voice_fake_f5tts_v1_base_siwoo_target_00,efp_fake_113019_diffrhythm_03,f5tts_v1_base,diffrhythm,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0184.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,noisy_flac,dev,siwoo,fma_113019,,,8.0,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,noisy_flac,f5tts_v1_base,diffrhythm,0.9999996423721313
factorial_0185,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_custom_0.6b_siwoo_target_00,efp_fake_127303_songgen_07,qwen3tts_custom_0.6b,songgen,10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0185.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,clean_flac,dev,siwoo,fma_127303,,,8.0,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,clean_flac,qwen3tts_custom_0.6b,songgen,0.5887643694877625
factorial_0186,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_custom_0.6b_eunju_target_02,efp_fake_112315_suno_16,qwen3tts_custom_0.6b,suno,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0186.wav,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,stereo_wav,dev,eunju,fma_112315,,,10.16,.wav,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,stereo_wav,qwen3tts_custom_0.6b,suno,0.9999163150787354
factorial_0187,1,1.0,1.0,1,1,mixed,,,,voice_fake_cosyvoice3_0.5b_siwoo_target_00,efp_fake_113019_audioldm_02,cosyvoice3_0.5b,audioldm,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0187.mp3,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,mp3_64k,dev,siwoo,fma_113019,,,8.0,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,mp3_64k,cosyvoice3_0.5b,audioldm,1.0
factorial_0188,1,1.0,1.0,1,1,mixed,,,,voice_fake_f5tts_v1_base_seoa_target_01,efp_fake_112315_diffrhythm_05,f5tts_v1_base,diffrhythm,10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0188.ogg,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,ogg_48k,dev,seoa,fma_112315,,,8.0,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,ogg_48k,f5tts_v1_base,diffrhythm,0.999998927116394
factorial_0189,1,1.0,1.0,1,1,mixed,,,,voice_fake_cosyvoice3_0.5b_dohyun_target_00,efp_fake_140925_diffrhythm_03,cosyvoice3_0.5b,diffrhythm,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0189.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,telephone_flac,dev,dohyun,fma_140925,,,16.48,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,telephone_flac,cosyvoice3_0.5b,diffrhythm,1.0
factorial_0190,1,1.0,1.0,1,1,mixed,,,,voice_fake_cosyvoice3_0.5b_eunju_target_00,efp_fake_112315_elevenlabs_08,cosyvoice3_0.5b,elevenlabs,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0190.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,noisy_flac,dev,eunju,fma_112315,,,11.0,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,noisy_flac,cosyvoice3_0.5b,elevenlabs,0.004416132345795631
factorial_0191,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_finetuned_1.7b_dohyun_target_02,efp_fake_112315_producer_12,qwen3tts_finetuned_1.7b,producer,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0191.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,clean_flac,dev,dohyun,fma_112315,,,8.56,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,clean_flac,qwen3tts_finetuned_1.7b,producer,0.8089998364448547
factorial_0192,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_custom_0.6b_siwoo_target_01,efp_fake_127303_diffrhythm_03,qwen3tts_custom_0.6b,diffrhythm,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0192.wav,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,stereo_wav,dev,siwoo,fma_127303,,,8.0,.wav,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,stereo_wav,qwen3tts_custom_0.6b,diffrhythm,0.991195559501648
factorial_0193,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_finetuned_1.7b_dohyun_target_00,efp_fake_112315_musicgen_11,qwen3tts_finetuned_1.7b,musicgen,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0193.mp3,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,mp3_64k,dev,dohyun,fma_112315,,,12.64,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,mp3_64k,qwen3tts_finetuned_1.7b,musicgen,0.9999998807907104
factorial_0194,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_custom_0.6b_seoa_target_02,efp_fake_112315_suno_16,qwen3tts_custom_0.6b,suno,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0194.ogg,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,ogg_48k,dev,seoa,fma_112315,,,8.0,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,ogg_48k,qwen3tts_custom_0.6b,suno,0.9999954700469971
factorial_0195,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_finetuned_1.7b_siwoo_target_01,efp_fake_112315_brev_04,qwen3tts_finetuned_1.7b,brev,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0195.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,telephone_flac,dev,siwoo,fma_112315,,,8.0,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,telephone_flac,qwen3tts_finetuned_1.7b,brev,0.9958781003952026
factorial_0196,1,1.0,1.0,1,1,mixed,,,,voice_fake_cosyvoice3_0.5b_mansu_target_02,efp_fake_127303_songgen_07,cosyvoice3_0.5b,songgen,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0196.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,noisy_flac,dev,mansu,fma_127303,,,8.0,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,noisy_flac,cosyvoice3_0.5b,songgen,0.9758368730545044
factorial_0197,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_finetuned_1.7b_dohyun_target_02,efp_fake_113019_diffrhythm_04,qwen3tts_finetuned_1.7b,diffrhythm,10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0197.flac,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,clean_flac,dev,dohyun,fma_113019,,,8.56,.flac,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,clean_flac,qwen3tts_finetuned_1.7b,diffrhythm,0.9957447648048401
factorial_0198,1,1.0,1.0,1,1,mixed,,,,voice_fake_qwen3tts_finetuned_1.7b_eunju_target_02,efp_fake_140925_audioldm_01,qwen3tts_finetuned_1.7b,audioldm,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0198.wav,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,stereo_wav,dev,eunju,fma_140925,,,8.0,.wav,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,stereo_wav,qwen3tts_finetuned_1.7b,audioldm,0.999640941619873
factorial_0199,1,1.0,1.0,1,1,mixed,,,,voice_fake_cosyvoice3_0.5b_mansu_target_01,efp_fake_113019_diffrhythm_04,cosyvoice3_0.5b,diffrhythm,10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0199.mp3,concurrent,voice_fake__music_fake,concurrent__voice_fake__music_fake,mp3_64k,dev,mansu,fma_113019,,,8.0,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,mp3_64k,cosyvoice3_0.5b,diffrhythm,0.9999884366989136
factorial_0200,0,0.0,0.0,1,1,mixed,,,,voice_real_seoa_target_02,efp_extra_real_030522,bonafide,real,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0200.ogg,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,ogg_48k,dev,seoa,fma_030522,0.75,voice_first,11.792,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,ogg_48k,bonafide,real,0.9996970891952515
factorial_0201,0,0.0,0.0,1,1,mixed,,,,voice_real_siwoo_extra_01,efp_extra_real_091179,bonafide,real,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0201.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,telephone_flac,dev,siwoo,fma_091179,0.25,music_first,16.323,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,telephone_flac,bonafide,real,0.15668494999408722
factorial_0202,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_target_02,efp_extra_real_114049,bonafide,real,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0202.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,noisy_flac,dev,dohyun,fma_114049,0.5,music_first,14.469,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,noisy_flac,bonafide,real,0.023586245253682137
factorial_0203,0,0.0,0.0,1,1,mixed,,,,voice_real_seoa_extra_00,efp_extra_real_120771,bonafide,real,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0203.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,clean_flac,dev,seoa,fma_120771,0.25,voice_first,15.121,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,clean_flac,bonafide,real,0.015054743736982346
factorial_0204,0,0.0,0.0,1,1,mixed,,,,voice_real_mansu_target_00,efp_extra_real_046058,bonafide,real,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0204.wav,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,stereo_wav,dev,mansu,fma_046058,0.25,music_first,17.379,.wav,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,stereo_wav,bonafide,real,0.978926956653595
factorial_0205,0,0.0,0.0,1,1,mixed,,,,voice_real_siwoo_extra_00,efp_extra_real_131791,bonafide,real,10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0205.mp3,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,mp3_64k,dev,siwoo,fma_131791,0.5,music_first,13.616,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,mp3_64k,bonafide,real,0.526284396648407
factorial_0206,0,0.0,0.0,1,1,mixed,,,,voice_real_eunju_target_00,efp_extra_real_026674,bonafide,real,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0206.ogg,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,ogg_48k,dev,eunju,fma_026674,0.5,music_first,14.507,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,ogg_48k,bonafide,real,0.0009455559775233269
factorial_0207,0,0.0,0.0,1,1,mixed,,,,voice_real_eunju_extra_00,efp_extra_real_144465,bonafide,real,10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0207.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,telephone_flac,dev,eunju,fma_144465,0.5,voice_first,13.88,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,telephone_flac,bonafide,real,0.9534775614738464
factorial_0208,0,0.0,0.0,1,1,mixed,,,,voice_real_seoa_extra_00,efp_extra_real_145607,bonafide,real,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0208.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,noisy_flac,dev,seoa,fma_145607,0.25,voice_first,15.121,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,noisy_flac,bonafide,real,0.04806013032793999
factorial_0209,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_extra_02,efp_real_118921,bonafide,real,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0209.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,clean_flac,dev,dohyun,fma_118921,0.75,voice_first,11.879,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,clean_flac,bonafide,real,0.08979105949401855
factorial_0210,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_target_02,efp_extra_real_073763,bonafide,real,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0210.wav,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,stereo_wav,dev,dohyun,fma_073763,0.25,music_first,16.703,.wav,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,stereo_wav,bonafide,real,0.7483465671539307
factorial_0211,0,0.0,0.0,1,1,mixed,,,,voice_real_mansu_extra_01,efp_extra_real_014663,bonafide,real,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0211.mp3,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,mp3_64k,dev,mansu,fma_014663,0.5,music_first,13.465,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,mp3_64k,bonafide,real,0.0017594550736248493
factorial_0212,0,0.0,0.0,1,1,mixed,,,,voice_real_seoa_extra_01,efp_extra_real_026301,bonafide,real,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0212.ogg,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,ogg_48k,dev,seoa,fma_026301,0.25,music_first,15.544,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,ogg_48k,bonafide,real,0.8105184435844421
factorial_0213,0,0.0,0.0,1,1,mixed,,,,voice_real_seoa_target_00,efp_real_118921,bonafide,real,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0213.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,telephone_flac,dev,seoa,fma_118921,0.5,music_first,13.029,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,telephone_flac,bonafide,real,0.12882186472415924
factorial_0214,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_extra_00,efp_extra_real_036959,bonafide,real,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0214.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,noisy_flac,dev,dohyun,fma_036959,0.5,voice_first,15.99,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,noisy_flac,bonafide,real,0.23184742033481598
factorial_0215,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_extra_01,efp_extra_real_092551,bonafide,real,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0215.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,clean_flac,dev,dohyun,fma_092551,0.25,music_first,18.494,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,clean_flac,bonafide,real,0.9993036985397339
factorial_0216,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_extra_00,efp_extra_real_060144,bonafide,real,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0216.wav,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,stereo_wav,dev,dohyun,fma_060144,0.75,music_first,13.49,.wav,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,stereo_wav,bonafide,real,0.002355199307203293
factorial_0217,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_extra_01,efp_extra_real_036959,bonafide,real,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0217.mp3,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,mp3_64k,dev,dohyun,fma_036959,0.5,voice_first,15.994,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,mp3_64k,bonafide,real,0.9931228756904602
factorial_0218,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_extra_01,efp_extra_real_064093,bonafide,real,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0218.ogg,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,ogg_48k,dev,dohyun,fma_064093,0.25,voice_first,18.494,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,ogg_48k,bonafide,real,0.02554546669125557
factorial_0219,0,0.0,0.0,1,1,mixed,,,,voice_real_mansu_target_02,efp_extra_real_107805,bonafide,real,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0219.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,telephone_flac,dev,mansu,fma_107805,0.75,music_first,11.982,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,telephone_flac,bonafide,real,0.4149385392665863
factorial_0220,0,0.0,0.0,1,1,mixed,,,,voice_real_dohyun_extra_02,efp_extra_real_046058,bonafide,real,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0220.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,noisy_flac,dev,dohyun,fma_046058,0.25,voice_first,15.636,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,noisy_flac,bonafide,real,0.6307013630867004
factorial_0221,0,0.0,0.0,1,1,mixed,,,,voice_real_eunju_target_02,efp_extra_real_036959,bonafide,real,5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0221.flac,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,clean_flac,dev,eunju,fma_036959,0.75,voice_first,11.975,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,clean_flac,bonafide,real,0.9624254703521729
factorial_0222,0,0.0,0.0,1,1,mixed,,,,voice_real_seoa_extra_01,efp_real_140925,bonafide,real,0.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0222.wav,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,stereo_wav,dev,seoa,fma_140925,0.25,music_first,15.544,.wav,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,stereo_wav,bonafide,real,0.05076821148395538
factorial_0223,0,0.0,0.0,1,1,mixed,,,,voice_real_siwoo_target_02,efp_extra_real_121346,bonafide,real,10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0223.mp3,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,mp3_64k,dev,siwoo,fma_121346,0.5,music_first,13.248,.mp3,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,mp3_64k,bonafide,real,0.972599983215332
factorial_0224,0,0.0,0.0,1,1,mixed,,,,voice_real_seoa_target_00,efp_extra_real_014663,bonafide,real,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0224.ogg,partial_overlap,voice_real__music_real,partial_overlap__voice_real__music_real,ogg_48k,dev,seoa,fma_014663,0.25,music_first,14.543,.ogg,,,,,,,,,,,,,,,,,,,,,,,,,RR,partial_overlap,ogg_48k,bonafide,real,0.0025519656483083963
factorial_0225,1,0.0,1.0,1,1,mixed,,,,voice_real_seoa_target_00,efp_fake_112315_audioldm_02,bonafide,audioldm,-10.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0225.flac,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,telephone_flac,dev,seoa,fma_112315,0.75,voice_first,11.514,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RF,partial_overlap,telephone_flac,bonafide,audioldm,0.9999874830245972
factorial_0226,1,0.0,1.0,1,1,mixed,,,,voice_real_eunju_extra_00,efp_fake_112315_elevenlabs_08,bonafide,elevenlabs,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0226.flac,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,noisy_flac,dev,eunju,fma_112315,0.5,music_first,13.88,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RF,partial_overlap,noisy_flac,bonafide,elevenlabs,0.03519631549715996
factorial_0227,1,0.0,1.0,1,1,mixed,,,,voice_real_seoa_extra_02,efp_fake_112315_brev_04,bonafide,brev,-5.0,,,factorial_eval_1200_v2,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/factorial_eval_1200_v2/audio/factorial_0227.flac,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,clean_flac,dev,seoa,fma_112315,0.25,voice_first,14.608,.flac,,,,,,,,,,,,,,,,,,,,,,,,,RF,partial_overlap,clean_flac,bonafide,brev,0.9999985694885254
