ID,SPEAR_BINARY_VOICE_PROB,SPEAR_BINARY_MUSIC_PROB,SPEAR_JOINT_VOICE_PROB,SPEAR_JOINT_MUSIC_PROB,SPEAR_JOINT_FILE_PROB,SPEAR_EXISTING_VOICE_PROB,SPEAR_EXISTING_MUSIC_PROB
factorial_0547,0.9082425,0.99853957,0.99962974,0.9996403,0.9996404,0.3885828,0.033735838
factorial_0548,5.6046423e-07,0.18303955,1.8827415e-09,0.0035396647,0.0035396218,0.31490248,0.005667234
factorial_0549,0.04507495,0.8681438,0.006189158,0.68023306,0.6864127,0.2174241,0.46079516
factorial_0550,0.90659595,0.06489669,0.4668225,0.00060395506,0.4668252,0.8691265,4.1401836e-05
factorial_0551,0.9594416,0.8118856,0.91035855,0.2873037,0.9998894,0.06320689,0.35974547
factorial_0552,0.999997,9.482027e-05,0.9999969,5.768253e-07,0.99999696,0.5382262,0.0010658102
factorial_0553,0.8331241,0.0045209858,0.9938977,5.9339154e-06,0.9938996,0.45303592,0.16971494
factorial_0554,0.00026202865,1.2013336e-05,6.814716e-05,3.7866688e-09,6.818771e-05,0.28835422,0.0023604669
factorial_0555,0.19976182,0.99040014,0.010427705,0.989632,0.9999889,0.2530924,0.5434261
factorial_0556,0.05069439,0.25580955,0.59159225,0.3436764,0.93524075,0.018268418,0.0006858743
factorial_0557,0.4684661,0.03962171,0.62715703,0.001420118,0.6281358,0.31877562,0.12143076
factorial_0558,0.88095975,0.6788938,0.99929816,0.029056262,0.99971855,0.5591304,0.75145847
factorial_0559,0.28391206,0.26799148,0.010565193,0.01151825,0.02204299,0.170996,0.73362803
factorial_0560,0.09888401,0.038730312,0.42649087,0.0006826818,0.4267444,0.7981199,0.0006320803
factorial_0561,0.8632947,4.481417e-05,0.10952094,1.4989194e-08,0.10952091,0.28124884,9.81098e-06
factorial_0562,0.929871,0.0011314556,0.92650837,2.4907473e-05,0.92650855,0.56495845,0.0063263015
factorial_0563,0.22903842,0.03543893,0.57220536,0.00768652,0.5797309,0.043251544,1.8177012e-05
factorial_0564,0.9974589,0.00017744744,0.9999701,1.7880346e-08,0.9999701,0.6870744,0.55424905
factorial_0565,0.9794337,0.009396748,0.9999762,3.053536e-06,0.99997723,0.5906268,0.00019628296
factorial_0566,0.33671895,2.8255597e-05,0.024487041,3.37447e-08,0.024487019,0.18117824,0.000215575
factorial_0567,0.031353522,0.008916877,0.00022375947,1.1101946e-06,0.00022476912,0.08791535,1.096623e-05
factorial_0568,0.034091987,0.9796524,0.04263742,0.97199064,0.9789895,0.31381968,0.67870235
factorial_0569,0.075048774,3.0157946e-06,0.6866754,6.37097e-07,0.686676,0.18953349,2.9114022e-05
factorial_0570,0.999998,0.9857205,0.99957234,0.9967581,0.99999994,0.87104195,0.5338482
factorial_0571,0.08768906,0.002839362,0.20833321,0.2423048,0.45063704,0.012152365,0.00011351103
factorial_0572,0.027906906,0.08893744,0.00015209429,0.00013081005,0.00021761656,0.3783066,0.0042632297
factorial_0573,0.6724725,4.2402e-05,0.4185196,3.2874985e-09,0.41851956,0.4211419,5.6599038e-06
factorial_0574,0.7886983,0.9747667,0.9757032,0.9789489,0.984945,0.1453662,0.5836304
factorial_0575,0.00035096618,0.14482583,0.0089872265,0.8852017,0.8941886,0.29778725,0.44506264
factorial_0576,0.920975,0.9642842,0.90609366,0.5206143,0.9484948,0.57732964,0.857832
factorial_0577,0.9850616,0.9998155,0.9913633,0.9996467,0.9999997,0.7588343,0.9608827
factorial_0578,0.119123265,0.29057157,0.8685053,0.13046089,0.9986646,0.31840396,0.24160147
factorial_0579,0.00034572385,0.0007938676,0.00085739186,3.246697e-05,0.00088995695,0.32373825,0.0048097577
factorial_0580,0.36460382,0.9999999,0.4137991,0.99999994,1.0,0.6855862,0.9998989
factorial_0581,0.010934867,0.1583004,0.009379555,0.0004343268,0.009812415,0.48586494,0.4694829
factorial_0582,0.9984273,0.9944957,0.99976254,0.9998406,0.9999959,0.6497292,0.97652435
factorial_0583,0.9848022,0.32367095,0.9974256,0.0059318035,0.9977936,0.6486483,0.0076438296
factorial_0584,0.99838984,0.00028975145,0.99999636,6.7857314e-07,0.9999964,0.114610545,0.75681597
factorial_0585,0.0014642578,0.005396847,0.004963412,5.7251247e-05,0.005020678,0.12516126,0.00061290676
factorial_0586,0.06259932,0.96507406,0.00046012417,0.9995716,0.99999446,0.42178795,0.4599766
factorial_0587,0.9698855,0.9023915,0.9829787,0.99470085,0.99980694,0.75895816,0.99331194
factorial_0588,0.99867237,0.9974451,0.9928786,0.99953085,0.99999976,0.27479088,0.984315
factorial_0589,0.98961824,0.46134406,0.9964922,0.067010224,0.9966596,0.05768396,0.8213174
factorial_0590,0.0016483545,0.99969125,8.337686e-05,0.9999896,0.9999898,0.12042321,0.9864956
factorial_0591,0.05352049,0.55534,0.037898347,0.034614246,0.07018942,0.18087073,0.12838683
factorial_0592,0.46000928,0.9959876,0.82060593,0.98500776,0.98818195,0.12685315,0.96641326
factorial_0593,0.67635345,0.98795277,0.48915264,0.99283594,0.9994086,0.35110614,0.6549258
factorial_0594,0.90867466,0.94474435,0.9812953,0.9227867,0.98253316,0.2930583,0.9779377
factorial_0595,0.9985869,0.10106123,0.99968964,0.0076503,0.99969345,0.54230845,0.7310308
factorial_0596,0.98656726,0.9644069,0.9996164,0.9995946,0.9998772,0.21958607,0.9540838
factorial_0597,0.030143753,0.92365897,0.015076741,0.26607725,0.27828467,0.24450424,0.6433976
factorial_0598,0.78680086,0.999995,0.020639215,0.99998903,1.0,0.16060005,0.9824693
factorial_0599,0.4039223,0.9987519,0.03802535,0.99853146,0.99898446,0.54094946,0.22929016
factorial_0600,0.92522573,0.008732794,0.968512,4.8068428e-06,0.96851236,0.8514092,0.0051444415
factorial_0601,0.8174443,0.0046701357,0.963279,0.00021367971,0.96348506,0.5184404,0.02115705
factorial_0602,0.3141015,0.17561105,0.64997685,0.04732836,0.6738337,0.050366435,0.051047675
factorial_0603,0.001407573,0.01257591,3.2623142e-05,0.0013748351,0.0014074445,0.024424125,0.36786965
factorial_0604,0.048424464,0.2018457,0.016281405,0.14283028,0.15910232,0.27676827,0.0003841322
factorial_0605,0.027823163,0.008388419,0.014788724,0.017004382,0.031791568,0.8023212,6.183466e-05
factorial_0606,0.99980897,0.99876165,0.99935424,0.98055375,0.9999989,0.18694526,0.48855975
factorial_0607,0.0010658264,0.8171018,0.0049904305,0.93586904,0.93641925,0.21382701,0.62168175
factorial_0608,0.05827264,0.28202507,0.0009983229,0.99419653,0.9951836,0.030711964,0.99467397
factorial_0609,0.0011668364,1.2352228e-07,0.0052620247,3.4621095e-08,0.005262077,0.138087,1.6305128e-06
factorial_0610,0.20571673,0.84157026,0.069690675,0.91289127,0.98122597,0.6797446,0.19037722
factorial_0611,0.00087823276,0.018025352,1.43722955e-05,0.03072765,0.03074199,0.41990548,0.06610785
factorial_0612,0.994699,0.9349689,0.99975306,0.9965918,0.9997918,0.6574269,0.99182886
factorial_0613,0.00219464,0.98171496,0.014112987,0.8819449,0.88194793,0.012134942,0.11367534
factorial_0614,0.27057844,0.05001718,0.7244705,0.0012950642,0.7257602,0.1164734,0.024222663
factorial_0615,0.6684424,8.694029e-06,0.024301177,3.12794e-07,0.02430123,0.19856767,2.4798157e-06
factorial_0616,0.07204563,0.04804142,0.16306679,0.0050413897,0.16525024,0.6755934,0.4832566
factorial_0617,0.0033527964,2.7619139e-05,0.027590673,0.00022678246,0.027817488,0.20017913,0.00020518406
factorial_0618,0.05335887,0.0071982644,0.049896844,3.590698e-06,0.049900293,0.5086313,0.0006954657
factorial_0619,0.19353427,0.122966595,0.034700625,0.002373667,0.036572695,0.053933572,0.0145566715
factorial_0620,0.003082451,0.11250296,2.8321923e-05,8.783335e-05,8.893013e-05,0.23357904,0.062133346
factorial_0621,0.43730325,0.3374676,0.39360765,0.16871354,0.5512271,0.19279116,0.07563141
factorial_0622,0.012417047,4.631764e-05,0.50065756,3.3613433e-05,0.5006912,0.091530845,0.0021307832
factorial_0623,0.045383547,0.3817297,0.000651625,0.21571712,0.21598887,0.10603075,0.15850292
factorial_0624,0.99904627,0.0010683414,0.99999475,1.2755704e-06,0.99999475,0.02925713,0.025540868
factorial_0625,0.7007185,0.99969065,0.9992168,0.9999996,0.99999964,0.31622326,0.9982431
factorial_0626,0.001910287,0.5121982,0.0009072344,0.029736212,0.029777348,0.36472976,0.08460074
factorial_0627,0.00055024336,0.9117946,0.00024110112,0.99587625,0.9959374,0.17213365,0.11578571
factorial_0628,0.8033879,0.050377868,0.47474742,0.0024399955,0.47578603,0.36164957,0.73453856
factorial_0629,0.6984216,0.9992093,0.9917972,0.9999766,0.9999996,0.32799515,0.9949803
factorial_0630,0.95367235,0.99407476,0.9994226,0.99843585,0.9999048,0.27806285,0.99913615
factorial_0631,0.6196067,0.9999088,0.9501077,0.99998367,0.9999842,0.63647604,0.39763996
factorial_0632,0.04939886,0.9978243,0.0002208825,0.9998525,0.99987626,0.121833175,0.54241085
factorial_0633,0.0018746959,0.41618052,0.0020905903,0.93665946,0.93846035,0.3200431,0.7213166
factorial_0634,0.05496485,0.99968076,0.00037146977,0.99994856,0.9999508,0.11761585,0.03448517
factorial_0635,0.0045474153,0.9025977,1.7469458e-05,0.99866253,0.998678,0.18875445,0.8681218
factorial_0636,0.9753446,0.9917766,0.9806723,0.96561253,0.9964669,0.2243056,0.992867
factorial_0637,0.9809638,0.84752,0.98566234,0.9878053,0.9882231,0.4989621,0.9309093
factorial_0638,0.0010618364,0.9260479,8.887924e-06,0.9976531,0.9976552,0.075605355,0.25622204
factorial_0639,0.00050589256,0.001990995,6.388533e-06,1.2952255e-06,7.748604e-06,0.03007795,0.017818728
factorial_0640,0.010342717,0.26528883,0.098127685,0.5553206,0.6449536,0.03681329,0.87334335
factorial_0641,0.0004928941,0.07630364,0.010385476,0.9673953,0.97778034,0.36241874,0.7473535
factorial_0642,0.37436387,0.99162614,0.9919134,0.99472296,0.9949653,0.10810758,0.9773636
factorial_0643,0.88535243,0.99150497,0.9483485,0.9962709,0.9999975,0.060055528,0.26227054
factorial_0644,0.0014772548,0.99968207,9.717857e-06,0.9999978,0.99999774,0.118738726,0.9913135
factorial_0645,0.0047300006,0.54227346,0.0020444943,0.053232074,0.05522275,0.02832896,0.97248274
factorial_0646,5.8532794e-05,0.47029015,6.263073e-05,0.9409895,0.941047,0.16681111,0.8694144
factorial_0647,0.011265882,0.92513233,0.0010258444,0.82784075,0.8285135,0.07752712,0.90973073
factorial_0648,0.96892357,0.24856825,0.9659885,0.37906632,0.9662284,0.24457553,0.94363326
factorial_0649,0.011303187,0.999987,0.0037868696,0.99999994,0.99999994,0.28189757,0.9922833
factorial_0650,0.27035353,0.0013295454,0.64899796,0.022108035,0.6708679,0.10770784,0.006261741
factorial_0651,0.09311412,0.0030098227,0.51935256,0.00395898,0.52330995,0.3573186,0.0023434623
factorial_0652,0.93898946,0.993443,0.033794772,0.97952586,0.99999964,0.355239,0.712067
factorial_0653,0.098300405,0.01753968,0.7181959,0.01807625,0.7360548,0.81788737,0.0005479718
factorial_0654,0.11039593,0.038792945,0.8633339,3.4741264e-05,0.86336774,0.40320322,0.00047193447
factorial_0655,0.31242448,0.007325919,0.75453323,0.109028466,0.86355364,0.27063203,0.0011063815
factorial_0656,0.9999187,0.04685955,0.99779,0.19069912,0.99779046,0.6542122,0.0071524535
factorial_0657,0.7458194,0.9986406,0.55545807,0.9972807,0.99992406,0.5920478,0.14281178
factorial_0658,0.9488933,0.9895768,0.95365703,0.96132565,0.9997612,0.12106939,0.07515721
factorial_0659,0.20227407,0.8990874,0.16003305,0.9258518,0.9260967,0.32604218,0.578526
factorial_0660,0.9732947,0.9104227,0.9883608,0.833262,0.99948066,0.3437261,0.9932289
factorial_0661,0.02914946,0.99905175,0.013519558,0.99973667,0.9997366,0.05575776,0.12475209
factorial_0662,0.8045958,0.00078019715,0.93520814,1.8699184e-06,0.9352099,0.32497302,0.00015853217
factorial_0663,0.23138067,0.0027107697,0.42045897,2.0582922e-05,0.42047924,0.22283,0.00066929276
factorial_0664,0.014689913,0.91146827,0.011366628,0.9736959,0.98029226,0.025108239,0.95779544
factorial_0665,0.06883417,0.0012115015,0.70889556,0.0079762805,0.71687084,0.7915608,2.3389882e-06
factorial_0666,0.986312,0.023892,0.981179,0.00016730202,0.98117995,0.9631489,0.00095919025
factorial_0667,0.92738426,0.0013512559,0.9986176,1.3547922e-05,0.99861795,0.7784884,4.6017074e-05
factorial_0668,0.6814959,0.00040952125,0.8757083,9.381088e-07,0.87570864,0.24535623,0.07107535
factorial_0669,0.0080236895,0.7320113,0.006378897,0.77763724,0.7834506,0.58093256,0.04299566
factorial_0670,0.0031099352,0.9358133,0.010530766,0.9829066,0.9925485,0.40136582,0.60764027
factorial_0671,0.09555043,0.9347056,0.015077142,0.9828596,0.98386073,0.20625383,0.44138604
factorial_0672,0.9999993,0.9385852,1.0,0.99788296,1.0,0.8529028,0.6287846
factorial_0673,0.24822219,0.987135,0.82673705,0.99725544,0.99727005,0.6293519,0.378387
factorial_0674,0.06247196,0.59688777,0.009317704,0.9878396,0.9924066,0.26816353,0.11865859
factorial_0675,0.0096733775,3.5644964e-06,0.9673399,4.26962e-06,0.9673441,0.40827668,0.046877626
factorial_0676,0.22457804,0.9999881,0.0008453481,1.0,1.0,0.352008,0.9998636
factorial_0677,0.9381117,0.0012154261,0.9708399,0.00042389217,0.97084165,0.52995646,0.46183583
factorial_0678,0.99991167,0.9994704,0.9999995,0.9998954,1.0,0.6500113,0.9950203
factorial_0679,0.99967074,0.25966257,0.9998349,0.70486563,0.99998087,0.19320662,0.24138284
factorial_0680,0.3468086,0.9999703,0.21400663,0.9999998,1.0,0.7679416,0.9994174
factorial_0681,0.6641531,0.010378569,0.0010423627,1.4734921e-05,0.0010470152,0.7539756,0.00042923138
factorial_0682,0.0016913974,0.9939551,0.017763719,0.9970051,0.9970066,0.25381324,0.89924634
factorial_0683,0.011478905,0.99965215,6.991141e-05,0.9999998,0.99999976,0.145083,0.99872655
factorial_0684,0.82104737,0.99984694,0.8848277,0.99963754,0.9999991,0.18634968,0.9990565
factorial_0685,0.11816443,0.973585,0.007009182,0.9966722,0.99941003,0.51393336,0.8316039
factorial_0686,0.7995135,0.9738603,0.9656148,0.9961724,0.9994952,0.583332,0.9726614
factorial_0687,0.5062544,0.9812336,0.0050366325,0.9990931,0.9998583,0.82393944,0.1838537
factorial_0688,0.99199766,0.99969244,0.9987569,0.9999934,0.9999993,0.87532437,0.4379194
factorial_0689,0.9998411,0.015725784,0.99961966,0.002624323,0.99961984,0.8628921,0.56283486
factorial_0690,0.9999877,0.9993461,0.99999976,0.99983364,1.0,0.7081593,0.967572
factorial_0691,0.23407255,0.99999,0.3007652,0.9999999,1.0,0.8308211,0.9991697
factorial_0692,0.47152516,0.9999583,0.9005938,0.9999998,1.0,0.8349877,0.907938
factorial_0693,0.0037916596,0.851333,0.00032310255,0.90729016,0.90761244,0.06545816,0.055556603
factorial_0694,0.95588696,0.9990619,0.9362938,0.9944512,0.99997306,0.7452889,0.9682234
factorial_0695,0.6284143,0.9965982,0.8184382,0.9998156,0.9999755,0.2663577,0.820385
factorial_0696,0.9999486,0.9990609,0.99958134,0.9997503,1.0,0.9752085,0.092187144
factorial_0697,0.99785256,0.85647815,0.99995434,0.9868683,0.999961,0.51303583,0.48314372
factorial_0698,0.09366104,0.9942629,0.00025159886,0.99977654,0.9998535,0.26976398,0.68244874
factorial_0699,0.0065480745,0.00021676774,0.018295381,1.0708388e-05,0.018305957,0.59925896,0.003949614
factorial_0700,0.0006962688,0.0009809026,0.00548095,0.00010074892,0.0055816174,0.032424834,0.13114338
factorial_0701,0.00038199485,0.00026964597,8.414859e-05,9.258417e-05,0.00017672777,0.18720877,0.10175011
factorial_0702,0.004316905,0.99757296,0.18033735,0.7597575,0.7597587,0.15162767,0.8123757
factorial_0703,0.6090142,0.009793754,0.029352091,0.00043692102,0.029390275,0.2735812,0.04614219
factorial_0704,0.29909468,0.5526971,0.013723766,0.91028637,0.92224437,0.19721147,0.029563684
factorial_0705,0.16844366,0.080731474,0.18059403,0.0068236073,0.1871556,0.385362,0.007927614
factorial_0706,0.0014173167,0.23649839,0.002684582,0.67081845,0.67347753,0.23401156,0.017496012
factorial_0707,0.00010716679,0.0011733806,5.5383618e-05,9.740063e-05,0.00015282631,0.19322336,0.011300411
factorial_0708,0.88645416,0.95496976,0.9794935,0.9757149,0.98039925,0.15146072,0.9398037
factorial_0709,3.1105646e-06,0.89210844,8.1394467e-07,0.6821879,0.6821879,0.07569338,0.82866305
factorial_0710,0.91991556,0.02268018,0.9972987,0.000101674224,0.99730897,0.2954085,0.52930427
factorial_0711,0.0015748581,0.32026398,0.00016190892,0.9563791,0.95653886,0.14018081,0.0016499198
factorial_0712,0.00037472203,0.012781959,0.0011599121,0.00047223168,0.0016302466,0.68063277,0.20213544
factorial_0713,0.004282226,0.3871959,0.014333122,0.39997867,0.41352886,0.61965305,0.06135453
factorial_0714,0.9808929,0.0021889762,0.9925178,1.6093132e-05,0.99251807,0.09856686,0.2497755
factorial_0715,0.008671861,0.9984212,0.034074333,0.99656814,0.9965748,0.018681187,0.9496395
factorial_0716,0.0014550934,0.0057522096,0.004330789,0.0015151078,0.0058437586,0.27237308,0.019777704
factorial_0717,0.10399659,0.26567733,0.48643807,0.39325464,0.87967527,0.22725321,0.0013702257
factorial_0718,3.1103748e-06,0.9981067,5.753777e-08,0.9992851,0.99928504,0.07834612,0.83365834
factorial_0719,0.003265414,0.27462038,0.002592203,0.6537415,0.65618724,0.21988428,0.72832084
factorial_0720,0.07503741,0.9874572,0.88411725,0.93811077,0.9385477,0.6684191,0.37974113
factorial_0721,0.0015455025,0.40794337,0.0017518513,0.20788777,0.20827329,0.18813673,0.62647015
factorial_0722,0.015676329,0.98208445,0.0027031475,0.9999072,0.99991065,0.6152689,0.46213907
factorial_0723,0.009228883,0.24883527,0.00865928,0.096541196,0.10482067,0.1157823,0.31123504
factorial_0724,2.7444573e-06,0.6686684,6.086901e-08,0.9760668,0.97606677,0.13479526,0.9144635
factorial_0725,0.04822911,0.7585582,0.0039033466,0.57358795,0.57599914,0.47608563,0.93303865
factorial_0726,0.99262446,0.99428225,0.99969333,0.9999917,0.99999994,0.9277375,0.9911144
factorial_0727,0.094509244,0.9965783,0.2380785,0.99968076,0.9997618,0.03539854,0.9888332
factorial_0728,0.022724792,0.9916466,1.567298e-05,0.99996424,0.99997216,0.14064085,0.4475542
factorial_0729,0.5041538,0.8833264,0.15427515,0.7415921,0.80583334,0.07200662,0.8066299
factorial_0730,0.38987458,0.68361866,0.049587198,0.9476123,0.99298435,0.24513443,0.9856258
factorial_0731,0.017066343,0.14065269,0.0014140971,0.0015174077,0.0028930306,0.16882576,0.7208557
factorial_0732,0.43580544,0.9997017,0.13036974,0.9999965,0.99999684,0.26646155,0.9999732
factorial_0733,0.062369954,0.070623435,0.16408545,0.052686244,0.19667995,0.7690438,0.14227618
factorial_0734,0.053449214,0.4573033,0.2612996,0.24932829,0.31268525,0.06936799,0.96884793
factorial_0735,0.00026947734,0.22344209,3.2647484e-05,0.023276825,0.023285866,0.08301698,0.34175888
factorial_0736,0.7191783,0.26410484,0.25532323,0.13125393,0.26575708,0.45909533,0.6322474
factorial_0737,0.0004906497,0.9956002,8.862174e-05,0.9999905,0.9999905,0.459242,0.99608237
factorial_0738,0.991919,0.99556446,0.9949238,0.9998201,0.999999,0.116744645,0.9903509
factorial_0739,0.008802235,0.8611283,0.09450939,0.8674987,0.9016243,0.022508765,0.99860376
factorial_0740,0.0042460184,0.0078031905,0.02771584,2.3166114e-05,0.02773434,0.0735529,0.8451283
factorial_0741,0.022766948,0.99430156,5.0226037e-05,0.99994534,0.9999457,0.16014569,0.24386951
factorial_0742,0.06600135,0.97812873,0.004741577,0.9978796,0.99801385,0.08919716,0.9991617
factorial_0743,0.29047126,0.99993956,0.00075160275,1.0,1.0,0.6419373,0.99774325
factorial_0744,0.99945,0.93149316,0.9997832,0.959456,0.9999932,0.10238475,0.97733647
factorial_0745,0.12856317,0.9936685,0.12816383,0.99966,0.99991095,0.7087378,0.031157574
factorial_0746,0.90977937,0.10043184,0.83929664,0.0022783289,0.839499,0.4565593,0.8547524
factorial_0747,0.064295165,0.27757815,0.17837608,0.08129379,0.25625956,0.052720748,0.7530395
factorial_0748,0.0022200446,0.21124741,0.003917055,0.019737858,0.020902574,0.63020426,0.3693268
factorial_0749,0.013865747,0.9996804,0.0076608583,0.9999925,0.9999937,0.104492396,0.9541423
factorial_0750,0.98343605,0.9943153,0.99969226,0.9998894,0.99998206,0.32872835,0.8548277
factorial_0751,0.9130142,0.015969835,0.9998106,7.918191e-05,0.9998676,0.34273088,0.90362066
factorial_0752,0.9989279,0.99733645,0.99997735,0.999934,0.99999994,0.96425325,0.5263814
factorial_0753,0.32736096,0.029561464,0.2890556,0.00070610386,0.28928924,0.600996,0.009394077
factorial_0754,0.59971684,0.958493,0.016387701,0.9917763,0.9999067,0.6780927,0.76240885
factorial_0755,0.9673315,0.7886278,0.927961,0.2875699,0.96745783,0.9324969,0.14869837
factorial_0756,0.99977523,0.95442593,0.9999664,0.9951924,0.9999961,0.54258585,0.99309134
factorial_0757,0.9995521,0.3808414,0.9989239,0.7327111,0.99999714,0.74150306,0.004102981
factorial_0758,0.9911582,0.99002564,0.99900836,0.9995928,0.999999,0.7733583,0.34696016
factorial_0759,0.00507171,0.7981904,0.011055905,0.73159045,0.7347528,0.47607565,0.74776334
factorial_0760,0.20720688,0.26863968,0.025707677,0.08309482,0.094350636,0.21644858,0.40180507
factorial_0761,0.009385543,0.99834764,0.00026124337,0.99999416,0.99999416,0.049073283,0.86038035
factorial_0762,0.9984158,0.009988827,0.99968696,0.001593977,0.99968725,0.07900104,0.46983653
factorial_0763,0.63292176,0.009949604,0.3518824,0.014835305,0.366481,0.8245967,0.040148575
factorial_0764,0.3695781,0.008531095,0.6792526,0.0022224989,0.681096,0.23210461,0.11632669
factorial_0765,0.043760914,0.21968667,0.030526882,0.038427565,0.06872982,0.5526312,0.2565859
factorial_0766,0.061262168,0.9999881,0.008052106,0.9999962,0.9999961,0.17299886,0.928918
factorial_0767,0.08429895,0.039765455,0.013286821,0.00064173905,0.013840854,0.48176003,0.009411958
factorial_0768,0.98037887,0.65151745,0.99644566,0.1459444,0.998841,0.96625406,0.64503646
factorial_0769,0.97966355,0.48352814,0.9035211,0.75068104,0.95494896,0.75211245,0.88110894
factorial_0770,0.8258737,0.96582276,0.9832687,0.9997658,0.99999326,0.8994662,0.93587655
factorial_0771,0.48394623,0.9974347,0.28702524,0.9994519,0.99945706,0.037913974,0.58875394
factorial_0772,0.8228137,0.8288999,0.60893345,0.59044737,0.6407093,0.89225686,0.34998176
factorial_0773,0.11600985,0.74851334,0.00045302793,0.99848,0.99855536,0.62198466,0.8441235
factorial_0774,0.9999869,0.99747866,0.99999994,0.9999667,1.0,0.8976075,0.8963616
factorial_0775,0.9924079,0.97429997,0.9493529,0.99904984,0.9999476,0.7475936,0.27016476
factorial_0776,0.61621124,0.99984574,0.11463995,0.99997497,0.9999998,0.48371848,0.9994417
factorial_0777,0.7787163,0.99982893,0.22865418,0.99999475,0.999999,0.8131228,0.8895269
factorial_0778,0.051908676,0.9971118,0.25193515,0.9952764,0.9959973,0.80998945,0.92624354
factorial_0779,0.97552186,0.660885,0.99868095,0.99017566,0.99977833,0.9023288,0.8616369
factorial_0780,0.9952466,0.64353734,0.99959016,0.24827085,0.9996231,0.31374767,0.99011654
factorial_0781,0.99996686,0.4548732,0.9999881,0.43385175,0.99999803,0.8799702,0.03920783
factorial_0782,0.92243963,0.99927515,0.16495752,0.9882468,0.9999989,0.26556164,0.9830996
factorial_0783,0.3633244,0.96656555,0.002736009,0.99538916,0.99789494,0.13582723,0.30314818
factorial_0784,0.54857224,0.9999558,0.9685141,0.9999996,0.99999964,0.17411497,0.9816157
factorial_0785,0.96318144,0.9944319,0.944484,0.9999699,0.9999907,0.63671535,0.97463685
factorial_0786,0.9842382,0.99999106,0.9938613,0.9999999,1.0,0.42830285,0.99992645
factorial_0787,0.98207825,0.96026903,0.9942614,0.9975574,0.99999934,0.89437854,0.6487411
factorial_0788,0.9624368,0.98955554,0.99826664,0.9997905,0.99999964,0.8815681,0.9973224
factorial_0789,0.25711435,0.9847835,0.16934815,0.9908165,0.9997715,0.27296367,0.9979766
factorial_0790,0.8731929,0.9904522,0.9960232,0.99826986,0.9999688,0.87428725,0.8475802
factorial_0791,0.24987671,0.9998047,0.0009859654,0.99999976,0.9999998,0.63897896,0.8364809
factorial_0792,0.9997869,0.98969275,0.99970424,0.99615896,0.9999999,0.88940525,0.9401989
factorial_0793,0.99698585,0.9994222,0.9975533,0.99999595,1.0,0.40771198,0.9999479
factorial_0794,0.5299703,0.72211283,0.94100416,0.09948762,0.999767,0.5596846,0.97205126
factorial_0795,0.08155837,0.98635197,0.6802428,0.95879394,0.9622704,0.44574118,0.42991728
factorial_0796,0.9994363,0.99552,0.99345815,0.9274732,0.9999994,0.7322971,0.2644392
factorial_0797,0.2072191,0.9850374,0.009113642,0.99989027,0.9999615,0.85205996,0.87299854
factorial_0798,0.99130857,0.99978787,0.9999886,0.99999994,1.0,0.9549014,0.99296135
factorial_0799,0.9935201,0.011408413,0.9999765,3.403073e-05,0.9999789,0.53787494,0.6698277
factorial_0800,3.2137002e-08,4.9269e-06,2.6075356e-10,6.0665807e-05,6.067753e-05,0.0062646368,0.19723043
factorial_0801,0.0020102302,0.026276173,1.48166755e-05,9.323685e-05,0.0001077652,0.2998282,0.33832622
factorial_0802,0.017071716,0.0057612136,0.0070738783,0.00038268435,0.007453501,0.16836374,0.015379013
factorial_0803,4.9656657e-10,0.0019007655,5.69945e-13,0.002615538,0.0026155114,0.019133538,0.61496156
factorial_0804,0.0071753743,0.9449258,3.9018298e-05,0.9996941,0.99972653,0.46018544,0.7537586
factorial_0805,0.00025676395,0.004914149,0.0007384884,0.0014223891,0.0021608472,0.27693543,0.07093576
factorial_0806,5.6984663e-06,0.027044203,5.797776e-07,0.0018586142,0.0018591881,0.21355766,0.50551283
factorial_0807,0.6707499,0.02365796,0.96016985,0.004478298,0.96438456,0.11829164,0.76931643
factorial_0808,1.8562353e-07,0.06635643,4.2428147e-07,0.004160462,0.004160881,0.5852571,0.8848336
factorial_0809,7.169982e-05,0.030838126,6.968722e-05,0.047258183,0.047327816,0.28571278,0.694497
factorial_0810,0.23707868,0.010577474,0.7932204,0.00040973042,0.79361844,0.4135578,0.58884543
factorial_0811,0.026154716,0.037709344,0.2400366,0.0018903785,0.24149501,0.9380825,0.8731381
factorial_0812,0.013670023,0.6759368,0.012327651,0.9005756,0.91227174,0.16494359,0.053455755
factorial_0813,0.96632063,0.0071169934,0.99551195,0.00019943416,0.99551654,0.5464909,0.17634803
factorial_0814,0.0024359713,0.08922713,0.020713218,0.044029534,0.06473696,0.69351375,0.46777847
factorial_0815,0.0003525201,0.0018570828,0.00040832462,0.0013190247,0.0017273426,0.19308262,0.10727211
factorial_0816,2.9902676e-09,0.03003389,9.368412e-13,0.015886696,0.015886724,0.03246066,0.8844407
factorial_0817,3.5877048e-09,4.0453506e-06,5.72778e-13,2.3453303e-08,0.0,0.12627192,0.30638748
factorial_0818,0.003870876,0.7850043,0.00046991758,0.97361416,0.9740296,0.62615526,0.7747753
factorial_0819,0.6707499,0.02365796,0.96016985,0.004478298,0.96438456,0.11829164,0.76931643
factorial_0820,5.5593267e-05,7.5306576e-05,1.3573003e-06,1.6027604e-06,2.861023e-06,0.063291624,0.05914528
factorial_0821,3.864142e-06,0.2126576,4.4552973e-05,0.672268,0.6723117,0.42672178,0.8105576
