MODEL,PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
voice_mil_v53,pmv3_0086,g711_ulaw,VOICE,0,0.20306796285292894,0.4202453664685754,0.21717740361564647,-0.21717740361564647
voice_mil_v53,pmv3_0087,g711_ulaw,VOICE,0,0.5892068626509847,0.7453266000483653,0.1561197373973806,-0.1561197373973806
voice_mil_v53,pmv3_0088,g711_ulaw,VOICE,0,0.5678342005554377,0.4542385012992072,-0.11359569925623048,0.11359569925623048
voice_mil_v53,pmv3_0089,g711_ulaw,VOICE,0,0.32115281029317244,0.38129478220251384,0.060141971909341396,-0.060141971909341396
voice_mil_v53,pmv3_0090,g711_ulaw,VOICE,0,0.7380223326933079,0.6153577021732453,-0.1226646305200626,0.1226646305200626
voice_mil_v53,pmv3_0091,g711_ulaw,VOICE,0,0.6287126530963432,0.5318670498727252,-0.09684560322361802,0.09684560322361802
voice_mil_v53,pmv3_0092,g711_ulaw,VOICE,0,0.741915459882376,0.6629499551079137,-0.07896550477446229,0.07896550477446229
voice_mil_v53,pmv3_0093,g711_ulaw,VOICE,0,0.5271818883361991,0.3071079513872487,-0.22007393694895033,0.22007393694895033
voice_mil_v53,pmv3_0094,g711_ulaw,VOICE,0,0.25243916773293584,0.4964623400508425,0.24402317231790666,-0.24402317231790666
voice_mil_v53,pmv3_0095,g711_ulaw,VOICE,0,0.5081083305719957,0.6182411925842236,0.11013286201222794,-0.11013286201222794
voice_mil_v53,pmv3_0096,g711_ulaw,VOICE,0,0.3960672714618914,0.622019629650011,0.2259523581881196,-0.2259523581881196
voice_mil_v53,pmv3_0097,g711_ulaw,VOICE,0,0.7671331497337468,0.5481888592530748,-0.218944290480672,0.218944290480672
voice_mil_v53,pmv3_0098,g711_ulaw,VOICE,0,0.4618266699508037,0.5816029541399398,0.1197762841891361,-0.1197762841891361
voice_mil_v53,pmv3_0099,g711_ulaw,VOICE,0,0.6019577633896214,0.7328121526593442,0.13085438926972282,-0.13085438926972282
voice_mil_v53,pmv3_0100,g711_ulaw,VOICE,1,0.9241158125610155,0.8765147435854832,-0.04760106897553229,-0.04760106897553229
voice_mil_v53,pmv3_0101,g711_ulaw,VOICE,1,0.9663884473335314,0.9540855100477313,-0.012302937285800009,-0.012302937285800009
voice_mil_v53,pmv3_0102,g711_ulaw,VOICE,1,0.9681138008737314,0.9703435507773682,0.0022297499036367796,0.0022297499036367796
voice_mil_v53,pmv3_0103,g711_ulaw,VOICE,1,0.9770635179754535,0.9551173522609189,-0.02194616571453467,-0.02194616571453467
voice_mil_v53,pmv3_0104,g711_ulaw,VOICE,1,0.8614921237449739,0.8446773616142285,-0.016814762130745398,-0.016814762130745398
voice_mil_v53,pmv3_0105,g711_ulaw,VOICE,1,0.8495657794498216,0.7817179625842211,-0.06784781686560049,-0.06784781686560049
voice_mil_v53,pmv3_0106,g711_ulaw,VOICE,1,0.9712644121652595,0.9700351960433252,-0.0012292161219342734,-0.0012292161219342734
voice_mil_v53,pmv3_0107,g711_ulaw,VOICE,1,0.6801231099958638,0.7142404070191589,0.034117297023295134,0.034117297023295134
voice_mil_v53,pmv3_0108,g711_ulaw,VOICE,1,0.9826463476809402,0.971039083445944,-0.01160726423499614,-0.01160726423499614
voice_mil_v53,pmv3_0109,g711_ulaw,VOICE,1,0.91904824392034,0.9325145473324751,0.013466303412135061,0.013466303412135061
voice_mil_v53,pmv3_0110,g711_ulaw,VOICE,1,0.9293034598894675,0.9437327098237599,0.014429249934292399,0.014429249934292399
voice_mil_v53,pmv3_0111,g711_ulaw,VOICE,1,0.8634694473671665,0.8221780799582592,-0.041291367408907265,-0.041291367408907265
voice_mil_v53,pmv3_0112,g711_ulaw,VOICE,1,0.85932289781733,0.7247616321441216,-0.13456126567320836,-0.13456126567320836
voice_mil_v53,pmv3_0113,g711_ulaw,VOICE,1,0.8876099358853267,0.8443338578514672,-0.043276078033859466,-0.043276078033859466
voice_mil_v53,pmv3_0114,g711_ulaw,VOICE,1,0.9681921139881421,0.9454805771687274,-0.022711536819414735,-0.022711536819414735
voice_mil_v53,pmv3_0115,g711_ulaw,VOICE,1,0.9477744987345633,0.9572331429087498,0.009458644174186515,0.009458644174186515
voice_mil_v53,pmv3_0116,g711_ulaw,VOICE,1,0.9506706256653059,0.9229538304428585,-0.02771679522244741,-0.02771679522244741
voice_mil_v53,pmv3_0117,g711_ulaw,VOICE,1,0.8130987959976249,0.8382813276899118,0.025182531692286902,0.025182531692286902
voice_mil_v53,pmv3_0118,g711_ulaw,VOICE,1,0.8455726174900807,0.707899921563913,-0.1376726959261677,-0.1376726959261677
voice_mil_v53,pmv3_0119,g711_ulaw,VOICE,1,0.7633750847533655,0.7129488383906427,-0.05042624636272275,-0.05042624636272275
voice_mil_v53,pmv3_0000,g711_ulaw,MUSIC,0,0.0028469964,0.0066383501,0.0037913536999999997,-0.0037913536999999997
voice_mil_v53,pmv3_0001,g711_ulaw,MUSIC,0,0.0030501361,0.0009433563,-0.0021067798000000003,0.0021067798000000003
voice_mil_v53,pmv3_0002,g711_ulaw,MUSIC,0,0.0401898059,0.0046168612,-0.0355729447,0.0355729447
voice_mil_v53,pmv3_0003,g711_ulaw,MUSIC,0,0.0874692857,0.06103644,-0.0264328457,0.0264328457
voice_mil_v53,pmv3_0004,g711_ulaw,MUSIC,0,0.119609387,0.0119402902,-0.1076690968,0.1076690968
voice_mil_v53,pmv3_0005,g711_ulaw,MUSIC,0,0.1155666411,0.0164294015,-0.09913723960000001,0.09913723960000001
voice_mil_v53,pmv3_0006,g711_ulaw,MUSIC,0,0.0039856523,0.0446216031,0.0406359508,-0.0406359508
voice_mil_v53,pmv3_0007,g711_ulaw,MUSIC,0,0.2948796847,0.2493769384,-0.04550274629999998,0.04550274629999998
voice_mil_v53,pmv3_0008,g711_ulaw,MUSIC,0,0.0098264535,0.0080673408,-0.0017591127000000008,0.0017591127000000008
voice_mil_v53,pmv3_0009,g711_ulaw,MUSIC,0,0.0378861061,0.0136536219,-0.024232484199999998,0.024232484199999998
voice_mil_v53,pmv3_0010,g711_ulaw,MUSIC,1,0.8346655369,0.0868951879,-0.7477703490000001,-0.7477703490000001
voice_mil_v53,pmv3_0011,g711_ulaw,MUSIC,1,0.7549725204,0.039752145,-0.7152203753999999,-0.7152203753999999
voice_mil_v53,pmv3_0012,g711_ulaw,MUSIC,1,0.9244844578,0.8667345764,-0.057749881400000036,-0.057749881400000036
voice_mil_v53,pmv3_0013,g711_ulaw,MUSIC,1,0.1814781694,0.081759692,-0.0997184774,-0.0997184774
voice_mil_v53,pmv3_0014,g711_ulaw,MUSIC,1,0.9224676342,0.4521636046,-0.4703040296,-0.4703040296
voice_mil_v53,pmv3_0015,g711_ulaw,MUSIC,1,0.9754334794,0.6318580671,-0.3435754123,-0.3435754123
voice_mil_v53,pmv3_0016,g711_ulaw,MUSIC,1,0.9105307143,0.7149778205,-0.19555289379999996,-0.19555289379999996
voice_mil_v53,pmv3_0017,g711_ulaw,MUSIC,1,0.7676647375,0.4840913728,-0.2835733647,-0.2835733647
voice_mil_v53,pmv3_0018,g711_ulaw,MUSIC,1,0.7321389085,0.140330102,-0.5918088065,-0.5918088065
voice_mil_v53,pmv3_0019,g711_ulaw,MUSIC,1,0.9070559454,0.697509431,-0.20954651440000005,-0.20954651440000005
voice_mil_v53,pmv3_0020,g711_ulaw,MUSIC,0,0.006783933,0.0493885797,0.0426046467,-0.0426046467
voice_mil_v53,pmv3_0021,g711_ulaw,MUSIC,0,0.0255705879,0.1715214055,0.1459508176,-0.1459508176
voice_mil_v53,pmv3_0022,g711_ulaw,MUSIC,0,0.1676130637,0.0302194938,-0.1373935699,0.1373935699
voice_mil_v53,pmv3_0023,g711_ulaw,MUSIC,0,0.0783174919,0.0015453728,-0.0767721191,0.0767721191
voice_mil_v53,pmv3_0024,g711_ulaw,MUSIC,0,0.0256238499,0.0224282076,-0.003195642299999999,0.003195642299999999
voice_mil_v53,pmv3_0025,g711_ulaw,MUSIC,0,0.2571003158,0.1273000472,-0.1298002686,0.1298002686
voice_mil_v53,pmv3_0026,g711_ulaw,MUSIC,0,0.0141169233,0.0671177591,0.05300083579999999,-0.05300083579999999
voice_mil_v53,pmv3_0027,g711_ulaw,MUSIC,0,0.0610382785,0.0791571392,0.018118860700000003,-0.018118860700000003
voice_mil_v53,pmv3_0028,g711_ulaw,MUSIC,0,0.0381879748,0.0060050866,-0.0321828882,0.0321828882
voice_mil_v53,pmv3_0029,g711_ulaw,MUSIC,0,0.157015668,0.0148603967,-0.1421552713,0.1421552713
voice_mil_v53,pmv3_0030,g711_ulaw,MUSIC,1,0.8210923768,0.0812068467,-0.7398855301,-0.7398855301
voice_mil_v53,pmv3_0031,g711_ulaw,MUSIC,1,0.8452108784,0.055099339,-0.7901115394,-0.7901115394
voice_mil_v53,pmv3_0032,g711_ulaw,MUSIC,1,0.7111956181,0.1574989334,-0.5536966847,-0.5536966847
voice_mil_v53,pmv3_0033,g711_ulaw,MUSIC,1,0.705254937,0.2804545278,-0.42480040919999995,-0.42480040919999995
voice_mil_v53,pmv3_0034,g711_ulaw,MUSIC,1,0.8908599268,0.8661912814,-0.024668645400000022,-0.024668645400000022
voice_mil_v53,pmv3_0035,g711_ulaw,MUSIC,1,0.9766918659,0.8366822508,-0.14000961509999998,-0.14000961509999998
voice_mil_v53,pmv3_0036,g711_ulaw,MUSIC,1,0.8529354097,0.1416517225,-0.7112836872,-0.7112836872
voice_mil_v53,pmv3_0037,g711_ulaw,MUSIC,1,0.9166705171,0.2051187927,-0.7115517244,-0.7115517244
voice_mil_v53,pmv3_0038,g711_ulaw,MUSIC,1,0.8051587817,0.6944818086,-0.11067697310000002,-0.11067697310000002
voice_mil_v53,pmv3_0039,g711_ulaw,MUSIC,1,0.7614043597,0.2910547897,-0.47034957,-0.47034957
voice_mil_v53,pmv3_0040,g711_ulaw,MUSIC,0,0.0042452395,0.0018016198,-0.0024436197,0.0024436197
voice_mil_v53,pmv3_0041,g711_ulaw,MUSIC,0,0.2061484507,0.0491771605,-0.1569712902,0.1569712902
voice_mil_v53,pmv3_0042,g711_ulaw,MUSIC,0,0.069210793,0.0415099093,-0.027700883700000005,0.027700883700000005
voice_mil_v53,pmv3_0043,g711_ulaw,MUSIC,0,0.1078943202,0.0117368068,-0.0961575134,0.0961575134
voice_mil_v53,pmv3_0044,g711_ulaw,MUSIC,0,0.403782128,0.0066672542,-0.3971148738,0.3971148738
voice_mil_v53,pmv3_0045,g711_ulaw,MUSIC,0,0.4212629959,0.0680641342,-0.3531988617,0.3531988617
voice_mil_v53,pmv3_0046,g711_ulaw,MUSIC,0,0.6272393401,0.2558001359,-0.37143920420000004,0.37143920420000004
voice_mil_v53,pmv3_0047,g711_ulaw,MUSIC,0,0.0791128794,0.0558343471,-0.0232785323,0.0232785323
voice_mil_v53,pmv3_0048,g711_ulaw,MUSIC,0,0.0311282891,0.0279089037,-0.0032193854,0.0032193854
voice_mil_v53,pmv3_0049,g711_ulaw,MUSIC,0,0.1986519797,0.0683129799,-0.13033899980000002,0.13033899980000002
voice_mil_v53,pmv3_0050,g711_ulaw,MUSIC,1,0.7990880093,0.2255687616,-0.5735192477,-0.5735192477
voice_mil_v53,pmv3_0051,g711_ulaw,MUSIC,1,0.9289059051,0.6041232105,-0.3247826946000001,-0.3247826946000001
voice_mil_v53,pmv3_0052,g711_ulaw,MUSIC,1,0.6885937879,0.2188394932,-0.4697542947,-0.4697542947
voice_mil_v53,pmv3_0053,g711_ulaw,MUSIC,1,0.6872776553,0.4991043369,-0.18817331839999996,-0.18817331839999996
voice_mil_v53,pmv3_0054,g711_ulaw,MUSIC,1,0.9302809528,0.7007047034,-0.2295762494,-0.2295762494
voice_mil_v53,pmv3_0055,g711_ulaw,MUSIC,1,0.8322674126,0.2409080133,-0.5913593993,-0.5913593993
voice_mil_v53,pmv3_0056,g711_ulaw,MUSIC,1,0.6040663785,0.0337478403,-0.5703185382,-0.5703185382
voice_mil_v53,pmv3_0057,g711_ulaw,MUSIC,1,0.3002503569,0.0297434847,-0.2705068722,-0.2705068722
voice_mil_v53,pmv3_0058,g711_ulaw,MUSIC,1,0.1905498109,0.3209328137,0.13038300279999998,0.13038300279999998
voice_mil_v53,pmv3_0059,g711_ulaw,MUSIC,1,0.8746181016,0.1764452152,-0.6981728864,-0.6981728864
voice_mil_v53,pmv3_0060,g711_ulaw,MUSIC,0,0.3997572596,0.0114545255,-0.38830273410000005,0.38830273410000005
voice_mil_v53,pmv3_0061,g711_ulaw,MUSIC,0,0.0450817921,0.1877881866,0.1427063945,-0.1427063945
voice_mil_v53,pmv3_0062,g711_ulaw,MUSIC,0,0.259696939,0.269539855,0.00984291599999998,-0.00984291599999998
voice_mil_v53,pmv3_0063,g711_ulaw,MUSIC,0,0.1161678726,0.0502151279,-0.0659527447,0.0659527447
voice_mil_v53,pmv3_0064,g711_ulaw,MUSIC,0,0.0007073671,0.0008339602,0.00012659309999999997,-0.00012659309999999997
voice_mil_v53,pmv3_0065,g711_ulaw,MUSIC,0,0.1841858293,0.1501869159,-0.0339989134,0.0339989134
voice_mil_v53,pmv3_0066,g711_ulaw,MUSIC,0,0.0447676111,0.232068793,0.1873011819,-0.1873011819
voice_mil_v53,pmv3_0067,g711_ulaw,MUSIC,0,0.6585267378,0.2580781056,-0.40044863220000004,0.40044863220000004
voice_mil_v53,pmv3_0068,g711_ulaw,MUSIC,0,0.001587102,0.023710648,0.022123546,-0.022123546
voice_mil_v53,pmv3_0069,g711_ulaw,MUSIC,0,0.2682917289,0.0454366054,-0.22285512350000003,0.22285512350000003
voice_mil_v53,pmv3_0070,g711_ulaw,MUSIC,1,0.7228516328,0.0604940921,-0.6623575407,-0.6623575407
voice_mil_v53,pmv3_0071,g711_ulaw,MUSIC,1,0.595033926,0.013223218,-0.581810708,-0.581810708
voice_mil_v53,pmv3_0072,g711_ulaw,MUSIC,1,0.7207940219,0.2559300479,-0.46486397399999996,-0.46486397399999996
voice_mil_v53,pmv3_0073,g711_ulaw,MUSIC,1,0.8612143979,0.7994614084,-0.061752989499999966,-0.061752989499999966
voice_mil_v53,pmv3_0074,g711_ulaw,MUSIC,1,0.8211786801,0.495243559,-0.32593512109999995,-0.32593512109999995
voice_mil_v53,pmv3_0075,g711_ulaw,MUSIC,1,0.6344818897,0.0776654528,-0.5568164368999999,-0.5568164368999999
voice_mil_v53,pmv3_0076,g711_ulaw,MUSIC,1,0.7995093853,0.0521742078,-0.7473351775,-0.7473351775
voice_mil_v53,pmv3_0077,g711_ulaw,MUSIC,1,0.3791713012,0.314321862,-0.06484943919999997,-0.06484943919999997
voice_mil_v53,pmv3_0078,g711_ulaw,MUSIC,1,0.802539173,0.6267504757,-0.17578869730000002,-0.17578869730000002
voice_mil_v53,pmv3_0079,g711_ulaw,MUSIC,1,0.9273961724,0.7573971319,-0.16999904050000003,-0.16999904050000003
voice_mil_v53,pmv3_0080,g711_ulaw,MUSIC,0,0.2210917649,0.0938984937,-0.12719327119999999,0.12719327119999999
voice_mil_v53,pmv3_0081,g711_ulaw,MUSIC,0,0.107773321,0.0956533535,-0.012119967500000009,0.012119967500000009
voice_mil_v53,pmv3_0082,g711_ulaw,MUSIC,0,0.0445225524,0.046762173,0.002239620599999999,-0.002239620599999999
voice_mil_v53,pmv3_0083,g711_ulaw,MUSIC,0,0.0653157831,0.1022295386,0.036913755500000006,-0.036913755500000006
voice_mil_v53,pmv3_0084,g711_ulaw,MUSIC,0,0.5325321565,0.2471455478,-0.2853866087,0.2853866087
voice_mil_v53,pmv3_0085,g711_ulaw,MUSIC,0,0.1815779785,0.1138526594,-0.06772531909999999,0.06772531909999999
voice_mil_v53,pmv3_0086,g711_ulaw,MUSIC,0,0.1117079788,0.0095662051,-0.1021417737,0.1021417737
voice_mil_v53,pmv3_0087,g711_ulaw,MUSIC,0,0.0834773438,0.080356116,-0.003121227800000001,0.003121227800000001
voice_mil_v53,pmv3_0088,g711_ulaw,MUSIC,0,0.1405524796,0.1080154368,-0.0325370428,0.0325370428
voice_mil_v53,pmv3_0089,g711_ulaw,MUSIC,0,0.2767284065,0.1340633771,-0.14266502940000003,0.14266502940000003
voice_mil_v53,pmv3_0090,g711_ulaw,MUSIC,1,0.9250314832,0.3697158254,-0.5553156578,-0.5553156578
voice_mil_v53,pmv3_0091,g711_ulaw,MUSIC,1,0.866865614,0.2526914349,-0.6141741790999999,-0.6141741790999999
voice_mil_v53,pmv3_0092,g711_ulaw,MUSIC,1,0.9221592176,0.3416369763,-0.5805222413,-0.5805222413
voice_mil_v53,pmv3_0093,g711_ulaw,MUSIC,1,0.7782157446,0.479265307,-0.2989504376,-0.2989504376
voice_mil_v53,pmv3_0094,g711_ulaw,MUSIC,1,0.8821099296,0.7421969945,-0.13991293510000002,-0.13991293510000002
voice_mil_v53,pmv3_0095,g711_ulaw,MUSIC,1,0.838453408,0.2534987827,-0.5849546253,-0.5849546253
voice_mil_v53,pmv3_0096,g711_ulaw,MUSIC,1,0.8898481691,0.3387343737,-0.5511137954,-0.5511137954
voice_mil_v53,pmv3_0097,g711_ulaw,MUSIC,1,0.8505182068,0.4258119828,-0.424706224,-0.424706224
voice_mil_v53,pmv3_0098,g711_ulaw,MUSIC,1,0.8741797151,0.5505603331,-0.32361938200000007,-0.32361938200000007
voice_mil_v53,pmv3_0099,g711_ulaw,MUSIC,1,0.9508977744,0.4796504487,-0.4712473257,-0.4712473257
voice_mil_v53,pmv3_0100,g711_ulaw,MUSIC,0,0.042990568,0.0538281136,0.010837545599999998,-0.010837545599999998
voice_mil_v53,pmv3_0101,g711_ulaw,MUSIC,0,0.5811590289,0.2105057936,-0.37065323530000005,0.37065323530000005
voice_mil_v53,pmv3_0102,g711_ulaw,MUSIC,0,0.4963620459,0.186988228,-0.30937381789999996,0.30937381789999996
voice_mil_v53,pmv3_0103,g711_ulaw,MUSIC,0,0.4163568774,0.1626014658,-0.2537554116,0.2537554116
voice_mil_v53,pmv3_0104,g711_ulaw,MUSIC,0,0.1437401321,0.0808074957,-0.0629326364,0.0629326364
voice_mil_v53,pmv3_0105,g711_ulaw,MUSIC,0,0.0565486482,0.1596148655,0.10306621730000001,-0.10306621730000001
voice_mil_v53,pmv3_0106,g711_ulaw,MUSIC,0,0.3071596666,0.2909249801,-0.016234686499999984,0.016234686499999984
voice_mil_v53,pmv3_0107,g711_ulaw,MUSIC,0,0.0394937993,0.0415863765,0.002092577200000001,-0.002092577200000001
voice_mil_v53,pmv3_0108,g711_ulaw,MUSIC,0,0.4391568873,0.1118715587,-0.32728532860000004,0.32728532860000004
voice_mil_v53,pmv3_0109,g711_ulaw,MUSIC,0,0.2667813352,0.0095675595,-0.25721377570000004,0.25721377570000004
voice_mil_v53,pmv3_0110,g711_ulaw,MUSIC,1,0.9325303198,0.4539253301,-0.4786049897,-0.4786049897
voice_mil_v53,pmv3_0111,g711_ulaw,MUSIC,1,0.9166080535,0.0806764236,-0.8359316298999999,-0.8359316298999999
voice_mil_v53,pmv3_0112,g711_ulaw,MUSIC,1,0.960106884,0.2224026217,-0.7377042623,-0.7377042623
voice_mil_v53,pmv3_0113,g711_ulaw,MUSIC,1,0.8902970381,0.7872139777,-0.10308306040000004,-0.10308306040000004
voice_mil_v53,pmv3_0114,g711_ulaw,MUSIC,1,0.9438508343,0.7732084559,-0.17064237840000007,-0.17064237840000007
voice_mil_v53,pmv3_0115,g711_ulaw,MUSIC,1,0.7645040427,0.6866616616,-0.07784238110000008,-0.07784238110000008
voice_mil_v53,pmv3_0116,g711_ulaw,MUSIC,1,0.9446030327,0.6588709776,-0.2857320551,-0.2857320551
voice_mil_v53,pmv3_0117,g711_ulaw,MUSIC,1,0.6914154789,0.0873554227,-0.6040600562,-0.6040600562
voice_mil_v53,pmv3_0118,g711_ulaw,MUSIC,1,0.7989693631,0.4774902836,-0.3214790795,-0.3214790795
voice_mil_v53,pmv3_0119,g711_ulaw,MUSIC,1,0.5143657344,0.0958199982,-0.4185457362,-0.4185457362
voice_mil_v53,pmv3_0000,g722_wb,FILE,0,0.2099301478,0.33312436,0.12319421220000001,-0.12319421220000001
voice_mil_v53,pmv3_0001,g722_wb,FILE,0,0.3761178962,0.3838439231,0.00772602689999996,-0.00772602689999996
voice_mil_v53,pmv3_0002,g722_wb,FILE,0,0.4476761536,0.4407219181,-0.006954235500000017,0.006954235500000017
voice_mil_v53,pmv3_0003,g722_wb,FILE,0,0.5608547335,0.6320622539,0.0712075204,-0.0712075204
voice_mil_v53,pmv3_0004,g722_wb,FILE,0,0.5718654405,0.8655672721,0.29370183159999996,-0.29370183159999996
voice_mil_v53,pmv3_0005,g722_wb,FILE,0,0.4549487068,0.5207782758,0.06582956900000003,-0.06582956900000003
voice_mil_v53,pmv3_0006,g722_wb,FILE,0,0.1839240667,0.2436425396,0.059718472900000014,-0.059718472900000014
voice_mil_v53,pmv3_0007,g722_wb,FILE,0,0.6461336511,0.7558356289,0.10970197780000002,-0.10970197780000002
voice_mil_v53,pmv3_0008,g722_wb,FILE,0,0.5936927269,0.657223775,0.06353104809999999,-0.06353104809999999
voice_mil_v53,pmv3_0009,g722_wb,FILE,0,0.3119857263,0.4119364593,0.09995073300000001,-0.09995073300000001
voice_mil_v53,pmv3_0010,g722_wb,FILE,1,0.9057331603,0.8642848956,-0.04144826469999996,-0.04144826469999996
voice_mil_v53,pmv3_0011,g722_wb,FILE,1,0.8725853338,0.8439727418,-0.028612591999999992,-0.028612591999999992
voice_mil_v53,pmv3_0012,g722_wb,FILE,1,0.9419612905,0.9514260928,0.00946480230000002,0.00946480230000002
voice_mil_v53,pmv3_0013,g722_wb,FILE,1,0.5893625714,0.7349354907,0.14557291929999994,0.14557291929999994
voice_mil_v53,pmv3_0014,g722_wb,FILE,1,0.961577026,0.9589540072,-0.002623018799999932,-0.002623018799999932
voice_mil_v53,pmv3_0015,g722_wb,FILE,1,0.9770043785,0.9795641541,0.0025597755999999805,0.0025597755999999805
voice_mil_v53,pmv3_0016,g722_wb,FILE,1,0.8677193917,0.8757035504,0.007984158700000021,0.007984158700000021
voice_mil_v53,pmv3_0017,g722_wb,FILE,1,0.894714904,0.8695004859,-0.025214418100000024,-0.025214418100000024
voice_mil_v53,pmv3_0018,g722_wb,FILE,1,0.9145977902,0.9316548137,0.017057023500000046,0.017057023500000046
voice_mil_v53,pmv3_0019,g722_wb,FILE,1,0.9021902837,0.9035076991,0.001317415399999966,0.001317415399999966
voice_mil_v53,pmv3_0020,g722_wb,FILE,1,0.9232905403,0.9334010453,0.010110504999999992,0.010110504999999992
voice_mil_v53,pmv3_0021,g722_wb,FILE,1,0.2692962471,0.3230961463,0.0537998992,0.0537998992
voice_mil_v53,pmv3_0022,g722_wb,FILE,1,0.7545226954,0.7781135536,0.023590858199999953,0.023590858199999953
voice_mil_v53,pmv3_0023,g722_wb,FILE,1,0.6769705693,0.7636292028,0.08665863350000003,0.08665863350000003
voice_mil_v53,pmv3_0024,g722_wb,FILE,1,0.4693082237,0.3487312582,-0.12057696550000002,-0.12057696550000002
voice_mil_v53,pmv3_0025,g722_wb,FILE,1,0.8042649399,0.8406162855,0.036351345599999974,0.036351345599999974
voice_mil_v53,pmv3_0026,g722_wb,FILE,1,0.3414022057,0.4287265836,0.08732437789999997,0.08732437789999997
voice_mil_v53,pmv3_0027,g722_wb,FILE,1,0.7989660722,0.834073664,0.035107591800000004,0.035107591800000004
voice_mil_v53,pmv3_0028,g722_wb,FILE,1,0.5341715868,0.8211229754,0.2869513886,0.2869513886
voice_mil_v53,pmv3_0029,g722_wb,FILE,1,0.8153443196,0.7562881674,-0.059056152199999934,-0.059056152199999934
voice_mil_v53,pmv3_0030,g722_wb,FILE,1,0.9686935354,0.9668381555,-0.0018553799000000648,-0.0018553799000000648
voice_mil_v53,pmv3_0031,g722_wb,FILE,1,0.8716641941,0.9043118723,0.03264767820000003,0.03264767820000003
voice_mil_v53,pmv3_0032,g722_wb,FILE,1,0.9775137759,0.9385714667,-0.03894230919999997,-0.03894230919999997
voice_mil_v53,pmv3_0033,g722_wb,FILE,1,0.9448701362,0.9486328701,0.003762733899999926,0.003762733899999926
voice_mil_v53,pmv3_0034,g722_wb,FILE,1,0.9831672163,0.983480761,0.00031354470000000134,0.00031354470000000134
voice_mil_v53,pmv3_0035,g722_wb,FILE,1,0.9995287328,0.9995455612,1.6828400000057364e-05,1.6828400000057364e-05
voice_mil_v53,pmv3_0036,g722_wb,FILE,1,0.994985593,0.9947094341,-0.00027615889999998977,-0.00027615889999998977
voice_mil_v53,pmv3_0037,g722_wb,FILE,1,0.9777905276,0.9784781499,0.0006876223000000792,0.0006876223000000792
voice_mil_v53,pmv3_0038,g722_wb,FILE,1,0.985204076,0.9837250133,-0.0014790627000000889,-0.0014790627000000889
voice_mil_v53,pmv3_0039,g722_wb,FILE,1,0.9399761281,0.9552189092,0.015242781099999991,0.015242781099999991
voice_mil_v53,pmv3_0040,g722_wb,FILE,0,0.1047829667,0.2388959065,0.1341129398,-0.1341129398
voice_mil_v53,pmv3_0041,g722_wb,FILE,0,0.5886423588,0.6261415329,0.03749917409999992,-0.03749917409999992
voice_mil_v53,pmv3_0042,g722_wb,FILE,0,0.4712558239,0.5678684686,0.09661264469999997,-0.09661264469999997
voice_mil_v53,pmv3_0043,g722_wb,FILE,0,0.347585517,0.4254609262,0.07787540919999997,-0.07787540919999997
voice_mil_v53,pmv3_0044,g722_wb,FILE,0,0.6984001957,0.8007622597,0.10236206400000003,-0.10236206400000003
voice_mil_v53,pmv3_0045,g722_wb,FILE,0,0.8820248754,0.8595046642,-0.022520211199999918,0.022520211199999918
voice_mil_v53,pmv3_0046,g722_wb,FILE,0,0.7613513339,0.8557471488,0.09439581490000004,-0.09439581490000004
voice_mil_v53,pmv3_0047,g722_wb,FILE,0,0.4184184956,0.5272541655,0.10883566990000004,-0.10883566990000004
voice_mil_v53,pmv3_0048,g722_wb,FILE,0,0.2978521107,0.5169711102,0.21911899949999997,-0.21911899949999997
voice_mil_v53,pmv3_0049,g722_wb,FILE,0,0.7280859247,0.7816387913,0.053552866600000026,-0.053552866600000026
voice_mil_v53,pmv3_0050,g722_wb,FILE,1,0.7994585458,0.7929508058,-0.006507739999999984,-0.006507739999999984
voice_mil_v53,pmv3_0051,g722_wb,FILE,1,0.9402214828,0.9398839219,-0.00033756089999992245,-0.00033756089999992245
voice_mil_v53,pmv3_0052,g722_wb,FILE,1,0.941872391,0.9077888752,-0.03408351580000002,-0.03408351580000002
voice_mil_v53,pmv3_0053,g722_wb,FILE,1,0.8317447404,0.8551893705,0.023444630099999975,0.023444630099999975
voice_mil_v53,pmv3_0054,g722_wb,FILE,1,0.9351348705,0.9171621849,-0.017972685599999982,-0.017972685599999982
voice_mil_v53,pmv3_0055,g722_wb,FILE,1,0.8862789016,0.8473453563,-0.03893354530000004,-0.03893354530000004
voice_mil_v53,pmv3_0056,g722_wb,FILE,1,0.9335032349,0.9117076715,-0.021795563399999995,-0.021795563399999995
voice_mil_v53,pmv3_0057,g722_wb,FILE,1,0.8463761459,0.6973300199,-0.149046126,-0.149046126
voice_mil_v53,pmv3_0058,g722_wb,FILE,1,0.5055340227,0.5817126927,0.07617867,0.07617867
voice_mil_v53,pmv3_0059,g722_wb,FILE,1,0.9147315572,0.9359773491,0.021245791899999977,0.021245791899999977
voice_mil_v53,pmv3_0060,g722_wb,FILE,1,0.7623107938,0.8017611059,0.03945031210000005,0.03945031210000005
voice_mil_v53,pmv3_0061,g722_wb,FILE,1,0.9094290841,0.9185799694,0.009150885299999967,0.009150885299999967
voice_mil_v53,pmv3_0062,g722_wb,FILE,1,0.9609124295,0.962697597,0.0017851675000000178,0.0017851675000000178
