COMBINED_ID,DATASET_KEY,ROLE,ROW_INDEX,ORIGINAL_ID,AUDIO_FILENAME,SOURCE_AUDIO,AUDIO_SHA256
v47c_000_0000141_1b14ba4dbc5e47b5e69a,codec_mixed_blind_v5,locked_eval,141,cmbv5_0028__g711_ulaw,v47c_000_0000141_1b14ba4dbc5e47b5e69a.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0028__g711_ulaw.flac,e1b5f303261d3d70a88881c3c63ca51fbe8147628c54544ed40aea5277305313
v47c_000_0000142_8ca7d6e52ccfdbc06d12,codec_mixed_blind_v5,locked_eval,142,cmbv5_0028__g722_wb,v47c_000_0000142_8ca7d6e52ccfdbc06d12.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0028__g722_wb.flac,22daba751f5b781dd318c21693eb923b047dfd3243b98208093cdf97660282ff
v47c_000_0000143_94ae03d407bbde0a304c,codec_mixed_blind_v5,locked_eval,143,cmbv5_0028__opus_nb_8k,v47c_000_0000143_94ae03d407bbde0a304c.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0028__opus_nb_8k.flac,601f61843d08a51c7be8b785e1f3779d02d2f0f489e6053e7c5ce2514875be4c
v47c_000_0000144_6decb20b41d9b4000a68,codec_mixed_blind_v5,locked_eval,144,cmbv5_0028__transcode_g711_opus,v47c_000_0000144_6decb20b41d9b4000a68.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0028__transcode_g711_opus.flac,5de02478f27e89e7437543d934267d48d98154ad0e49a72a28ea0e83bc5dc939
v47c_000_0000145_9f42e97095d82434fd27,codec_mixed_blind_v5,locked_eval,145,cmbv5_0029__clean,v47c_000_0000145_9f42e97095d82434fd27.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0029__clean.flac,67c42b6555663502802d3315ec5188109b374108824ed6dc5b914a58af7a69fd
v47c_000_0000146_f8954dd19b75a739b0cc,codec_mixed_blind_v5,locked_eval,146,cmbv5_0029__g711_ulaw,v47c_000_0000146_f8954dd19b75a739b0cc.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0029__g711_ulaw.flac,5b7a57f8d6d35627cc6f3c638e800c8f8bbe00deada700920faeda55ffb2ebf8
v47c_000_0000147_4c7a4b92e7df666051cf,codec_mixed_blind_v5,locked_eval,147,cmbv5_0029__g722_wb,v47c_000_0000147_4c7a4b92e7df666051cf.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0029__g722_wb.flac,21587f1a7bae095d2a841051b95c3e5d9ab33a0b5d2114bd94e68d5d5a7dfd66
v47c_000_0000148_a2b62e565914a6b60fdc,codec_mixed_blind_v5,locked_eval,148,cmbv5_0029__opus_nb_8k,v47c_000_0000148_a2b62e565914a6b60fdc.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0029__opus_nb_8k.flac,f32ff300077a21e232d7617141508522bce50394b0421e92f04c5e581c389b52
v47c_000_0000149_3b1675bbf2ee848733b0,codec_mixed_blind_v5,locked_eval,149,cmbv5_0029__transcode_g711_opus,v47c_000_0000149_3b1675bbf2ee848733b0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0029__transcode_g711_opus.flac,6ba6c406e932dbea6bda89f73bbc64ca87717a4c248d270ecfcac2492100f6f7
v47c_000_0000150_31e31ead1117e0dc9f65,codec_mixed_blind_v5,locked_eval,150,cmbv5_0030__clean,v47c_000_0000150_31e31ead1117e0dc9f65.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0030__clean.flac,067411d2fff8b561bfe7e351e6ebb3b836d70c622f9aeb22aae220de31f991a9
v47c_000_0000151_53994248f9ea181d0cd2,codec_mixed_blind_v5,locked_eval,151,cmbv5_0030__g711_ulaw,v47c_000_0000151_53994248f9ea181d0cd2.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0030__g711_ulaw.flac,686d8a7f21f3fe9306bb7bacb8f458f9b7964f56c0852489e67c00af779d83bb
v47c_000_0000152_e3386132b5fdb98f230b,codec_mixed_blind_v5,locked_eval,152,cmbv5_0030__g722_wb,v47c_000_0000152_e3386132b5fdb98f230b.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0030__g722_wb.flac,cfd3664a252e033d7ae7af6c272416530fd8a8cf013928a1b5f746d877be386d
v47c_000_0000153_4d18cd4a805b648d36b4,codec_mixed_blind_v5,locked_eval,153,cmbv5_0030__opus_nb_8k,v47c_000_0000153_4d18cd4a805b648d36b4.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0030__opus_nb_8k.flac,ad5328d01d6f7ff68e7129990bbd4b055effd4c5828abcdc67781c092aef937e
v47c_000_0000154_ad84982f31caab6b08be,codec_mixed_blind_v5,locked_eval,154,cmbv5_0030__transcode_g711_opus,v47c_000_0000154_ad84982f31caab6b08be.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0030__transcode_g711_opus.flac,e506425c9cd71ef5925f2f94d19d9afe2a3a56438bd554d0f4262a7e9f76e814
v47c_000_0000155_fb3bee3886723d4133a5,codec_mixed_blind_v5,locked_eval,155,cmbv5_0031__clean,v47c_000_0000155_fb3bee3886723d4133a5.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0031__clean.flac,afd922bfde4be809ac4714c6243d04a547c32bfc5906146433e4bfd46f56188f
v47c_000_0000156_1668edcec6a13e431e7f,codec_mixed_blind_v5,locked_eval,156,cmbv5_0031__g711_ulaw,v47c_000_0000156_1668edcec6a13e431e7f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0031__g711_ulaw.flac,c9b4c54e852c861ceec0f909e443f88e474fa0d2edeedb78f41c933ead2fe961
v47c_000_0000157_3157a3b860d4086ab170,codec_mixed_blind_v5,locked_eval,157,cmbv5_0031__g722_wb,v47c_000_0000157_3157a3b860d4086ab170.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0031__g722_wb.flac,06c0f5be8e42872d1f523e09d69c50eef472220d46cd8e812904dce79e027a54
v47c_000_0000158_b1095a43904a1fffaa1a,codec_mixed_blind_v5,locked_eval,158,cmbv5_0031__opus_nb_8k,v47c_000_0000158_b1095a43904a1fffaa1a.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0031__opus_nb_8k.flac,45a09027db931b63790b13e7bcfa1b5ecbf6faee209b9470e630f3b4b87e5104
v47c_000_0000159_7c99d13c2f24893c8af2,codec_mixed_blind_v5,locked_eval,159,cmbv5_0031__transcode_g711_opus,v47c_000_0000159_7c99d13c2f24893c8af2.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0031__transcode_g711_opus.flac,55d17728876a5e7d85761ac6dbfe6cc680d0c84842944cca17a03f8a26427ed9
v47c_000_0000160_80f7a8d099e5eb3d2cda,codec_mixed_blind_v5,locked_eval,160,cmbv5_0032__clean,v47c_000_0000160_80f7a8d099e5eb3d2cda.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0032__clean.flac,2b09194d2391de16b97a8debc553af45acf9ca077aec8b9714d0c9a4b96066b3
v47c_000_0000161_339b9f9b827a60f9ad55,codec_mixed_blind_v5,locked_eval,161,cmbv5_0032__g711_ulaw,v47c_000_0000161_339b9f9b827a60f9ad55.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0032__g711_ulaw.flac,243831f3e42b709756310261b45f5ad20965010b93a7b4b1207678af126ed5d3
v47c_000_0000162_018c6cac0aa9370d4021,codec_mixed_blind_v5,locked_eval,162,cmbv5_0032__g722_wb,v47c_000_0000162_018c6cac0aa9370d4021.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0032__g722_wb.flac,6c7c6cd1a97ba2be42190fb667d98230e5665ee5790836db292ad16e08353752
v47c_000_0000163_c1f7324587b48a71bd8b,codec_mixed_blind_v5,locked_eval,163,cmbv5_0032__opus_nb_8k,v47c_000_0000163_c1f7324587b48a71bd8b.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0032__opus_nb_8k.flac,ee6cbcc53b7ab6bdddab4be68fe68c1a213112c808ddd3fe5088172f84ab206c
v47c_000_0000164_ad3bd3abaaf51e891a72,codec_mixed_blind_v5,locked_eval,164,cmbv5_0032__transcode_g711_opus,v47c_000_0000164_ad3bd3abaaf51e891a72.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0032__transcode_g711_opus.flac,c974927f5aff0acf099194646722499f3924a40ceadbb34095e4f37017eda7a0
v47c_000_0000165_2adb1a00d16056596e62,codec_mixed_blind_v5,locked_eval,165,cmbv5_0033__clean,v47c_000_0000165_2adb1a00d16056596e62.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0033__clean.flac,5e96595fdff1b6d792e04525cc788e9fb8d2ab4ca5c1cb3ee34e9894c21b7c13
v47c_000_0000166_deb5c0267cae73500446,codec_mixed_blind_v5,locked_eval,166,cmbv5_0033__g711_ulaw,v47c_000_0000166_deb5c0267cae73500446.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0033__g711_ulaw.flac,bcf415c3a67e97740fcadf8a9570657d6b4a4d4e2e2c57c9441f235d2532739d
v47c_000_0000167_fa933446f73182afbc09,codec_mixed_blind_v5,locked_eval,167,cmbv5_0033__g722_wb,v47c_000_0000167_fa933446f73182afbc09.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0033__g722_wb.flac,06f1146d2320bae9b4bc3771a20e7e46b5afd202a18d2779cf1a0e41d9ca07bb
v47c_000_0000168_583c8e11e766f02325a0,codec_mixed_blind_v5,locked_eval,168,cmbv5_0033__opus_nb_8k,v47c_000_0000168_583c8e11e766f02325a0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0033__opus_nb_8k.flac,a18cadd3de00228a3f78429caa51923b792d6caacf8deb843d8685762310c585
v47c_000_0000169_4d4163ad4ded2a79d95a,codec_mixed_blind_v5,locked_eval,169,cmbv5_0033__transcode_g711_opus,v47c_000_0000169_4d4163ad4ded2a79d95a.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0033__transcode_g711_opus.flac,850c6350f271dd34a6234dcfc16b66078ee8ea6b1b3419a526b67914daa17108
v47c_000_0000170_dd3db5b6ec25798db1e9,codec_mixed_blind_v5,locked_eval,170,cmbv5_0034__clean,v47c_000_0000170_dd3db5b6ec25798db1e9.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0034__clean.flac,346539c704a7eb20e796d46c4f30a1cff441123381de2aee6f39b7dfc11b4ca6
v47c_000_0000171_40f621d6a959de8502a7,codec_mixed_blind_v5,locked_eval,171,cmbv5_0034__g711_ulaw,v47c_000_0000171_40f621d6a959de8502a7.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0034__g711_ulaw.flac,51aa05c767049628f1c8964d40224c297f24b517ab4c4ab1b81f33658f748186
v47c_000_0000172_0032fb683a0b89b8e22c,codec_mixed_blind_v5,locked_eval,172,cmbv5_0034__g722_wb,v47c_000_0000172_0032fb683a0b89b8e22c.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0034__g722_wb.flac,917142159d9eea9ca04366765510ac4c8b81c97dd29d60788d494c1b1a5f1c0d
v47c_000_0000173_6168a83038fb9713ac46,codec_mixed_blind_v5,locked_eval,173,cmbv5_0034__opus_nb_8k,v47c_000_0000173_6168a83038fb9713ac46.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0034__opus_nb_8k.flac,54b8c45eb539cb03531443ae6fe9503360bd18fb98b1a374c1e586bccf5d8060
v47c_000_0000174_6a8387802644a386e438,codec_mixed_blind_v5,locked_eval,174,cmbv5_0034__transcode_g711_opus,v47c_000_0000174_6a8387802644a386e438.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0034__transcode_g711_opus.flac,4bf1f547ef3692b5f55908449b5fcc42fea2464960b942fa2b38cd807dd58013
v47c_000_0000175_b80b487f7efaa6900de7,codec_mixed_blind_v5,locked_eval,175,cmbv5_0035__clean,v47c_000_0000175_b80b487f7efaa6900de7.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0035__clean.flac,1c617dc4d52c080ec69b6c4fd8face86bcc5038919aab82f095f2c431e2fed03
v47c_000_0000176_0cb1e006def5b98b5f7f,codec_mixed_blind_v5,locked_eval,176,cmbv5_0035__g711_ulaw,v47c_000_0000176_0cb1e006def5b98b5f7f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0035__g711_ulaw.flac,abb8f17bb852147fe19ccbbc940cc7fef7cf6fbcc80b7fb420b41097f1e7e3c9
v47c_000_0000177_e7ffebb75ff743ea1a91,codec_mixed_blind_v5,locked_eval,177,cmbv5_0035__g722_wb,v47c_000_0000177_e7ffebb75ff743ea1a91.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0035__g722_wb.flac,d43dffb466a1883baf6acd6adfb9cca9f4fbaed74acea173b41dab5c5d703413
v47c_000_0000178_12dec4c424da01c9dbdc,codec_mixed_blind_v5,locked_eval,178,cmbv5_0035__opus_nb_8k,v47c_000_0000178_12dec4c424da01c9dbdc.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0035__opus_nb_8k.flac,0348a093f8708d5a079d2887987a528cb52cee0443eed0bae9dacd32c04fdd25
v47c_000_0000179_d4f3b4936d0695d6fc8c,codec_mixed_blind_v5,locked_eval,179,cmbv5_0035__transcode_g711_opus,v47c_000_0000179_d4f3b4936d0695d6fc8c.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0035__transcode_g711_opus.flac,5eee61ba56dafc05cf2dd519ac9f438b2824d33fd9355b215eb9a5edc18a02c5
v47c_000_0000180_c6548dcc070f66a143e9,codec_mixed_blind_v5,locked_eval,180,cmbv5_0036__clean,v47c_000_0000180_c6548dcc070f66a143e9.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0036__clean.flac,f6e172536ca4e95b92a961fc952c7879006e00a881f57bfcd1bf94e9d4639cef
v47c_000_0000181_1ed27c8c59a93745d2ce,codec_mixed_blind_v5,locked_eval,181,cmbv5_0036__g711_ulaw,v47c_000_0000181_1ed27c8c59a93745d2ce.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0036__g711_ulaw.flac,1a22ea831ba93cdda8832284656e3878d5abd88060294260dcb572df7ee86d2b
v47c_000_0000182_6b9094d720731de89718,codec_mixed_blind_v5,locked_eval,182,cmbv5_0036__g722_wb,v47c_000_0000182_6b9094d720731de89718.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0036__g722_wb.flac,f9d051aceedb47a2443c3d8e3f59e5dd10e7e5c89baa44c9a733e60be341175c
v47c_000_0000183_1537eff33333d5aa2c8f,codec_mixed_blind_v5,locked_eval,183,cmbv5_0036__opus_nb_8k,v47c_000_0000183_1537eff33333d5aa2c8f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0036__opus_nb_8k.flac,a7455a8b7c6717d26588714773d645b325544ca5acd21169a852c25f9499f85c
v47c_000_0000184_3201f57977e881bf4910,codec_mixed_blind_v5,locked_eval,184,cmbv5_0036__transcode_g711_opus,v47c_000_0000184_3201f57977e881bf4910.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0036__transcode_g711_opus.flac,1273b6416e44078f698a028ca622beb979a5c929d495e9fe3bb5a0edd54a3215
v47c_000_0000185_84d3466648ebae0a80da,codec_mixed_blind_v5,locked_eval,185,cmbv5_0037__clean,v47c_000_0000185_84d3466648ebae0a80da.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0037__clean.flac,0659e3f0cf2e494f16d2a4f845c869e7eb48d2ae060fbc164f1984812b695307
v47c_000_0000186_582016c2b41ad6f0ca89,codec_mixed_blind_v5,locked_eval,186,cmbv5_0037__g711_ulaw,v47c_000_0000186_582016c2b41ad6f0ca89.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0037__g711_ulaw.flac,9406efbafeb9353b87629ff49e2fc32458b70b8fc5d026d90adf0a9958023e5a
v47c_000_0000187_c6f2749143fa35c37ed6,codec_mixed_blind_v5,locked_eval,187,cmbv5_0037__g722_wb,v47c_000_0000187_c6f2749143fa35c37ed6.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0037__g722_wb.flac,077efd7dc5be8f0c6d0cc8dd201e127902d584584807347fb564dbd4eda67254
v47c_000_0000188_749ba59a72dcc82b5ea0,codec_mixed_blind_v5,locked_eval,188,cmbv5_0037__opus_nb_8k,v47c_000_0000188_749ba59a72dcc82b5ea0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0037__opus_nb_8k.flac,9a20168443364bccae6be56a7ac09628bc25bcac56a742558fb2195d99d60694
v47c_000_0000189_445b7c43b8416550326f,codec_mixed_blind_v5,locked_eval,189,cmbv5_0037__transcode_g711_opus,v47c_000_0000189_445b7c43b8416550326f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0037__transcode_g711_opus.flac,f67f62e4c253f8ae5e54080f9e28ef8067893b6eada2f5336ad6cec488997d0f
v47c_000_0000190_dd4939b14c3393e405c0,codec_mixed_blind_v5,locked_eval,190,cmbv5_0038__clean,v47c_000_0000190_dd4939b14c3393e405c0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0038__clean.flac,a7ac5ffe6061566a200222139c1486305111912174d6e397027b34e565d13903
v47c_000_0000191_cccb0b0b90e3d7c33277,codec_mixed_blind_v5,locked_eval,191,cmbv5_0038__g711_ulaw,v47c_000_0000191_cccb0b0b90e3d7c33277.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0038__g711_ulaw.flac,9d17e4703bbe805e93996d2c14addbd3733f86ef28cc21a57af501c512b94aad
v47c_000_0000192_fd2a2ac0981d88bbd6c4,codec_mixed_blind_v5,locked_eval,192,cmbv5_0038__g722_wb,v47c_000_0000192_fd2a2ac0981d88bbd6c4.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0038__g722_wb.flac,7d055a45eabf4a86fdefb589c7dea2384541370b6548cf32db0367b70642ee99
v47c_000_0000193_a01cc1ca37d1f904c1d9,codec_mixed_blind_v5,locked_eval,193,cmbv5_0038__opus_nb_8k,v47c_000_0000193_a01cc1ca37d1f904c1d9.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0038__opus_nb_8k.flac,bcb0653ba6187b47c06ef66eb8bd6d40d4e96500e045547e1c590d002db9de51
v47c_000_0000194_d328cf94d083057441e8,codec_mixed_blind_v5,locked_eval,194,cmbv5_0038__transcode_g711_opus,v47c_000_0000194_d328cf94d083057441e8.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0038__transcode_g711_opus.flac,be2e77e60c570fa64355509f75271a79083b91fcdf1ff6eb3ddc5405f2d9c9d4
v47c_000_0000195_4ebca98239256eca66ea,codec_mixed_blind_v5,locked_eval,195,cmbv5_0039__clean,v47c_000_0000195_4ebca98239256eca66ea.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0039__clean.flac,fbe8b52ef0bcf1fa6024d76f4e3c74defbd628e7b1a9cc07675cd27df8d2de39
v47c_000_0000196_2c953ea0b89bce2635d0,codec_mixed_blind_v5,locked_eval,196,cmbv5_0039__g711_ulaw,v47c_000_0000196_2c953ea0b89bce2635d0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0039__g711_ulaw.flac,0f8e23e1389c7f41bd057e226032b41f7404349fa361886c453d6206f579c55b
v47c_000_0000197_3425a9a2de592b752b53,codec_mixed_blind_v5,locked_eval,197,cmbv5_0039__g722_wb,v47c_000_0000197_3425a9a2de592b752b53.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0039__g722_wb.flac,c596b0fdb7b472f8e1ab09c21577b079d34d95fdec3ab50c03069a2d0db05aca
v47c_000_0000198_342e1c1383a4ada650fb,codec_mixed_blind_v5,locked_eval,198,cmbv5_0039__opus_nb_8k,v47c_000_0000198_342e1c1383a4ada650fb.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0039__opus_nb_8k.flac,0d0d2b07415e3ced74fdc650c313481a3c1eb6132c70396afb44563c7e6c1970
v47c_000_0000199_a362d6bae9d1659d269c,codec_mixed_blind_v5,locked_eval,199,cmbv5_0039__transcode_g711_opus,v47c_000_0000199_a362d6bae9d1659d269c.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0039__transcode_g711_opus.flac,8a5d81b2ce5a108fa1fa372134e082e6664d4e2bd681b9dbe3b8c179c076af09
v47c_000_0000200_c123c5a24dbc8032afd6,codec_mixed_blind_v5,locked_eval,200,cmbv5_0040__clean,v47c_000_0000200_c123c5a24dbc8032afd6.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0040__clean.flac,19a224e0644032c7b80e903b534b21d0062c58d8d66701ce12b1a1a87640faca
v47c_000_0000201_b0fd91709da44721f43e,codec_mixed_blind_v5,locked_eval,201,cmbv5_0040__g711_ulaw,v47c_000_0000201_b0fd91709da44721f43e.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0040__g711_ulaw.flac,15e1e845ef450f59208f1c9fa2076c5a17b9ee9e0ad9ed1ed8a97b74776fa7c0
v47c_000_0000202_4bf8108e3ecae56f853c,codec_mixed_blind_v5,locked_eval,202,cmbv5_0040__g722_wb,v47c_000_0000202_4bf8108e3ecae56f853c.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0040__g722_wb.flac,b37b0e24acd3f2c6558663f3fb60ac39ca7bc65794eee706e798051a04e78b29
v47c_000_0000203_1dd0a501a53d020019fe,codec_mixed_blind_v5,locked_eval,203,cmbv5_0040__opus_nb_8k,v47c_000_0000203_1dd0a501a53d020019fe.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0040__opus_nb_8k.flac,911bd6a65fdd45111bbe72fa0881281b7cd9f10535c2d3ec53156bc9d866be17
v47c_000_0000204_01a254f5e566a3d62e8e,codec_mixed_blind_v5,locked_eval,204,cmbv5_0040__transcode_g711_opus,v47c_000_0000204_01a254f5e566a3d62e8e.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0040__transcode_g711_opus.flac,f3f3e1da37ea4b9de2430cdde7255c56c4b033c69fb1e4dd93b8cbe4a1dd9a1a
v47c_000_0000205_c100cbf5c3a09126a147,codec_mixed_blind_v5,locked_eval,205,cmbv5_0041__clean,v47c_000_0000205_c100cbf5c3a09126a147.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0041__clean.flac,2a449dcf78cbe60dab56e3796ed70d4045d575197fa21d0190a98f9d68a6c850
v47c_000_0000206_329ead4e80d4446d60f9,codec_mixed_blind_v5,locked_eval,206,cmbv5_0041__g711_ulaw,v47c_000_0000206_329ead4e80d4446d60f9.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0041__g711_ulaw.flac,271b1897b2ef04fc78c20c8336d85b4abc00cc7e76c5bc4d7e2e7dfb83fd7a8b
v47c_000_0000207_26dec822198115f8474e,codec_mixed_blind_v5,locked_eval,207,cmbv5_0041__g722_wb,v47c_000_0000207_26dec822198115f8474e.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0041__g722_wb.flac,817d7e972b353fcacecdcef7364129c8b42e154808c885fecd9517eadd0911db
v47c_000_0000208_f9c4b0cf7c2544ec6f7e,codec_mixed_blind_v5,locked_eval,208,cmbv5_0041__opus_nb_8k,v47c_000_0000208_f9c4b0cf7c2544ec6f7e.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0041__opus_nb_8k.flac,c957bb84c48792040a927da45606459f650da639a52458d2177a68bb229007a7
v47c_000_0000209_bad7632a58ab0932d4c0,codec_mixed_blind_v5,locked_eval,209,cmbv5_0041__transcode_g711_opus,v47c_000_0000209_bad7632a58ab0932d4c0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0041__transcode_g711_opus.flac,ae6dd3abc7fe9879060562ab95b66fe1139b29e95b9d08466ba8fe0ff5ddff31
v47c_000_0000210_8350fbd0ff4201357ab0,codec_mixed_blind_v5,locked_eval,210,cmbv5_0042__clean,v47c_000_0000210_8350fbd0ff4201357ab0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0042__clean.flac,a24bda41bc35307c3f61a5b3605e8a8074a351fa2b8772341b284bad8feef217
v47c_000_0000211_3f6a833dcfdabd673f1f,codec_mixed_blind_v5,locked_eval,211,cmbv5_0042__g711_ulaw,v47c_000_0000211_3f6a833dcfdabd673f1f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0042__g711_ulaw.flac,7231b3c15bfd1d75098622fdc61f447536371ec2fc368bc72e46bfef6b6e4121
