KIND,LABEL,VOICE_SOURCE_ID,VOICE_SPEAKER,VOICE_CONTENT_ID,VOICE_REFERENCE_ID,VOICE_REFERENCE_SPEAKER,VOICE_GENERATOR,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,VOICE_PARQUET_SHARD,REPLAY_PLAYER,REPLAY_RECORDER,REPLAY_DISTANCE,MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_PLATFORM,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,SONICS_ORIGINAL_ARCHIVE_MEMBER
music,1,,,,,,,,,,,,,FM_stable_audio_open_VCIN1OJkNbg,fmc:VCIN1OJkNbg,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_VCIN1OJkNbg,unmixed_dataset/eval/FM_stable_audio_open_VCIN1OJkNbg.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_Xe59DpKa-O4,fmc:Xe59DpKa-O4,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_Xe59DpKa-O4,unmixed_dataset/eval/FM_stable_audio_open_Xe59DpKa-O4.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_BxQSEvHdyjQ,fmc:BxQSEvHdyjQ,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_BxQSEvHdyjQ,unmixed_dataset/eval/FM_stable_audio_open_BxQSEvHdyjQ.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_wXWpkfGfZD8,fmc:wXWpkfGfZD8,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_wXWpkfGfZD8,unmixed_dataset/eval/FM_MusicGen_medium_wXWpkfGfZD8.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_Z6q5doznOcI,fmc:Z6q5doznOcI,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_Z6q5doznOcI,unmixed_dataset/eval/FM_stable_audio_open_Z6q5doznOcI.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_OOik9i9wrU8,fmc:OOik9i9wrU8,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_OOik9i9wrU8,unmixed_dataset/eval/FM_stable_audio_open_OOik9i9wrU8.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_-YATTKBtmRA,fmc:-YATTKBtmRA,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_-YATTKBtmRA,unmixed_dataset/eval/FM_stable_audio_open_-YATTKBtmRA.wav,
music,1,,,,,,,,,,,,,FM_musicldm_qmR9O2oZCWc,fmc:qmR9O2oZCWc,musicldm,FakeMusicCaps,FM_musicldm_qmR9O2oZCWc,unmixed_dataset/eval/FM_musicldm_qmR9O2oZCWc.wav,
music,1,,,,,,,,,,,,,FM_musicldm_hCIB1E60Nbw,fmc:hCIB1E60Nbw,musicldm,FakeMusicCaps,FM_musicldm_hCIB1E60Nbw,unmixed_dataset/eval/FM_musicldm_hCIB1E60Nbw.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_sSavMIH-e-w,fmc:sSavMIH-e-w,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_sSavMIH-e-w,unmixed_dataset/eval/FM_stable_audio_open_sSavMIH-e-w.wav,
music,1,,,,,,,,,,,,,FM_mustango_d0Uz_RnRV88,fmc:d0Uz_RnRV88,mustango,FakeMusicCaps,FM_mustango_d0Uz_RnRV88,unmixed_dataset/eval/FM_mustango_d0Uz_RnRV88.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_UkZ76EFfLSg,fmc:UkZ76EFfLSg,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_UkZ76EFfLSg,unmixed_dataset/eval/FM_stable_audio_open_UkZ76EFfLSg.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_P54hbuQLkc4,fmc:P54hbuQLkc4,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_P54hbuQLkc4,unmixed_dataset/eval/FM_stable_audio_open_P54hbuQLkc4.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_VB82vMSTYK0,fmc:VB82vMSTYK0,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_VB82vMSTYK0,unmixed_dataset/eval/FM_stable_audio_open_VB82vMSTYK0.wav,
music,1,,,,,,,,,,,,,FM_mustango_IISJXKl1Ih4,fmc:IISJXKl1Ih4,mustango,FakeMusicCaps,FM_mustango_IISJXKl1Ih4,unmixed_dataset/eval/FM_mustango_IISJXKl1Ih4.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_c1hLduV1p88,fmc:c1hLduV1p88,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_c1hLduV1p88,unmixed_dataset/eval/FM_stable_audio_open_c1hLduV1p88.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_t-yy7v7P0IE,fmc:t-yy7v7P0IE,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_t-yy7v7P0IE,unmixed_dataset/eval/FM_stable_audio_open_t-yy7v7P0IE.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_886Qu4V0km4,fmc:886Qu4V0km4,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_886Qu4V0km4,unmixed_dataset/eval/FM_stable_audio_open_886Qu4V0km4.wav,
music,1,,,,,,,,,,,,,FM_mustango_qtNTHnXOQew,fmc:qtNTHnXOQew,mustango,FakeMusicCaps,FM_mustango_qtNTHnXOQew,unmixed_dataset/eval/FM_mustango_qtNTHnXOQew.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_TIL8jEw8pSc,fmc:TIL8jEw8pSc,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_TIL8jEw8pSc,unmixed_dataset/eval/FM_stable_audio_open_TIL8jEw8pSc.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_qwOLhVbuhpM,fmc:qwOLhVbuhpM,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_qwOLhVbuhpM,unmixed_dataset/eval/FM_stable_audio_open_qwOLhVbuhpM.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_wXWpkfGfZD8,fmc:wXWpkfGfZD8,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_wXWpkfGfZD8,unmixed_dataset/eval/FM_stable_audio_open_wXWpkfGfZD8.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_fKni4PUSxu4,fmc:fKni4PUSxu4,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_fKni4PUSxu4,unmixed_dataset/eval/FM_stable_audio_open_fKni4PUSxu4.wav,
music,1,,,,,,,,,,,,,FM_mustango_3dzR3ZWOe8Y,fmc:3dzR3ZWOe8Y,mustango,FakeMusicCaps,FM_mustango_3dzR3ZWOe8Y,unmixed_dataset/eval/FM_mustango_3dzR3ZWOe8Y.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_8pl1D6oG38k,fmc:8pl1D6oG38k,audioldm2,FakeMusicCaps,FM_audioldm2_8pl1D6oG38k,unmixed_dataset/eval/FM_audioldm2_8pl1D6oG38k.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_Fh53p0Tnnxg,fmc:Fh53p0Tnnxg,audioldm2,FakeMusicCaps,FM_audioldm2_Fh53p0Tnnxg,unmixed_dataset/eval/FM_audioldm2_Fh53p0Tnnxg.wav,
music,1,,,,,,,,,,,,,FM_musicldm_XoTJkok3FlY,fmc:XoTJkok3FlY,musicldm,FakeMusicCaps,FM_musicldm_XoTJkok3FlY,unmixed_dataset/eval/FM_musicldm_XoTJkok3FlY.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_XOLVI1bgxqk,fmc:XOLVI1bgxqk,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_XOLVI1bgxqk,unmixed_dataset/eval/FM_MusicGen_medium_XOLVI1bgxqk.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_wMi_0eEIpcM,fmc:wMi_0eEIpcM,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_wMi_0eEIpcM,unmixed_dataset/eval/FM_stable_audio_open_wMi_0eEIpcM.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_OeNTAUKZgKs,fmc:OeNTAUKZgKs,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_OeNTAUKZgKs,unmixed_dataset/eval/FM_stable_audio_open_OeNTAUKZgKs.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_4W3Ql8JbEN8,fmc:4W3Ql8JbEN8,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_4W3Ql8JbEN8,unmixed_dataset/eval/FM_stable_audio_open_4W3Ql8JbEN8.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_j9UZv0GOJ_I,fmc:j9UZv0GOJ_I,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_j9UZv0GOJ_I,unmixed_dataset/eval/FM_MusicGen_medium_j9UZv0GOJ_I.wav,
music,1,,,,,,,,,,,,,FM_musicldm_sH_nDqYVq5E,fmc:sH_nDqYVq5E,musicldm,FakeMusicCaps,FM_musicldm_sH_nDqYVq5E,unmixed_dataset/eval/FM_musicldm_sH_nDqYVq5E.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_5ZX1-GAb7IM,fmc:5ZX1-GAb7IM,audioldm2,FakeMusicCaps,FM_audioldm2_5ZX1-GAb7IM,unmixed_dataset/eval/FM_audioldm2_5ZX1-GAb7IM.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_Pzp_oTEn0Yk,fmc:Pzp_oTEn0Yk,audioldm2,FakeMusicCaps,FM_audioldm2_Pzp_oTEn0Yk,unmixed_dataset/eval/FM_audioldm2_Pzp_oTEn0Yk.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_DHo1z0_ZUNA,fmc:DHo1z0_ZUNA,audioldm2,FakeMusicCaps,FM_audioldm2_DHo1z0_ZUNA,unmixed_dataset/eval/FM_audioldm2_DHo1z0_ZUNA.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_YxkYVsE0UdQ,fmc:YxkYVsE0UdQ,audioldm2,FakeMusicCaps,FM_audioldm2_YxkYVsE0UdQ,unmixed_dataset/eval/FM_audioldm2_YxkYVsE0UdQ.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_3Z74i_FWs3o,fmc:3Z74i_FWs3o,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_3Z74i_FWs3o,unmixed_dataset/eval/FM_stable_audio_open_3Z74i_FWs3o.wav,
music,1,,,,,,,,,,,,,FM_mustango_Jj9orXFko0Y,fmc:Jj9orXFko0Y,mustango,FakeMusicCaps,FM_mustango_Jj9orXFko0Y,unmixed_dataset/eval/FM_mustango_Jj9orXFko0Y.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_JiBAkAwK0GM,fmc:JiBAkAwK0GM,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_JiBAkAwK0GM,unmixed_dataset/eval/FM_stable_audio_open_JiBAkAwK0GM.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_u3yOMK8SuRI,fmc:u3yOMK8SuRI,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_u3yOMK8SuRI,unmixed_dataset/eval/FM_stable_audio_open_u3yOMK8SuRI.wav,
music,1,,,,,,,,,,,,,FM_mustango_C1M5xqDQW58,fmc:C1M5xqDQW58,mustango,FakeMusicCaps,FM_mustango_C1M5xqDQW58,unmixed_dataset/eval/FM_mustango_C1M5xqDQW58.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_2xATintzaj4,fmc:2xATintzaj4,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_2xATintzaj4,unmixed_dataset/eval/FM_stable_audio_open_2xATintzaj4.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_J0lA7ZDfPLE,fmc:J0lA7ZDfPLE,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_J0lA7ZDfPLE,unmixed_dataset/eval/FM_stable_audio_open_J0lA7ZDfPLE.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_5ZX1-GAb7IM,fmc:5ZX1-GAb7IM,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_5ZX1-GAb7IM,unmixed_dataset/eval/FM_stable_audio_open_5ZX1-GAb7IM.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_qni67aUJbw4,fmc:qni67aUJbw4,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_qni67aUJbw4,unmixed_dataset/eval/FM_stable_audio_open_qni67aUJbw4.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_gqROBgF7_DU,fmc:gqROBgF7_DU,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_gqROBgF7_DU,unmixed_dataset/eval/FM_MusicGen_medium_gqROBgF7_DU.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_t-CjLfu9zCk,fmc:t-CjLfu9zCk,audioldm2,FakeMusicCaps,FM_audioldm2_t-CjLfu9zCk,unmixed_dataset/eval/FM_audioldm2_t-CjLfu9zCk.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_DaeJYtWgcoI,fmc:DaeJYtWgcoI,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_DaeJYtWgcoI,unmixed_dataset/eval/FM_stable_audio_open_DaeJYtWgcoI.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_wMelBK3yArA,fmc:wMelBK3yArA,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_wMelBK3yArA,unmixed_dataset/eval/FM_stable_audio_open_wMelBK3yArA.wav,
music,1,,,,,,,,,,,,,FM_musicldm_kYrJadZmjm0,fmc:kYrJadZmjm0,musicldm,FakeMusicCaps,FM_musicldm_kYrJadZmjm0,unmixed_dataset/eval/FM_musicldm_kYrJadZmjm0.wav,
music,1,,,,,,,,,,,,,FM_musicldm_aE_CVWMWK74,fmc:aE_CVWMWK74,musicldm,FakeMusicCaps,FM_musicldm_aE_CVWMWK74,unmixed_dataset/eval/FM_musicldm_aE_CVWMWK74.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_sQMzHk9MRAI,fmc:sQMzHk9MRAI,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_sQMzHk9MRAI,unmixed_dataset/eval/FM_stable_audio_open_sQMzHk9MRAI.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_gDm4IphrlYg,fmc:gDm4IphrlYg,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_gDm4IphrlYg,unmixed_dataset/eval/FM_stable_audio_open_gDm4IphrlYg.wav,
music,1,,,,,,,,,,,,,FM_musicldm_78BtX0oNXHQ,fmc:78BtX0oNXHQ,musicldm,FakeMusicCaps,FM_musicldm_78BtX0oNXHQ,unmixed_dataset/eval/FM_musicldm_78BtX0oNXHQ.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_i_NNY_mgxIs,fmc:i_NNY_mgxIs,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_i_NNY_mgxIs,unmixed_dataset/eval/FM_MusicGen_medium_i_NNY_mgxIs.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_2iFgXSXdqLo,fmc:2iFgXSXdqLo,audioldm2,FakeMusicCaps,FM_audioldm2_2iFgXSXdqLo,unmixed_dataset/eval/FM_audioldm2_2iFgXSXdqLo.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open__-kssA-FOzU,fmc:_-kssA-FOzU,stable_audio_open,FakeMusicCaps,FM_stable_audio_open__-kssA-FOzU,unmixed_dataset/eval/FM_stable_audio_open__-kssA-FOzU.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_6F8qv0JBWkE,fmc:6F8qv0JBWkE,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_6F8qv0JBWkE,unmixed_dataset/eval/FM_stable_audio_open_6F8qv0JBWkE.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_GAohd8KvONo,fmc:GAohd8KvONo,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_GAohd8KvONo,unmixed_dataset/eval/FM_stable_audio_open_GAohd8KvONo.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_Q6SgmlYMYLA,fmc:Q6SgmlYMYLA,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_Q6SgmlYMYLA,unmixed_dataset/eval/FM_stable_audio_open_Q6SgmlYMYLA.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_HJuR9WJ1iRY,fmc:HJuR9WJ1iRY,audioldm2,FakeMusicCaps,FM_audioldm2_HJuR9WJ1iRY,unmixed_dataset/eval/FM_audioldm2_HJuR9WJ1iRY.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_9Qle4fgMbzk,fmc:9Qle4fgMbzk,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_9Qle4fgMbzk,unmixed_dataset/eval/FM_stable_audio_open_9Qle4fgMbzk.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_7KCikXm6hic,fmc:7KCikXm6hic,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_7KCikXm6hic,unmixed_dataset/eval/FM_stable_audio_open_7KCikXm6hic.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_uknhELOFYmY,fmc:uknhELOFYmY,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_uknhELOFYmY,unmixed_dataset/eval/FM_stable_audio_open_uknhELOFYmY.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_gTO00a-LFYs,fmc:gTO00a-LFYs,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_gTO00a-LFYs,unmixed_dataset/eval/FM_stable_audio_open_gTO00a-LFYs.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_wFTlySgdWX4,fmc:wFTlySgdWX4,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_wFTlySgdWX4,unmixed_dataset/eval/FM_stable_audio_open_wFTlySgdWX4.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_vsDriIwNAmU,fmc:vsDriIwNAmU,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_vsDriIwNAmU,unmixed_dataset/eval/FM_stable_audio_open_vsDriIwNAmU.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_Vci2eZYzA-c,fmc:Vci2eZYzA-c,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_Vci2eZYzA-c,unmixed_dataset/eval/FM_stable_audio_open_Vci2eZYzA-c.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_LaoUSBEVHVQ,fmc:LaoUSBEVHVQ,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_LaoUSBEVHVQ,unmixed_dataset/eval/FM_stable_audio_open_LaoUSBEVHVQ.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_t637ILYjH_A,fmc:t637ILYjH_A,audioldm2,FakeMusicCaps,FM_audioldm2_t637ILYjH_A,unmixed_dataset/eval/FM_audioldm2_t637ILYjH_A.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_-Bu7YaslRW0,fmc:-Bu7YaslRW0,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_-Bu7YaslRW0,unmixed_dataset/eval/FM_stable_audio_open_-Bu7YaslRW0.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_eSIxvnEQ6R0,fmc:eSIxvnEQ6R0,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_eSIxvnEQ6R0,unmixed_dataset/eval/FM_MusicGen_medium_eSIxvnEQ6R0.wav,
music,1,,,,,,,,,,,,,FM_musicldm_UoSID1KzWuI,fmc:UoSID1KzWuI,musicldm,FakeMusicCaps,FM_musicldm_UoSID1KzWuI,unmixed_dataset/eval/FM_musicldm_UoSID1KzWuI.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_5tNOauvQWQQ,fmc:5tNOauvQWQQ,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_5tNOauvQWQQ,unmixed_dataset/eval/FM_MusicGen_medium_5tNOauvQWQQ.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_vd1dgdxlA94,fmc:vd1dgdxlA94,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_vd1dgdxlA94,unmixed_dataset/eval/FM_stable_audio_open_vd1dgdxlA94.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_TSl5LrM6LcQ,fmc:TSl5LrM6LcQ,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_TSl5LrM6LcQ,unmixed_dataset/eval/FM_stable_audio_open_TSl5LrM6LcQ.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_PmiH7RnCkhI,fmc:PmiH7RnCkhI,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_PmiH7RnCkhI,unmixed_dataset/eval/FM_stable_audio_open_PmiH7RnCkhI.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_xgwzTQ8vnso,fmc:xgwzTQ8vnso,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_xgwzTQ8vnso,unmixed_dataset/eval/FM_stable_audio_open_xgwzTQ8vnso.wav,
music,1,,,,,,,,,,,,,FM_musicldm_qrP_H87vFpo,fmc:qrP_H87vFpo,musicldm,FakeMusicCaps,FM_musicldm_qrP_H87vFpo,unmixed_dataset/eval/FM_musicldm_qrP_H87vFpo.wav,
music,1,,,,,,,,,,,,,FM_audioldm2__KYo_89lgf0,fmc:_KYo_89lgf0,audioldm2,FakeMusicCaps,FM_audioldm2__KYo_89lgf0,unmixed_dataset/eval/FM_audioldm2__KYo_89lgf0.wav,
music,1,,,,,,,,,,,,,FM_mustango_dj-DWiV1z9g,fmc:dj-DWiV1z9g,mustango,FakeMusicCaps,FM_mustango_dj-DWiV1z9g,unmixed_dataset/eval/FM_mustango_dj-DWiV1z9g.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_YAYp2E5vMNw,fmc:YAYp2E5vMNw,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_YAYp2E5vMNw,unmixed_dataset/eval/FM_stable_audio_open_YAYp2E5vMNw.wav,
music,1,,,,,,,,,,,,,FM_mustango_cX926M1_LqM,fmc:cX926M1_LqM,mustango,FakeMusicCaps,FM_mustango_cX926M1_LqM,unmixed_dataset/eval/FM_mustango_cX926M1_LqM.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_XnMokzAE5kk,fmc:XnMokzAE5kk,audioldm2,FakeMusicCaps,FM_audioldm2_XnMokzAE5kk,unmixed_dataset/eval/FM_audioldm2_XnMokzAE5kk.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_br4A2uNud50,fmc:br4A2uNud50,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_br4A2uNud50,unmixed_dataset/eval/FM_stable_audio_open_br4A2uNud50.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_8vFJX7NcSbI,fmc:8vFJX7NcSbI,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_8vFJX7NcSbI,unmixed_dataset/eval/FM_stable_audio_open_8vFJX7NcSbI.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_xMCLKME4hAY,fmc:xMCLKME4hAY,audioldm2,FakeMusicCaps,FM_audioldm2_xMCLKME4hAY,unmixed_dataset/eval/FM_audioldm2_xMCLKME4hAY.wav,
music,1,,,,,,,,,,,,,FM_mustango_ik-fXNjxw58,fmc:ik-fXNjxw58,mustango,FakeMusicCaps,FM_mustango_ik-fXNjxw58,unmixed_dataset/eval/FM_mustango_ik-fXNjxw58.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_cF7317DK0NQ,fmc:cF7317DK0NQ,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_cF7317DK0NQ,unmixed_dataset/eval/FM_stable_audio_open_cF7317DK0NQ.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_ocCIB2bPq_Y,fmc:ocCIB2bPq_Y,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_ocCIB2bPq_Y,unmixed_dataset/eval/FM_stable_audio_open_ocCIB2bPq_Y.wav,
music,1,,,,,,,,,,,,,FM_mustango_-BIMKnb3tlo,fmc:-BIMKnb3tlo,mustango,FakeMusicCaps,FM_mustango_-BIMKnb3tlo,unmixed_dataset/eval/FM_mustango_-BIMKnb3tlo.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_zaEdWwSamS0,fmc:zaEdWwSamS0,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_zaEdWwSamS0,unmixed_dataset/eval/FM_MusicGen_medium_zaEdWwSamS0.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_4JYJRqwqWGM,fmc:4JYJRqwqWGM,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_4JYJRqwqWGM,unmixed_dataset/eval/FM_MusicGen_medium_4JYJRqwqWGM.wav,
music,1,,,,,,,,,,,,,FM_audioldm2_nzdlPYd8XUs,fmc:nzdlPYd8XUs,audioldm2,FakeMusicCaps,FM_audioldm2_nzdlPYd8XUs,unmixed_dataset/eval/FM_audioldm2_nzdlPYd8XUs.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_UkTWmyy7ia8,fmc:UkTWmyy7ia8,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_UkTWmyy7ia8,unmixed_dataset/eval/FM_stable_audio_open_UkTWmyy7ia8.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_LjxhswBV1UA,fmc:LjxhswBV1UA,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_LjxhswBV1UA,unmixed_dataset/eval/FM_MusicGen_medium_LjxhswBV1UA.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_PTl5ixI1Ogc,fmc:PTl5ixI1Ogc,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_PTl5ixI1Ogc,unmixed_dataset/eval/FM_stable_audio_open_PTl5ixI1Ogc.wav,
music,1,,,,,,,,,,,,,FM_musicldm_8LYWfpPUokc,fmc:8LYWfpPUokc,musicldm,FakeMusicCaps,FM_musicldm_8LYWfpPUokc,unmixed_dataset/eval/FM_musicldm_8LYWfpPUokc.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_-BIMKnb3tlo,fmc:-BIMKnb3tlo,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_-BIMKnb3tlo,unmixed_dataset/eval/FM_stable_audio_open_-BIMKnb3tlo.wav,
music,1,,,,,,,,,,,,,FM_MusicGen_medium_ITYv4126yhk,fmc:ITYv4126yhk,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_ITYv4126yhk,unmixed_dataset/eval/FM_MusicGen_medium_ITYv4126yhk.wav,
music,1,,,,,,,,,,,,,FM_musicldm_NDJEKij2qOg,fmc:NDJEKij2qOg,musicldm,FakeMusicCaps,FM_musicldm_NDJEKij2qOg,unmixed_dataset/eval/FM_musicldm_NDJEKij2qOg.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_JaGUY5ULTok,fmc:JaGUY5ULTok,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_JaGUY5ULTok,unmixed_dataset/eval/FM_stable_audio_open_JaGUY5ULTok.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open__XrolyeJXDw,fmc:_XrolyeJXDw,stable_audio_open,FakeMusicCaps,FM_stable_audio_open__XrolyeJXDw,unmixed_dataset/eval/FM_stable_audio_open__XrolyeJXDw.wav,
music,1,,,,,,,,,,,,,FM_stable_audio_open_ITq14s8h92I,fmc:ITq14s8h92I,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_ITq14s8h92I,unmixed_dataset/eval/FM_stable_audio_open_ITq14s8h92I.wav,
