MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_ARCHIVE_MEMBER,AUDIO_SHA256,PANNS_VOCAL_MAX,PANNS_SPEECH_MAX,PANNS_ANY_VOICE_MAX,PANNS_SINGING,PANNS_MALE_SINGING,PANNS_FEMALE_SINGING,PANNS_CHILD_SINGING,PANNS_SYNTHETIC_SINGING,PANNS_CHOIR,PANNS_YODELING,PANNS_CHANT,PANNS_RAPPING,PANNS_HUMMING,PANNS_OPERA,PANNS_VOCAL_MUSIC,DEMUCS_VOCAL_TO_MIX_DB,DEMUCS_VOCAL_TO_RESIDUAL_DB,PANNS_THRESHOLD,PANNS_FLAG,DEMUCS_THRESHOLD_DB,DEMUCS_FLAG,ACOUSTIC_SCREEN_PASS,REVIEW_REASON
FM_musicldm_G6A9NKeK8ko,fmc:G6A9NKeK8ko,musicldm,unmixed_dataset/eval/FM_musicldm_G6A9NKeK8ko.wav,3df0e00b9cd923da243684da6d37a288332a87277abb50519ad3876a585fcd5b,0.005786470137536526,0.04170287773013115,0.04170287773013115,0.005786470137536526,0.0006139828474260867,0.0006902167806401849,0.0003540760080795735,0.0002836228522937745,0.0022178664803504944,0.00015452831576112658,0.0013324172468855977,0.0005097895045764744,0.002291352255269885,0.005090676248073578,0.0007601879769936204,-41.879802524013414,-41.7955216212902,0.2,False,-1.5,False,True,
FM_stable_audio_open_Lq0LMMZfHCU,fmc:Lq0LMMZfHCU,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_Lq0LMMZfHCU.wav,47be48de8e8953e9ccf0a4986a030f96de0c9f8dcd38b669c91fa797e3ece625,0.022164490073919296,0.03495262563228607,0.03495262563228607,0.022164490073919296,0.00047989384620450437,0.0006017719861119986,0.00014719311730004847,9.939687151927501e-05,0.004009106662124395,0.00012090657401131466,0.00075115030631423,0.00036411421024240553,0.0002542487345635891,0.0011301349150016904,0.00112294708378613,-27.713795630454328,-27.42290233793429,0.2,False,-1.5,False,True,
FM_MusicGen_medium_lIEnbqr3O34,fmc:lIEnbqr3O34,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_lIEnbqr3O34.wav,d09cc4f0e2df035a6abed46cbd6d14944e410c1a9c8c3bbf9d779240bda6ad9c,0.008834777399897575,0.047474849969148636,0.047474849969148636,0.008834777399897575,0.0007200055406428874,0.0009143662173300982,0.00046420993749052286,0.00023261761816684157,0.0016876526642590761,8.530540799256414e-05,0.0010747177293524146,0.0014292532578110695,0.001545810024254024,0.0013507837429642677,0.0006908284849487245,-54.74180891715784,-54.72042454558797,0.2,False,-1.5,False,True,
FM_mustango_YFXSbPFaxcA,fmc:YFXSbPFaxcA,mustango,unmixed_dataset/eval/FM_mustango_YFXSbPFaxcA.wav,ab4001ab8ee93c79ad16ca16ff8f4de068c68b94afc465dd9e15c52d6cf2c834,0.014442434534430504,0.1580144166946411,0.1580144166946411,0.014442434534430504,0.0009816455421969295,0.0005617070128209889,0.0003810250200331211,0.0007357568829320371,0.0010560568189248443,0.00013891534763388336,0.0003707435680553317,0.0025525325909256935,5.813599636894651e-05,0.0001897581241792068,0.0009185181697830558,-15.081899089924988,-14.419910680994095,0.2,False,-1.5,False,True,
FM_audioldm2_V1A4wBgvPgI,fmc:V1A4wBgvPgI,audioldm2,unmixed_dataset/eval/FM_audioldm2_V1A4wBgvPgI.wav,1ac197fa3dd2c53221e28e833b90f62fa44b4b27efe5dbd9f9cda6109aa23241,0.00830981507897377,0.02047630399465561,0.02047630399465561,0.00830981507897377,0.0005231562536209822,0.00044673969387076795,0.00021090335212647915,0.00011534465738805011,0.004407915752381086,0.0002501858107279986,0.00020482050604186952,0.0003114995779469609,0.00013830985699314624,0.0005338307237252593,0.0008580964640714228,-52.016814870960886,-51.977797194584205,0.2,False,-1.5,False,True,
FM_musicldm_cSBRb4KF5xs,fmc:cSBRb4KF5xs,musicldm,unmixed_dataset/eval/FM_musicldm_cSBRb4KF5xs.wav,a8c0e449de66c4254a88066724fcf902ce35f2794d496536a391396315a3baaf,0.01906440034508705,0.027486197650432587,0.027486197650432587,0.007148093543946743,0.0006414068629965186,0.0016345629701390862,0.0009335869108326733,0.000612572708632797,0.0027955234982073307,0.0007765467744320631,0.0004781117313541472,0.00031041097827255726,0.00018593246932141483,0.01906440034508705,0.00031359941931441426,-52.16099544552265,-52.19995609515661,0.2,False,-1.5,False,True,
FM_stable_audio_open_MwE7REVj8JQ,fmc:MwE7REVj8JQ,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_MwE7REVj8JQ.wav,ef7c890ec22b312455de5aa9087bbdab8e998208d4ca6e1dc35f97221c36c96b,0.009012064896523952,0.03162666782736778,0.03162666782736778,0.009012064896523952,0.00046007713535800576,0.00044248494668863714,0.00017891312018036842,0.0001201769191538915,0.0019305356545373797,3.076553184655495e-05,0.00018441914289724082,0.00044031633296981454,0.0003556733427103609,8.945556328399107e-05,0.0005557635449804366,-41.88846321598967,-40.55778191161956,0.2,False,-1.5,False,True,
FM_MusicGen_medium_PlQibWaPAcM,fmc:PlQibWaPAcM,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_PlQibWaPAcM.wav,121a91530bd2db056221bef9a2fceb747247fa5ec6e664ca1bae439234f78d78,0.00816859770566225,0.020682847127318382,0.020682847127318382,0.00816859770566225,0.0003608978586271405,0.0011410139268264174,0.0005500264815054834,0.00024265353567898273,0.004953708499670029,0.00028088127146475017,0.0014916174113750458,0.00037662065005861223,0.000771661929320544,0.003931265324354172,0.001176629215478897,-46.56754128522561,-46.541367275036656,0.2,False,-1.5,False,True,
FM_mustango_HwGK5RvNOFI,fmc:HwGK5RvNOFI,mustango,unmixed_dataset/eval/FM_mustango_HwGK5RvNOFI.wav,093b243e86696f98096524b40d953c8aa3b67b18059654f20dde4832fc25c7e1,0.005639985669404268,0.03774940222501755,0.03774940222501755,0.005639985669404268,0.0007450669654645026,0.0014014936750754714,0.0009862652514129877,0.0006880061700940132,0.0009562748018652201,0.00013866362860426307,0.00039874966023489833,0.0004385247884783894,0.0006404417799785733,0.0006070877425372601,0.0004976347554475069,-48.052739121053285,-48.01634799807664,0.2,False,-1.5,False,True,
FM_audioldm2_ASgLbz48BaY,fmc:ASgLbz48BaY,audioldm2,unmixed_dataset/eval/FM_audioldm2_ASgLbz48BaY.wav,8f1e370092dc9b57b20a461b1b3603240efb004f543968f467a95f51e7c83030,0.026837868615984917,0.034032538533210754,0.034032538533210754,0.026837868615984917,0.0005365703837014735,0.0004848624812439084,0.00029562378767877817,0.0003551830304786563,0.0007068415870890021,0.00010863565694307908,0.0001509243156760931,0.0005378623027354479,0.00031790134380571544,0.00033708277624100447,0.000659728713799268,-18.560918636261196,-17.947312834737556,0.2,False,-1.5,False,True,
FM_musicldm_c8uE3Q8p9Jo,fmc:c8uE3Q8p9Jo,musicldm,unmixed_dataset/eval/FM_musicldm_c8uE3Q8p9Jo.wav,a942d0dfaeea6f2654e8bd2050f4d1b737aa28050932a98ec2230f62321ee81a,0.02515210025012493,0.025856096297502518,0.025856096297502518,0.02515210025012493,0.0016254946822300553,0.0032948204316198826,0.001156209735199809,0.0007733535603620112,0.007937483489513397,0.0005365957040339708,0.004057386890053749,0.0007654805085621774,0.0049821422435343266,0.00949144922196865,0.0035469229333102703,-51.19732150305842,-51.1675886010083,0.2,False,-1.5,False,True,
FM_stable_audio_open_R-aMYx9f0Ho,fmc:R-aMYx9f0Ho,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_R-aMYx9f0Ho.wav,e0b29f04482b5048b0191a3c0b76bb51b06dbbd839296e0247a7a5de93e53081,0.0037639581132680178,0.04093756899237633,0.04093756899237633,0.0037639581132680178,0.0004975731135345995,0.00036351417656987906,0.0001779326848918572,0.00013311070506460965,0.0008047432638704777,2.8036893127136864e-05,0.00026816740864887834,0.0003283459518570453,0.00021477733389474452,0.00022312918736133724,0.0002905492146965116,-59.680645894720755,-59.67185110276176,0.2,False,-1.5,False,True,
FM_MusicGen_medium_2ZogsGp-T4o,fmc:2ZogsGp-T4o,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_2ZogsGp-T4o.wav,768252985055469f0b1410734c07c2c024f2d0ae73f0399166a99bfde698f1e8,0.006900945212692022,0.02550208754837513,0.02550208754837513,0.006900945212692022,0.00011307824752293527,0.0003302204131614417,0.00025288594770245254,0.00034643043181858957,0.0004015580052509904,1.2557233276311308e-05,0.00018036201072391123,0.00045705665252171457,7.394299609586596e-05,0.0001980844681384042,0.00019314023666083813,-45.00236942167484,-44.97827214794115,0.2,False,-1.5,False,True,
FM_mustango_YIhfk4Zaevk,fmc:YIhfk4Zaevk,mustango,unmixed_dataset/eval/FM_mustango_YIhfk4Zaevk.wav,333c88aad924d8f4d12f217ab3f61c4dcdb60ddd42fb699273f1b0034491cc76,0.009954339824616909,0.02420712076127529,0.02420712076127529,0.009954339824616909,0.000874083605594933,0.000694465299602598,0.0002953310904558748,0.0001658405235502869,0.0014371065190061927,0.002567226765677333,0.00013634983042720705,0.00015822984278202057,0.0007392076076939702,0.0004991292953491211,0.00040515567525289953,-48.45022508031907,-48.38643497796924,0.2,False,-1.5,False,True,
FM_audioldm2_oTXKGrB3bCA,fmc:oTXKGrB3bCA,audioldm2,unmixed_dataset/eval/FM_audioldm2_oTXKGrB3bCA.wav,f2e7bdcd20319ee4ced3f7e9caf619d74c6ace577020129e786fe3da7f18b238,0.003076127264648676,0.06448015570640564,0.06448015570640564,0.003076127264648676,0.0006555663421750069,0.0004806562792509794,0.0003483228792902082,0.0002455157518852502,0.0005437111249193549,7.825969805708155e-05,0.00030056448304094374,0.000211097692954354,7.986941636772826e-05,0.00033621766488067806,0.0002735020243562758,-49.52125345858687,-49.48557350946046,0.2,False,-1.5,False,True,
FM_musicldm_entThp930cw,fmc:entThp930cw,musicldm,unmixed_dataset/eval/FM_musicldm_entThp930cw.wav,beb7c13c73c6442d69e75bb2cfa5ae618a0b64a6b3c361f489503cf76693ccde,0.004632131662219763,0.04493853822350502,0.04493853822350502,0.004632131662219763,0.0004155822971370071,0.00028220488457009196,0.00015369248285423964,0.00015002168947830796,0.0005311495624482632,0.00013619493984151632,0.00027742169913835824,0.0003813875373452902,0.00015620964404661208,0.0003234534524381161,0.0004091797745786607,-56.701207189201796,-56.68870397647148,0.2,False,-1.5,False,True,
FM_stable_audio_open_VZfrDZhI7BU,fmc:VZfrDZhI7BU,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_VZfrDZhI7BU.wav,5a021efb128b0848651b83629209fdb1eabacd1ec07d9f99da3e1a89ebfd9f88,0.001701272209174931,0.021150637418031693,0.021150637418031693,0.001701272209174931,0.0002637226425576955,0.0002552988298702985,0.00014447887951973826,0.0006397682591341436,0.0001140705935540609,2.5428302251384594e-05,0.00021210164413787425,0.00018711267330218107,4.346987770986743e-05,8.146251639118418e-05,0.0005064700962975621,-46.419935159895104,-46.42139660850383,0.2,False,-1.5,False,True,
FM_MusicGen_medium_8Ha5qGnT7lg,fmc:8Ha5qGnT7lg,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_8Ha5qGnT7lg.wav,f6b4f0530e2e96fc08a98296d4e7d59ce4fbd632a2752577a9f44c28c15af18f,0.014558452181518078,0.021714819595217705,0.021714819595217705,0.014558452181518078,0.0009667598642408848,0.001406251103617251,0.0006443712045438588,0.00024042523000389338,0.001005016965791583,7.969368016347289e-05,0.0007825896609574556,0.0002853037731256336,0.005658781621605158,0.0005241330363787711,0.0008932430646382272,-38.70973066560695,-38.67698823813199,0.2,False,-1.5,False,True,
FM_mustango_rUIGOcQMaSE,fmc:rUIGOcQMaSE,mustango,unmixed_dataset/eval/FM_mustango_rUIGOcQMaSE.wav,af763a41c90040cdebb4a9e1a98efbae4accd3e3666d4d3003b21de237dc233a,0.0071869357489049435,0.04774006828665733,0.04774006828665733,0.0071869357489049435,0.00046634834143333137,0.0008645208436064422,0.0006195318419486284,0.0005350759602151811,0.001200228463858366,0.0003065039054490626,0.00022566106054000556,0.0004424495273269713,0.0011702636256814003,0.0006888827192597091,0.0005362321389839053,-51.1980721684546,-51.16591354779594,0.2,False,-1.5,False,True,
FM_audioldm2_PfpP3WjY118,fmc:PfpP3WjY118,audioldm2,unmixed_dataset/eval/FM_audioldm2_PfpP3WjY118.wav,cfc1547fed4952c5195c53a2bf5b3ea622da71ce7cbbe8fa54a3d7e10f5eed53,0.013119406066834927,0.024141158908605576,0.024141158908605576,0.013119406066834927,0.0009965673089027405,0.0010115273762494326,0.000864428177010268,0.00037741477717645466,0.000855357211548835,0.0009282459504902363,0.0002042707201326266,0.0002001273533096537,0.00024399819085374475,0.0007899246993474662,0.0007857531309127808,-10.614089413994712,-9.706246552555287,0.2,False,-1.5,False,True,
FM_musicldm_LUtBqNS27AQ,fmc:LUtBqNS27AQ,musicldm,unmixed_dataset/eval/FM_musicldm_LUtBqNS27AQ.wav,b9004ec6e84465bfe2971e3568c7da64e42877f84749fb1b718f39f35af8c509,0.016540683805942535,0.02047223038971424,0.02047223038971424,0.016540683805942535,0.0006417370750568807,0.00046262782416306436,0.0003376940730959177,0.0003347738820593804,0.001646026037633419,0.003244205377995968,0.00035873078741133213,0.0005242042243480682,8.107758185360581e-05,0.001052027684636414,0.00033771805465221405,-52.97003258876042,-52.89733158210797,0.2,False,-1.5,False,True,
FM_stable_audio_open_CRHEuoCnI74,fmc:CRHEuoCnI74,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_CRHEuoCnI74.wav,63f8056ea43bcefa3c6d79c98e0263aadabe90addd5a36830b0356283d3a6de4,0.002233721548691392,0.02884560450911522,0.02884560450911522,0.002233721548691392,0.00027472825604490936,0.00043248714064247906,0.00031092663994058967,0.00019548933778423816,0.0007231281488202512,0.0001969939039554447,0.0002891013282351196,0.0006268316064961255,0.0015668320702388883,0.0004308900679461658,0.0005781779764220119,-46.25317975147495,-46.2211928629485,0.2,False,-1.5,False,True,
FM_MusicGen_medium_hNKTrKk4hZs,fmc:hNKTrKk4hZs,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_hNKTrKk4hZs.wav,754a7a686651041ab72e6e66e8300e8209a258f7f4ee91901b16ecbeae9dfa7d,0.007132408674806356,0.029847778379917145,0.029847778379917145,0.007132408674806356,0.0007167943404056132,0.0007883301586844027,0.0004011466808151454,0.0001436153397662565,0.0016247659223154187,0.00011631751840468496,0.0012270036386325955,0.0014634514227509499,0.0035185248125344515,0.0012526243226602674,0.0007961638038977981,-59.789458290764,-59.69724565033451,0.2,False,-1.5,False,True,
FM_mustango_oRUdvu3Qo-E,fmc:oRUdvu3Qo-E,mustango,unmixed_dataset/eval/FM_mustango_oRUdvu3Qo-E.wav,4fb6faed23ee2531744108ca454ec48a26d0c858970ce32e2f0a13c29d426efa,0.017293740063905716,0.054937005043029785,0.054937005043029785,0.017293740063905716,0.0006259686197154224,0.000979245756752789,0.00043040505261160433,0.00030629828688688576,0.0005377787165343761,6.569678225787356e-05,0.0005334103479981422,0.001256242860108614,0.0006933833938091993,0.00024090433726087213,0.0008824074757285416,-20.27212781814515,-20.03549064988193,0.2,False,-1.5,False,True,
FM_audioldm2_9QEm6u4bowQ,fmc:9QEm6u4bowQ,audioldm2,unmixed_dataset/eval/FM_audioldm2_9QEm6u4bowQ.wav,2134625a80463df5bd9407fdb7dbd9bed1b5bea72affeafeab939f77371ed11b,0.007667278405278921,0.01963941380381584,0.01963941380381584,0.007667278405278921,0.00027269357815384865,0.00020405231043696404,0.0001044961391016841,0.00015370170876849443,0.0005207837675698102,6.229732389329001e-05,0.0002265298244310543,0.0003115776926279068,0.0001349240483250469,0.00037156621692702174,0.0004430163244251162,-51.35431652415917,-51.11506321538097,0.2,False,-1.5,False,True,
FM_musicldm_NP5iO_HB-f0,fmc:NP5iO_HB-f0,musicldm,unmixed_dataset/eval/FM_musicldm_NP5iO_HB-f0.wav,e468e4d249bcc709c7966b0dc1c5c5993dc4ed54f102a576e68c513b84fbc2a4,0.0027233439031988382,0.023925816640257835,0.023925816640257835,0.0022727404721081257,0.0002624852058943361,0.0002722371427807957,0.0001381395704811439,0.00019000834436155856,0.0003948220983147621,7.574351911898702e-05,0.0002676828298717737,0.0027233439031988382,0.00020116004452574998,0.00018401286797598004,0.0006924374029040337,-51.84988301143024,-51.808641101977415,0.2,False,-1.5,False,True,
FM_stable_audio_open_xN9tKWgXLI4,fmc:xN9tKWgXLI4,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_xN9tKWgXLI4.wav,5a31a532bd0640cfa54531bc82640464767736d3d67316745020620201b5d203,0.006372326519340277,0.03245171904563904,0.03245171904563904,0.006372326519340277,0.0009033374954015017,0.0011345590464770794,0.0006172180292196572,0.0005509497132152319,0.002403420163318515,0.00013490719720721245,0.000672742840833962,0.0002014736965065822,0.0017149803461506963,0.0004927095142193139,0.0006996144657023251,-62.83598323696825,-62.78345939549429,0.2,False,-1.5,False,True,
FM_MusicGen_medium_rOOBAGxxjBk,fmc:rOOBAGxxjBk,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_rOOBAGxxjBk.wav,717373dca41f0119a9fdc0fa1854d8857f4e92324d44301b1b3985cbfc79df06,0.01276717334985733,0.024285752326250076,0.024285752326250076,0.01276717334985733,0.00024214902077801526,0.00033116748090833426,0.000636761134956032,0.00041748248622752726,0.0023727258667349815,0.0003308175364509225,0.00044623579015024006,0.00027139438316226006,9.963269258150831e-05,0.0007718472625128925,0.0004972393508069217,-54.730053297201366,-54.711568714926166,0.2,False,-1.5,False,True,
FM_mustango_fvpDYGzdRmo,fmc:fvpDYGzdRmo,mustango,unmixed_dataset/eval/FM_mustango_fvpDYGzdRmo.wav,e409e135401af7d22c7f2243caf1a15c439b4749c1b2fdd97b86fa1596270cc0,0.005022519733756781,0.03866913914680481,0.03866913914680481,0.005022519733756781,0.0006127741653472185,0.0018978321459144354,0.0008209542720578611,0.00043841381557285786,0.0014097883831709623,0.000405264989240095,0.0006422731094062328,0.0002648593217600137,0.0006640655337832868,0.004728070460259914,0.0008452892652712762,-42.62373815314178,-42.59551918352061,0.2,False,-1.5,False,True,
FM_audioldm2_Qe_KwKVDgoE,fmc:Qe_KwKVDgoE,audioldm2,unmixed_dataset/eval/FM_audioldm2_Qe_KwKVDgoE.wav,376c43d8dd073557468e7d85fce64cbb297f8fa120208aea38291a9139595675,0.02011610008776188,0.25249984860420227,0.25249984860420227,0.02011610008776188,0.0014357221079990268,0.004806102253496647,0.01175314374268055,0.003909427672624588,0.00574624864384532,0.0020516160875558853,0.002169847721233964,0.0003607552498579025,0.001867639715783298,0.004468134138733149,0.0018288621213287115,-0.03853451511254988,39.890281107878494,0.2,True,-1.5,True,False,panns_and_demucs
FM_musicldm_pVfV09CDmus,fmc:pVfV09CDmus,musicldm,unmixed_dataset/eval/FM_musicldm_pVfV09CDmus.wav,bc52e7ecf599cfe182b9e794e98a7adaaa3568a6e07ce8d27fcb0df2c8867e70,0.0032169537153095007,0.02389657497406006,0.02389657497406006,0.0030917006079107523,0.00018419035768602043,0.0010545734548941255,0.0009021079749800265,0.00040098096360452473,0.0007949349237605929,0.0002244882780360058,0.00032477470813319087,0.0007338050054386258,0.00010508329432923347,0.0032169537153095007,0.0003511470858938992,-51.61439998940871,-51.587907012510385,0.2,False,-1.5,False,True,
FM_stable_audio_open_cHMDIt3-TsE,fmc:cHMDIt3-TsE,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_cHMDIt3-TsE.wav,e6a012499c7da3725af9a8f7ff97b56a6f23b7d5adb96b05ceb45532d5469bb8,0.006839679088443518,0.025299491360783577,0.025299491360783577,0.006839679088443518,0.0006389011978171766,0.0010307496413588524,0.000571134383790195,0.00046514812856912613,0.0014969626208767295,0.00014417996862903237,0.0006082307081669569,0.00019102325313724577,0.0015333594055846334,0.0012400232953950763,0.0007296138792298734,-61.49620304888815,-61.46322475787109,0.2,False,-1.5,False,True,
FM_MusicGen_medium_GT9g4uqK9G8,fmc:GT9g4uqK9G8,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_GT9g4uqK9G8.wav,79b29ec7f3a135962f17b822fb04bc38e7c7e95867c930aa036d7a2c96b8e124,0.01611883006989956,0.048677995800971985,0.048677995800971985,0.01611883006989956,0.0014413511380553246,0.0030585320200771093,0.00196527480147779,0.0006214866880327463,0.0011164869647473097,0.000656000105664134,0.0001935803156811744,0.0008689346723258495,0.0004440273914951831,0.0005876437644474208,0.0007263359148055315,-13.067786812022536,-12.61916989124283,0.2,False,-1.5,False,True,
