DATASET,ID,MODERN_FAKEPRINT_PROB
phone_factorial_1200_v1,sdm_fake_0009__phonefact_g726_24k,0.0005559623241424561
phone_factorial_1200_v1,sdm_fake_0009__phonefact_opus_nb_8k,0.0056958794593811035
phone_factorial_1200_v1,sdm_fake_0010__phonefact_resample8k,0.0010098814964294434
phone_factorial_1200_v1,sdm_fake_0010__phonefact_g711_ulaw,0.0018889904022216797
phone_factorial_1200_v1,sdm_fake_0010__phonefact_g726_24k,0.03708711266517639
phone_factorial_1200_v1,sdm_fake_0010__phonefact_opus_nb_8k,3.17990779876709e-05
phone_factorial_1200_v1,sdm_fake_0011__phonefact_resample8k,0.7197144031524658
phone_factorial_1200_v1,sdm_fake_0011__phonefact_g711_ulaw,0.6302474737167358
phone_factorial_1200_v1,sdm_fake_0011__phonefact_g726_24k,0.02828913927078247
phone_factorial_1200_v1,sdm_fake_0011__phonefact_opus_nb_8k,0.0001569688320159912
phone_factorial_1200_v1,sdm_fake_0012__phonefact_resample8k,0.007833540439605713
phone_factorial_1200_v1,sdm_fake_0012__phonefact_g711_ulaw,0.0033305883407592773
phone_factorial_1200_v1,sdm_fake_0012__phonefact_g726_24k,0.0012541711330413818
phone_factorial_1200_v1,sdm_fake_0012__phonefact_opus_nb_8k,5.334615707397461e-06
phone_factorial_1200_v1,sdm_fake_0013__phonefact_resample8k,0.07403814792633057
phone_factorial_1200_v1,sdm_fake_0013__phonefact_g711_ulaw,0.11902812123298645
phone_factorial_1200_v1,sdm_fake_0013__phonefact_g726_24k,0.005683869123458862
phone_factorial_1200_v1,sdm_fake_0013__phonefact_opus_nb_8k,2.205371856689453e-05
phone_factorial_1200_v1,sdm_fake_0014__phonefact_resample8k,0.002544403076171875
phone_factorial_1200_v1,sdm_fake_0014__phonefact_g711_ulaw,0.00820004940032959
phone_factorial_1200_v1,sdm_fake_0014__phonefact_g726_24k,8.478760719299316e-05
phone_factorial_1200_v1,sdm_fake_0014__phonefact_opus_nb_8k,1.8477439880371094e-06
phone_factorial_1200_v1,sdm_fake_0015__phonefact_resample8k,0.08146965503692627
phone_factorial_1200_v1,sdm_fake_0015__phonefact_g711_ulaw,0.029078543186187744
phone_factorial_1200_v1,sdm_fake_0015__phonefact_g726_24k,0.0004673004150390625
phone_factorial_1200_v1,sdm_fake_0015__phonefact_opus_nb_8k,0.00011664628982543945
phone_factorial_1200_v1,sdm_fake_0016__phonefact_resample8k,0.003033757209777832
phone_factorial_1200_v1,sdm_fake_0016__phonefact_g711_ulaw,0.003738313913345337
phone_factorial_1200_v1,sdm_fake_0016__phonefact_g726_24k,0.0012359917163848877
phone_factorial_1200_v1,sdm_fake_0016__phonefact_opus_nb_8k,4.76837158203125e-07
phone_factorial_1200_v1,sdm_fake_0017__phonefact_resample8k,0.012146532535552979
phone_factorial_1200_v1,sdm_fake_0017__phonefact_g711_ulaw,0.059685468673706055
phone_factorial_1200_v1,sdm_fake_0017__phonefact_g726_24k,0.014318525791168213
phone_factorial_1200_v1,sdm_fake_0017__phonefact_opus_nb_8k,1.3113021850585938e-06
phone_factorial_1200_v1,sdm_fake_0018__phonefact_resample8k,0.16560903191566467
phone_factorial_1200_v1,sdm_fake_0018__phonefact_g711_ulaw,0.024306416511535645
phone_factorial_1200_v1,sdm_fake_0018__phonefact_g726_24k,0.018616169691085815
phone_factorial_1200_v1,sdm_fake_0018__phonefact_opus_nb_8k,5.510449409484863e-05
phone_factorial_1200_v1,sdm_fake_0019__phonefact_resample8k,0.012734293937683105
phone_factorial_1200_v1,sdm_fake_0019__phonefact_g711_ulaw,0.019475936889648438
phone_factorial_1200_v1,sdm_fake_0019__phonefact_g726_24k,0.10716801881790161
phone_factorial_1200_v1,sdm_fake_0019__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,sdm_fake_0020__phonefact_resample8k,0.017077863216400146
phone_factorial_1200_v1,sdm_fake_0020__phonefact_g711_ulaw,0.007609963417053223
phone_factorial_1200_v1,sdm_fake_0020__phonefact_g726_24k,0.0006215870380401611
phone_factorial_1200_v1,sdm_fake_0020__phonefact_opus_nb_8k,2.205371856689453e-06
phone_factorial_1200_v1,sdm_fake_0021__phonefact_resample8k,0.0030840933322906494
phone_factorial_1200_v1,sdm_fake_0021__phonefact_g711_ulaw,0.001340419054031372
phone_factorial_1200_v1,sdm_fake_0021__phonefact_g726_24k,0.00029599666595458984
phone_factorial_1200_v1,sdm_fake_0021__phonefact_opus_nb_8k,1.8358230590820312e-05
phone_factorial_1200_v1,sdm_fake_0022__phonefact_resample8k,0.4457077980041504
phone_factorial_1200_v1,sdm_fake_0022__phonefact_g711_ulaw,0.29451534152030945
phone_factorial_1200_v1,sdm_fake_0022__phonefact_g726_24k,0.3173289895057678
phone_factorial_1200_v1,sdm_fake_0022__phonefact_opus_nb_8k,9.542703628540039e-05
phone_factorial_1200_v1,sdm_fake_0023__phonefact_resample8k,0.9458819627761841
phone_factorial_1200_v1,sdm_fake_0023__phonefact_g711_ulaw,0.9713261127471924
phone_factorial_1200_v1,sdm_fake_0023__phonefact_g726_24k,0.9090522527694702
phone_factorial_1200_v1,sdm_fake_0023__phonefact_opus_nb_8k,0.00022390484809875488
phone_factorial_1200_v1,sdm_fake_0024__phonefact_resample8k,0.017998993396759033
phone_factorial_1200_v1,sdm_fake_0024__phonefact_g711_ulaw,0.0299760103225708
phone_factorial_1200_v1,sdm_fake_0024__phonefact_g726_24k,0.022088468074798584
phone_factorial_1200_v1,sdm_fake_0024__phonefact_opus_nb_8k,2.980232238769531e-07
phone_factorial_1200_v1,sdm_fake_0025__phonefact_resample8k,0.0049374401569366455
phone_factorial_1200_v1,sdm_fake_0025__phonefact_g711_ulaw,0.012583017349243164
phone_factorial_1200_v1,sdm_fake_0025__phonefact_g726_24k,0.006529092788696289
phone_factorial_1200_v1,sdm_fake_0025__phonefact_opus_nb_8k,8.234381675720215e-05
phone_factorial_1200_v1,sdm_fake_0026__phonefact_resample8k,0.9844332933425903
phone_factorial_1200_v1,sdm_fake_0026__phonefact_g711_ulaw,0.9626426100730896
phone_factorial_1200_v1,sdm_fake_0026__phonefact_g726_24k,0.9036548137664795
phone_factorial_1200_v1,sdm_fake_0026__phonefact_opus_nb_8k,0.00024193525314331055
phone_factorial_1200_v1,sdm_fake_0027__phonefact_resample8k,0.0006974935531616211
phone_factorial_1200_v1,sdm_fake_0027__phonefact_g711_ulaw,0.00724416971206665
phone_factorial_1200_v1,sdm_fake_0027__phonefact_g726_24k,0.004303395748138428
phone_factorial_1200_v1,sdm_fake_0027__phonefact_opus_nb_8k,0.00018873810768127441
phone_factorial_1200_v1,sdm_fake_0028__phonefact_resample8k,0.6559812426567078
phone_factorial_1200_v1,sdm_fake_0028__phonefact_g711_ulaw,0.6466605067253113
phone_factorial_1200_v1,sdm_fake_0028__phonefact_g726_24k,0.21199405193328857
phone_factorial_1200_v1,sdm_fake_0028__phonefact_opus_nb_8k,0.004517644643783569
phone_factorial_1200_v1,sdm_fake_0029__phonefact_resample8k,0.007432162761688232
phone_factorial_1200_v1,sdm_fake_0029__phonefact_g711_ulaw,0.0009904205799102783
phone_factorial_1200_v1,sdm_fake_0029__phonefact_g726_24k,0.004537820816040039
phone_factorial_1200_v1,sdm_fake_0029__phonefact_opus_nb_8k,6.258487701416016e-07
phone_factorial_1200_v1,sdm_fake_0030__phonefact_resample8k,0.0015429258346557617
phone_factorial_1200_v1,sdm_fake_0030__phonefact_g711_ulaw,0.0036169886589050293
phone_factorial_1200_v1,sdm_fake_0030__phonefact_g726_24k,0.005690395832061768
phone_factorial_1200_v1,sdm_fake_0030__phonefact_opus_nb_8k,2.682209014892578e-07
phone_factorial_1200_v1,sdm_fake_0031__phonefact_resample8k,0.011019617319107056
phone_factorial_1200_v1,sdm_fake_0031__phonefact_g711_ulaw,0.04144644737243652
phone_factorial_1200_v1,sdm_fake_0031__phonefact_g726_24k,0.0027725696563720703
phone_factorial_1200_v1,sdm_fake_0031__phonefact_opus_nb_8k,7.62939453125e-06
phone_factorial_1200_v1,sdm_fake_0032__phonefact_resample8k,0.27914756536483765
phone_factorial_1200_v1,sdm_fake_0032__phonefact_g711_ulaw,0.5694032907485962
phone_factorial_1200_v1,sdm_fake_0032__phonefact_g726_24k,0.06792747974395752
phone_factorial_1200_v1,sdm_fake_0032__phonefact_opus_nb_8k,0.0018398463726043701
phone_factorial_1200_v1,sdm_fake_0033__phonefact_resample8k,0.1651756465435028
phone_factorial_1200_v1,sdm_fake_0033__phonefact_g711_ulaw,0.06462416052818298
phone_factorial_1200_v1,sdm_fake_0033__phonefact_g726_24k,0.03037470579147339
phone_factorial_1200_v1,sdm_fake_0033__phonefact_opus_nb_8k,6.854534149169922e-07
phone_factorial_1200_v1,sdm_fake_0034__phonefact_resample8k,0.6582253575325012
phone_factorial_1200_v1,sdm_fake_0034__phonefact_g711_ulaw,0.43906906247138977
phone_factorial_1200_v1,sdm_fake_0034__phonefact_g726_24k,0.29533785581588745
phone_factorial_1200_v1,sdm_fake_0034__phonefact_opus_nb_8k,0.00041231513023376465
phone_factorial_1200_v1,sdm_fake_0035__phonefact_resample8k,0.0002727806568145752
phone_factorial_1200_v1,sdm_fake_0035__phonefact_g711_ulaw,0.018356621265411377
phone_factorial_1200_v1,sdm_fake_0035__phonefact_g726_24k,0.010003000497817993
phone_factorial_1200_v1,sdm_fake_0035__phonefact_opus_nb_8k,4.172325134277344e-06
phone_factorial_1200_v1,sdm_fake_0036__phonefact_resample8k,1.1920928955078125e-07
phone_factorial_1200_v1,sdm_fake_0036__phonefact_g711_ulaw,1.1920928955078125e-07
phone_factorial_1200_v1,sdm_fake_0036__phonefact_g726_24k,3.6954879760742188e-06
phone_factorial_1200_v1,sdm_fake_0036__phonefact_opus_nb_8k,1.6301870346069336e-05
phone_factorial_1200_v1,sdm_fake_0037__phonefact_resample8k,0.004257917404174805
phone_factorial_1200_v1,sdm_fake_0037__phonefact_g711_ulaw,0.005093514919281006
phone_factorial_1200_v1,sdm_fake_0037__phonefact_g726_24k,0.0007341206073760986
phone_factorial_1200_v1,sdm_fake_0037__phonefact_opus_nb_8k,7.68899917602539e-06
phone_factorial_1200_v1,sdm_fake_0038__phonefact_resample8k,0.00017622113227844238
phone_factorial_1200_v1,sdm_fake_0038__phonefact_g711_ulaw,0.00021511316299438477
phone_factorial_1200_v1,sdm_fake_0038__phonefact_g726_24k,0.00010102987289428711
phone_factorial_1200_v1,sdm_fake_0038__phonefact_opus_nb_8k,8.940696716308594e-08
phone_factorial_1200_v1,sdm_fake_0039__phonefact_resample8k,0.995402991771698
phone_factorial_1200_v1,sdm_fake_0039__phonefact_g711_ulaw,0.9712072610855103
phone_factorial_1200_v1,sdm_fake_0039__phonefact_g726_24k,0.9539999961853027
phone_factorial_1200_v1,sdm_fake_0039__phonefact_opus_nb_8k,6.464123725891113e-05
phone_factorial_1200_v1,sdm_fake_0040__phonefact_resample8k,0.044286251068115234
phone_factorial_1200_v1,sdm_fake_0040__phonefact_g711_ulaw,0.23975732922554016
phone_factorial_1200_v1,sdm_fake_0040__phonefact_g726_24k,0.008024096488952637
phone_factorial_1200_v1,sdm_fake_0040__phonefact_opus_nb_8k,1.9669532775878906e-06
phone_factorial_1200_v1,sdm_fake_0041__phonefact_resample8k,0.9240580201148987
phone_factorial_1200_v1,sdm_fake_0041__phonefact_g711_ulaw,0.7514687180519104
phone_factorial_1200_v1,sdm_fake_0041__phonefact_g726_24k,0.006403446197509766
phone_factorial_1200_v1,sdm_fake_0041__phonefact_opus_nb_8k,0.00038483738899230957
phone_factorial_1200_v1,sdm_fake_0042__phonefact_resample8k,0.07897034287452698
phone_factorial_1200_v1,sdm_fake_0042__phonefact_g711_ulaw,0.019080549478530884
phone_factorial_1200_v1,sdm_fake_0042__phonefact_g726_24k,0.01692292094230652
phone_factorial_1200_v1,sdm_fake_0042__phonefact_opus_nb_8k,2.658367156982422e-05
phone_factorial_1200_v1,sdm_fake_0043__phonefact_resample8k,0.00028711557388305664
phone_factorial_1200_v1,sdm_fake_0043__phonefact_g711_ulaw,0.0007540881633758545
phone_factorial_1200_v1,sdm_fake_0043__phonefact_g726_24k,1.4007091522216797e-06
phone_factorial_1200_v1,sdm_fake_0043__phonefact_opus_nb_8k,4.976987838745117e-06
phone_factorial_1200_v1,sdm_fake_0044__phonefact_resample8k,0.18925440311431885
phone_factorial_1200_v1,sdm_fake_0044__phonefact_g711_ulaw,0.10705569386482239
phone_factorial_1200_v1,sdm_fake_0044__phonefact_g726_24k,0.0033701956272125244
phone_factorial_1200_v1,sdm_fake_0044__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,sdm_fake_0045__phonefact_resample8k,0.009619146585464478
phone_factorial_1200_v1,sdm_fake_0045__phonefact_g711_ulaw,0.000780940055847168
phone_factorial_1200_v1,sdm_fake_0045__phonefact_g726_24k,0.002923935651779175
phone_factorial_1200_v1,sdm_fake_0045__phonefact_opus_nb_8k,0.00016805529594421387
phone_factorial_1200_v1,sdm_fake_0046__phonefact_resample8k,0.2706452012062073
phone_factorial_1200_v1,sdm_fake_0046__phonefact_g711_ulaw,0.1328020691871643
phone_factorial_1200_v1,sdm_fake_0046__phonefact_g726_24k,0.0492800772190094
phone_factorial_1200_v1,sdm_fake_0046__phonefact_opus_nb_8k,9.775161743164062e-06
phone_factorial_1200_v1,sdm_fake_0047__phonefact_resample8k,0.015874117612838745
phone_factorial_1200_v1,sdm_fake_0047__phonefact_g711_ulaw,0.08917814493179321
phone_factorial_1200_v1,sdm_fake_0047__phonefact_g726_24k,0.051390111446380615
phone_factorial_1200_v1,sdm_fake_0047__phonefact_opus_nb_8k,0.00015714764595031738
phone_factorial_1200_v1,sdm_fake_0048__phonefact_resample8k,0.015097290277481079
phone_factorial_1200_v1,sdm_fake_0048__phonefact_g711_ulaw,0.0162716805934906
phone_factorial_1200_v1,sdm_fake_0048__phonefact_g726_24k,0.0012637972831726074
phone_factorial_1200_v1,sdm_fake_0048__phonefact_opus_nb_8k,4.0531158447265625e-05
phone_factorial_1200_v1,sdm_fake_0049__phonefact_resample8k,0.5218429565429688
phone_factorial_1200_v1,sdm_fake_0049__phonefact_g711_ulaw,0.5197691321372986
phone_factorial_1200_v1,sdm_fake_0049__phonefact_g726_24k,0.07402831315994263
phone_factorial_1200_v1,sdm_fake_0049__phonefact_opus_nb_8k,0.00012889504432678223
phone_factorial_1200_v1,voice_0000__phonefact_resample8k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0000__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0000__phonefact_g726_24k,9.119510650634766e-06
phone_factorial_1200_v1,voice_0000__phonefact_opus_nb_8k,4.6193599700927734e-06
phone_factorial_1200_v1,voice_0001__phonefact_resample8k,2.384185791015625e-07
phone_factorial_1200_v1,voice_0001__phonefact_g711_ulaw,3.1888484954833984e-06
phone_factorial_1200_v1,voice_0001__phonefact_g726_24k,5.066394805908203e-07
phone_factorial_1200_v1,voice_0001__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0002__phonefact_resample8k,2.086162567138672e-07
phone_factorial_1200_v1,voice_0002__phonefact_g711_ulaw,2.086162567138672e-07
phone_factorial_1200_v1,voice_0002__phonefact_g726_24k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0002__phonefact_opus_nb_8k,4.172325134277344e-07
phone_factorial_1200_v1,voice_0003__phonefact_resample8k,1.7583370208740234e-06
phone_factorial_1200_v1,voice_0003__phonefact_g711_ulaw,4.112720489501953e-06
phone_factorial_1200_v1,voice_0003__phonefact_g726_24k,2.086162567138672e-07
phone_factorial_1200_v1,voice_0003__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0004__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0004__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0004__phonefact_g726_24k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0004__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0005__phonefact_resample8k,1.3679265975952148e-05
phone_factorial_1200_v1,voice_0005__phonefact_g711_ulaw,9.5367431640625e-07
phone_factorial_1200_v1,voice_0005__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0005__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0006__phonefact_resample8k,0.00032955408096313477
phone_factorial_1200_v1,voice_0006__phonefact_g711_ulaw,4.6819448471069336e-05
phone_factorial_1200_v1,voice_0006__phonefact_g726_24k,5.888938903808594e-05
phone_factorial_1200_v1,voice_0006__phonefact_opus_nb_8k,0.00012505054473876953
phone_factorial_1200_v1,voice_0007__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0007__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0007__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0007__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0008__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0008__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0008__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0008__phonefact_opus_nb_8k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0009__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0009__phonefact_g711_ulaw,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0009__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0009__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0010__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0010__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0010__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0010__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0011__phonefact_resample8k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0011__phonefact_g711_ulaw,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0011__phonefact_g726_24k,2.384185791015625e-07
phone_factorial_1200_v1,voice_0011__phonefact_opus_nb_8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0012__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0012__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0012__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0012__phonefact_opus_nb_8k,9.85860824584961e-05
phone_factorial_1200_v1,voice_0013__phonefact_resample8k,1.7881393432617188e-07
phone_factorial_1200_v1,voice_0013__phonefact_g711_ulaw,4.470348358154297e-07
phone_factorial_1200_v1,voice_0013__phonefact_g726_24k,1.0132789611816406e-05
phone_factorial_1200_v1,voice_0013__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0014__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0014__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0014__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0014__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0015__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0015__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0015__phonefact_g726_24k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0015__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0016__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0016__phonefact_g711_ulaw,8.940696716308594e-08
phone_factorial_1200_v1,voice_0016__phonefact_g726_24k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0016__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0017__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0017__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0017__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0017__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0018__phonefact_resample8k,2.8312206268310547e-06
phone_factorial_1200_v1,voice_0018__phonefact_g711_ulaw,2.562999725341797e-06
phone_factorial_1200_v1,voice_0018__phonefact_g726_24k,0.0001284182071685791
phone_factorial_1200_v1,voice_0018__phonefact_opus_nb_8k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0019__phonefact_resample8k,4.947185516357422e-06
phone_factorial_1200_v1,voice_0019__phonefact_g711_ulaw,6.705522537231445e-06
phone_factorial_1200_v1,voice_0019__phonefact_g726_24k,6.258487701416016e-07
phone_factorial_1200_v1,voice_0019__phonefact_opus_nb_8k,1.1622905731201172e-06
phone_factorial_1200_v1,voice_0020__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0020__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0020__phonefact_g726_24k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0020__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0021__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0021__phonefact_g711_ulaw,4.470348358154297e-07
phone_factorial_1200_v1,voice_0021__phonefact_g726_24k,0.00015017390251159668
phone_factorial_1200_v1,voice_0021__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0022__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0022__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0022__phonefact_g726_24k,4.792213439941406e-05
phone_factorial_1200_v1,voice_0022__phonefact_opus_nb_8k,1.430511474609375e-06
phone_factorial_1200_v1,voice_0023__phonefact_resample8k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0023__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0023__phonefact_g726_24k,7.748603820800781e-07
phone_factorial_1200_v1,voice_0023__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0024__phonefact_resample8k,5.364418029785156e-07
phone_factorial_1200_v1,voice_0024__phonefact_g711_ulaw,4.76837158203125e-06
phone_factorial_1200_v1,voice_0024__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0024__phonefact_opus_nb_8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0025__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0025__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0025__phonefact_g726_24k,2.384185791015625e-07
phone_factorial_1200_v1,voice_0025__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0026__phonefact_resample8k,1.4901161193847656e-06
phone_factorial_1200_v1,voice_0026__phonefact_g711_ulaw,1.2367963790893555e-05
phone_factorial_1200_v1,voice_0026__phonefact_g726_24k,1.0728836059570312e-06
phone_factorial_1200_v1,voice_0026__phonefact_opus_nb_8k,1.7881393432617188e-07
phone_factorial_1200_v1,voice_0027__phonefact_resample8k,3.3676624298095703e-06
phone_factorial_1200_v1,voice_0027__phonefact_g711_ulaw,8.940696716308594e-08
phone_factorial_1200_v1,voice_0027__phonefact_g726_24k,4.112720489501953e-06
phone_factorial_1200_v1,voice_0027__phonefact_opus_nb_8k,1.9371509552001953e-06
phone_factorial_1200_v1,voice_0028__phonefact_resample8k,2.682209014892578e-07
phone_factorial_1200_v1,voice_0028__phonefact_g711_ulaw,7.748603820800781e-07
phone_factorial_1200_v1,voice_0028__phonefact_g726_24k,0.00014093518257141113
phone_factorial_1200_v1,voice_0028__phonefact_opus_nb_8k,2.682209014892578e-07
phone_factorial_1200_v1,voice_0029__phonefact_resample8k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0029__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0029__phonefact_g726_24k,4.172325134277344e-07
phone_factorial_1200_v1,voice_0029__phonefact_opus_nb_8k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0030__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0030__phonefact_g711_ulaw,2.384185791015625e-07
phone_factorial_1200_v1,voice_0030__phonefact_g726_24k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0030__phonefact_opus_nb_8k,2.682209014892578e-07
phone_factorial_1200_v1,voice_0031__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0031__phonefact_g711_ulaw,5.960464477539062e-07
phone_factorial_1200_v1,voice_0031__phonefact_g726_24k,1.195073127746582e-05
phone_factorial_1200_v1,voice_0031__phonefact_opus_nb_8k,7.152557373046875e-07
phone_factorial_1200_v1,voice_0032__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0032__phonefact_g711_ulaw,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0032__phonefact_g726_24k,4.76837158203125e-07
phone_factorial_1200_v1,voice_0032__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0033__phonefact_resample8k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0033__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0033__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0033__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0034__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0034__phonefact_g711_ulaw,1.7881393432617188e-07
phone_factorial_1200_v1,voice_0034__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0034__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0035__phonefact_resample8k,5.5730342864990234e-06
phone_factorial_1200_v1,voice_0035__phonefact_g711_ulaw,4.172325134277344e-07
phone_factorial_1200_v1,voice_0035__phonefact_g726_24k,1.8477439880371094e-06
phone_factorial_1200_v1,voice_0035__phonefact_opus_nb_8k,3.039836883544922e-06
phone_factorial_1200_v1,voice_0036__phonefact_resample8k,6.854534149169922e-07
phone_factorial_1200_v1,voice_0036__phonefact_g711_ulaw,4.76837158203125e-07
phone_factorial_1200_v1,voice_0036__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0036__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0037__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0037__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0037__phonefact_g726_24k,4.76837158203125e-07
phone_factorial_1200_v1,voice_0037__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0038__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0038__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0038__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0038__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0039__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0039__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0039__phonefact_g726_24k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0039__phonefact_opus_nb_8k,2.682209014892578e-07
phone_factorial_1200_v1,voice_0040__phonefact_resample8k,2.384185791015625e-07
phone_factorial_1200_v1,voice_0040__phonefact_g711_ulaw,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0040__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0040__phonefact_opus_nb_8k,5.364418029785156e-07
phone_factorial_1200_v1,voice_0041__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0041__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0041__phonefact_g726_24k,2.086162567138672e-07
phone_factorial_1200_v1,voice_0041__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0042__phonefact_resample8k,2.592802047729492e-06
phone_factorial_1200_v1,voice_0042__phonefact_g711_ulaw,1.9073486328125e-06
phone_factorial_1200_v1,voice_0042__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0042__phonefact_opus_nb_8k,0.0
