BASE_ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,MIX_MODE,COMPONENT_CASE,EVAL_CELL,VOICE_SOURCE_KIND,VOICE_SOURCE_ID,VOICE_SPEAKER,VOICE_CONTENT_ID,VOICE_REFERENCE_ID,VOICE_REFERENCE_SPEAKER,VOICE_GENERATOR,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,VOICE_PARQUET_SHARD,REPLAY_PLAYER,REPLAY_RECORDER,REPLAY_DISTANCE,MUSIC_SOURCE_KIND,MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_PLATFORM,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,SONICS_ORIGINAL_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,SNR_DB,OVERLAP_FRACTION,ORDER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE
atbv9_0077,0,0,0,1,1,mixed,partial_overlap,RR,partial_overlap__RR,echofake_real,echofake:EF_O_02218,0f9a08e9d33d207b9d0bc72f7d594a085abff30708889b684a154eb0c2174aa1d577ea5c2e873355cbce441a847f2032628d86062990458ac6c68fe0bfd6211a,common_voice_en_30201131.mp3,,,bonafide,EF_O_02218,echofake_voice/EF_O_02218.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,096902,fma:96902,FMA,FMA,RM_096_096902,unmixed_dataset/eval/RM_096_096902.wav,,presence_only_semantic_pending_v9,0,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0078,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_02157,ad2d653b385724afab1f62f5d67118657477c9c66ed98173b28b62807a4b87f8f95ab1603dfc24585df017d801b98331481b762bdd03ae5e178304478f3f3a66,common_voice_en_23930438.mp3,,,bonafide,EF_O_02157,echofake_voice/EF_O_02157.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_mustango_dj-DWiV1z9g,fmc:dj-DWiV1z9g,mustango,FakeMusicCaps,FM_mustango_dj-DWiV1z9g,unmixed_dataset/eval/FM_mustango_dj-DWiV1z9g.wav,,presence_only_semantic_pending_v9,0,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0079,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_D_00719,a96bca870789b6b102052c7fd5af48aecb4e67b3cf6fb7a4e7eb069608993b6e07f1f247db59f6b80f107529fe2c19d4900da8a52a8a285688031e2f827eebe0,common_voice_en_36383471.mp3,,,bonafide,EF_D_00719,echofake_voice/EF_D_00719.flac,dev-00000-of-00001.parquet,,,,fakemusiccaps_instrumental,FM_stable_audio_open_B41tuPoJ61c,fmc:B41tuPoJ61c,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_B41tuPoJ61c,unmixed_dataset/eval/FM_stable_audio_open_B41tuPoJ61c.wav,,presence_only_semantic_pending_v9,5,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0080,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_03486,0e6ec9bfb7f8c22563f28d52608c891dfd8db2d34b6a44c389bf97bd50185f89edb76c21cd9bb15ff64735f1b5afe34c94a1a693aa188fb04632e0d9500e82c3,common_voice_en_19958623.mp3,,,bonafide,EF_O_03486,echofake_voice/EF_O_03486.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_audioldm2_fKni4PUSxu4,fmc:fKni4PUSxu4,audioldm2,FakeMusicCaps,FM_audioldm2_fKni4PUSxu4,unmixed_dataset/eval/FM_audioldm2_fKni4PUSxu4.wav,,presence_only_semantic_pending_v9,10,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0081,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_01792,ae3bdd387a2143c3e6304b8d6b26a3c0a9c2263b96b38e0764802a8ba0817543481dcc7e5220abbd38633d434cf71c025b70c48df324e4844b55a775fca97a53,common_voice_en_18882606.mp3,,,bonafide,EF_O_01792,echofake_voice/EF_O_01792.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_musicldm_RDNatVYvpeA,fmc:RDNatVYvpeA,musicldm,FakeMusicCaps,FM_musicldm_RDNatVYvpeA,unmixed_dataset/eval/FM_musicldm_RDNatVYvpeA.wav,,presence_only_semantic_pending_v9,-5,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0082,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_01332,17f8232c868217a8f1d10ffb5e98b03d159152bf70db57c64dadad019da992477f53159a387862235d93370ab21097e228bdcd66e5685834467060690cd2ce67,common_voice_en_26951964.mp3,,,bonafide,EF_O_01332,echofake_voice/EF_O_01332.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_MusicGen_medium_tJWduBZRJkE,fmc:tJWduBZRJkE,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_tJWduBZRJkE,unmixed_dataset/eval/FM_MusicGen_medium_tJWduBZRJkE.wav,,presence_only_semantic_pending_v9,-5,0.25,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0083,1,0,1,1,1,mixed,partial_overlap,RF,partial_overlap__RF,echofake_real,echofake:EF_O_02920,90a2539a7010c22f8d1379231f2b3e5829a0e645060d823d4421f270950a0c5be5a4c17dec76306c383f14de9ce8360149cc679dd60a951807e7650edf6d2bd3,common_voice_en_20989803.mp3,,,bonafide,EF_O_02920,echofake_voice/EF_O_02920.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_mustango_Wvg5rlMbjJc,fmc:Wvg5rlMbjJc,mustango,FakeMusicCaps,FM_mustango_Wvg5rlMbjJc,unmixed_dataset/eval/FM_mustango_Wvg5rlMbjJc.wav,,presence_only_semantic_pending_v9,10,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0084,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_T_03292,dacf738751414f8d9679d25d5ab14f1ec3fc6aa7b3ff4fde01693e7537e5447d36f5954c8afa1857e39dee25e4b98365ab309a649cd9644e605997624d110063,common_voice_en_127612.mp3,common_voice_en_127612.mp3,5fecff53c24ede011cec61b3b7913afd72beb73d5dee24b29a9005ac2041eeebbbac90493556114a2722e439d3e14e58f6549ca82b525e7186c47dd751bc7097,replay:SpeechT5,EF_T_03292,echofake_voice/EF_T_03292.flac,dev-00000-of-00001.parquet,iPad Mini (7th generation),Samsung Galaxy A54,50cm,fma_instrumental,112501,fma:112501,FMA,FMA,RM_112_112501,unmixed_dataset/eval/RM_112_112501.wav,,presence_only_semantic_pending_v9,5,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0085,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_O_21488,40dc458e857f17c0d499eaf6f5b13498e51969ce28b42748bc1e1c62a14be12a79c5d629645447531f3da7332f8251842326a207e4af5e9b4cd78ed314bfb8d2,common_voice_en_27002028.mp3,common_voice_en_27002028.mp3,256bb234e19a37a279d031eb72e6d2c83d95826821858bb8cb17bc23eb1a4f76e70dfbd3bb2e214ea82a47bc5ddac7d37a57bbe9cd8027ade0c619ff12b3aeeb,replay:MaskGCT,EF_O_21488,echofake_voice/EF_O_21488.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,MacBook Pro 14-inch 2021,30cm,fma_instrumental,068549,fma:68549,FMA,FMA,RM_068_068549,unmixed_dataset/eval/RM_068_068549.wav,,presence_only_semantic_pending_v9,0,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0086,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_T_03964,20d8c72eac5387657cd903f453100541fea8cb5fd3c96adc3cb569d4e2cf8db98a5098db47e3bf8c644ebf223f608a705eb8b2637ceb97665553f4e1e4499c38,common_voice_en_20278764.mp3,common_voice_en_20278764.mp3,81516963704c4bbecc85d974b769a0ed4871707afd30d387fb5e4de72f9bfe97b9e5f3b3e3277d1ac2e51156907a781030de02a2eb45fa52c30e825aa1d1ebcb,replay:LLaSA,EF_T_03964,echofake_voice/EF_T_03964.flac,dev-00000-of-00001.parquet,iPad Mini (7th generation),iPhone 13 mini,15cm,fma_instrumental,000737,fma:737,FMA,FMA,RM_000_000737,unmixed_dataset/eval/RM_000_000737.wav,,presence_only_semantic_pending_v9,0,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0087,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_T_03069,9106cae3421420dfdb9f506f425280839b3b9764707dd7b0ea746956b0ceb3bf16427c91fdf0e09091524e26b15ac61a650820b593ea296b1510ddda8c3c2bf2,common_voice_en_20310030.mp3,common_voice_en_20310030.mp3,e42db0647f2a100513ed6599635dd6a0535814d984fa1aad952482c2acce27ae159b5ff14fe1013275fa2d73d22b64cc21af5fd3d5fe833d038df34965adb24e,replay:F5-TTS,EF_T_03069,echofake_voice/EF_T_03069.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,50cm,fma_instrumental,042310,fma:42310,FMA,FMA,RM_042_042310,unmixed_dataset/eval/RM_042_042310.wav,,presence_only_semantic_pending_v9,-10,0.5,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0088,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_O_21741,740231cea03c546043c4a940269738989a90c430b9a66787a7c5e2a43512a74dbf8c7b0a504a7ab1b3599aa902ff90f9ce108f5db61ee921b42c7700c9de56fd,common_voice_en_25006119.mp3,common_voice_en_25006119.mp3,001ee4203d1d5d78f3fd8f260f94101b3e74bab1c3458d6b76b1f9dff6d2d629aa18280ff3874ea19ff43359505ee11b7567e4f3ac7ebc2ba139f940849dc9f7,replay:FireRedTTS,EF_O_21741,echofake_voice/EF_O_21741.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,Xiaomi 13 Ultra,30cm,fma_instrumental,042484,fma:42484,FMA,FMA,RM_042_042484,unmixed_dataset/eval/RM_042_042484.wav,,presence_only_semantic_pending_v9,-5,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0089,1,1,0,1,1,mixed,partial_overlap,FR,partial_overlap__FR,echofake_replay,echofake:EF_O_19912,10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64,common_voice_en_27018589.mp3,common_voice_en_27018589.mp3,1458fb3849fa754410bbd028c281108a9aca5d94cb6fd3e88e28626a0eff8d46ea05be6200100ef7c8d0e8cac76ecbb8bafd060633c13a1e79629c313a3733e1,replay:CosyVoice2,EF_O_19912,echofake_voice/EF_O_19912.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,Xiaomi 13 Ultra,30cm,fma_instrumental,132439,fma:132439,FMA,FMA,RM_132_132439,unmixed_dataset/eval/RM_132_132439.wav,,presence_only_semantic_pending_v9,5,0.75,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0090,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,echofake_replay,echofake:EF_O_21286,99ef35ac7773f64122b690afb361702d1f144bade85e0e4c4ed399367e5a87b62c61ab3ac17d1098fe7feb8f291c8031b1ba23be1cc854b36f3b36399c4fe288,common_voice_en_28247197.mp3,common_voice_en_28247197.mp3,ec5460f8a983a3b48cc9323b7171ef6b201c7156bb998c054d6b66b48ab170b8ae2a524f49e2a79593bd575027f8da9ff5f76f029eb55a9d0850639ee335fcba,replay:IndexTTS,EF_O_21286,echofake_voice/EF_O_21286.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,MacBook Pro 14-inch 2021,30cm,fakemusiccaps_instrumental,FM_stable_audio_open_0SNhAKyXtC8,fmc:0SNhAKyXtC8,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_0SNhAKyXtC8,unmixed_dataset/eval/FM_stable_audio_open_0SNhAKyXtC8.wav,,presence_only_semantic_pending_v9,0,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0091,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,echofake_replay,echofake:EF_O_20136,2e38cdf239ec57b62d42af02cb1852104a9575bc82f9fac4e261c63ca97f9d8124b3fd208abc2910fc99e71964053c7ec0465581439b73f9cfcce1e200bd3305,common_voice_en_26947900.mp3,common_voice_en_26947900.mp3,5ea2343436f33c2cc67f1b884cfb3aa1993215521aa6d8f92e23447aed6ddcefae928748854648389f40a9d84d52f54aedffc7c844537657c910ff16823dbcc7,replay:OpenVoice-V2,EF_O_20136,echofake_voice/EF_O_20136.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,MacBook Pro 14-inch 2021,30cm,fakemusiccaps_instrumental,FM_audioldm2_nzdlPYd8XUs,fmc:nzdlPYd8XUs,audioldm2,FakeMusicCaps,FM_audioldm2_nzdlPYd8XUs,unmixed_dataset/eval/FM_audioldm2_nzdlPYd8XUs.wav,,presence_only_semantic_pending_v9,5,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0092,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,echofake_replay,echofake:EF_T_03105,9042795c235aec45758ff959be5088879033c8d9ee0dcaa7e3ed42a57f23c32065eb8e96947ccaa428e324d670cecc0fdd079a1e62c6afc7f2b3dbc059afdc60,common_voice_en_19840702.mp3,common_voice_en_19840702.mp3,fa45df5502dd4347bc0e89069403788f58c4df5a657d1bdd82e9166d034c383d6b5a810db3aa138221e6fd62c131d5b6729e8da47a68e85cb549789c3d5de481,replay:XTTS-v2,EF_T_03105,echofake_voice/EF_T_03105.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,50cm,fakemusiccaps_instrumental,FM_musicldm_Zmtw8tP-KFo,fmc:Zmtw8tP-KFo,musicldm,FakeMusicCaps,FM_musicldm_Zmtw8tP-KFo,unmixed_dataset/eval/FM_musicldm_Zmtw8tP-KFo.wav,,presence_only_semantic_pending_v9,10,0.75,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0093,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,echofake_replay,echofake:EF_T_03612,5408e7291741391fa0bf70afa610041fb7e0892c67ba5b024b64389a1b75e14c235828164a069248c1eed1b6d6385bc70e84193c6afec4a1a01a220e2728156e,common_voice_en_640425.mp3,common_voice_en_640425.mp3,e46087fe67287877b985244d7d430fd2fea98a96f0bd8d40459fb51565760bc2770563ce3d0a9641cd606f71c3fdabfbc69fb85c6b7a42ab60de2fa024677a29,replay:OpenAudio-S1-mini,EF_T_03612,echofake_voice/EF_T_03612.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,iPhone 13 mini,15cm,fakemusiccaps_instrumental,FM_MusicGen_medium_4Vg0PQuHTk0,fmc:4Vg0PQuHTk0,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_4Vg0PQuHTk0,unmixed_dataset/eval/FM_MusicGen_medium_4Vg0PQuHTk0.wav,,presence_only_semantic_pending_v9,-10,0.75,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0094,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,echofake_replay,echofake:EF_T_03915,70d156a0bb601f11766c96c37e6295c13faadcc147f3ed2f19650b3c44bae1fc2ef70459fb00efe3c18b18379e15823f4e9a29900cc6b0018a21200643d2186a,common_voice_en_27252974.mp3,common_voice_en_27252974.mp3,a7e476f9fdd8ba894a5677e3aa1d8abd34ed4c69eed9392dd33c0d20b34c972d27a4eebdbfb4ee97626457d4051c725b9f70e530e54eda9c20bf40eef5fd945b,replay:StyleTTS2,EF_T_03915,echofake_voice/EF_T_03915.flac,dev-00000-of-00001.parquet,iPad Mini (7th generation),iPhone 13 mini,15cm,fakemusiccaps_instrumental,FM_mustango_kZYBpOwNGZU,fmc:kZYBpOwNGZU,mustango,FakeMusicCaps,FM_mustango_kZYBpOwNGZU,unmixed_dataset/eval/FM_mustango_kZYBpOwNGZU.wav,,presence_only_semantic_pending_v9,-5,0.25,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0095,1,1,1,1,1,mixed,partial_overlap,FF,partial_overlap__FF,echofake_replay,echofake:EF_T_03768,f8d81a9fd09432db6c223195825253577159faa6e8b0a43ad2fc44015926a086702dece45cd313bde246fe95423e9289f3d73429f8e486b2db17989bb5ccbb2b,common_voice_en_18769649.mp3,common_voice_en_18769649.mp3,b4fd5470e73e12b49de22882d948da28548e40199279c92420d836027c7622a693f0487c7173e91b69525073eb20779117509e3c35e53d90cdfe8ee560d15493,replay:SpeechT5,EF_T_03768,echofake_voice/EF_T_03768.flac,dev-00000-of-00001.parquet,iPad Mini (7th generation),iPhone 13 mini,50cm,fakemusiccaps_instrumental,FM_stable_audio_open_uQE3fLdzpKs,fmc:uQE3fLdzpKs,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_uQE3fLdzpKs,unmixed_dataset/eval/FM_stable_audio_open_uQE3fLdzpKs.wav,,presence_only_semantic_pending_v9,-10,0.5,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0096,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_02705,7441a660a4739db6057c323461c9bd2a92ae7860cd10a8bce1f3c92fd4cceddfcada82f7d8139cc7fe80682b1b0720db0f363cf1bc3f6fc974fe4f3079199490,common_voice_en_21276204.mp3,,,bonafide,EF_O_02705,echofake_voice/EF_O_02705.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,029951,fma:29951,FMA,FMA,RM_029_029951,unmixed_dataset/eval/RM_029_029951.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0097,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_03171,2eb4b7cf199bbe0224d27c0a435250086ab1b84856df927e330a3c9ecb5fc2b7bc9bb94e8ff774f462aa45a03dc9ed484e0ceff5fb22167c14918b0f29110426,common_voice_en_18467502.mp3,,,bonafide,EF_O_03171,echofake_voice/EF_O_03171.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,094451,fma:94451,FMA,FMA,RM_094_094451,unmixed_dataset/eval/RM_094_094451.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0098,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_05481,e7e3ad148c23a149771f9e192da2a8b79c035a1a6660837ebfa962c4660cff085d9a3eff6498c594477b038c01db8778e1cc4e4ec2b16a22ee7a24a52ce6a28d,common_voice_en_30578647.mp3,,,bonafide,EF_O_05481,echofake_voice/EF_O_05481.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,075421,fma:75421,FMA,FMA,RM_075_075421,unmixed_dataset/eval/RM_075_075421.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0099,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_05939,5b570fa2f778249a1723df3df6546f862b344bca7db392211bdbbc0d5a7ce94682e808dd9b81e3403bf863a4da5e8640ea3e0052350bf95015ef7d0ec99e0649,common_voice_en_28646112.mp3,,,bonafide,EF_O_05939,echofake_voice/EF_O_05939.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,074129,fma:74129,FMA,FMA,RM_074_074129,unmixed_dataset/eval/RM_074_074129.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0100,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_04362,3d24aebc0c06f0b0f29dcb5b0b1fc5438e0bbe5139a1603f9dc34d5b3bcbeea08072a6ad2a8152c034772ab1b9f329ab79e426bf1494351433be68baff830e5a,common_voice_en_19981328.mp3,,,bonafide,EF_O_04362,echofake_voice/EF_O_04362.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,105116,fma:105116,FMA,FMA,RM_105_105116,unmixed_dataset/eval/RM_105_105116.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0101,0,0,0,1,1,mixed,sequential,RR,sequential__RR,echofake_real,echofake:EF_O_02337,a32caa2505b4daafc8be54553b5e5a73725ff90f62a0aab4d45c395e79f99aaae1241b451fe97dd9603ace8dc1ec8252a844f1d5422660c52cc76cbc73d0fde7,common_voice_en_28713014.mp3,,,bonafide,EF_O_02337,echofake_voice/EF_O_02337.flac,open_set_eval-00000-of-00003.parquet,,,,fma_instrumental,149685,fma:149685,FMA,FMA,RM_149_149685,unmixed_dataset/eval/RM_149_149685.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0102,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_02768,88f285ed330ccf87f36f7c15322aa8ce6adc8271417e263818dcc4b32d29445395af5e82de04422eadd5b63305a4971d783ac020d613dbe8f42146a83637f722,common_voice_en_25958666.mp3,,,bonafide,EF_O_02768,echofake_voice/EF_O_02768.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_audioldm2_wz-7sy_Rin4,fmc:wz-7sy_Rin4,audioldm2,FakeMusicCaps,FM_audioldm2_wz-7sy_Rin4,unmixed_dataset/eval/FM_audioldm2_wz-7sy_Rin4.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0103,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_06285,5a1b0ede4038e94c936d834655affb8d9e926f723ec8be56b763903ef68c5fb2859bae09e344a86c16a490ea81e551a8ac6df02687d84d0f5d8e0dbbedf0d157,common_voice_en_32838142.mp3,,,bonafide,EF_O_06285,echofake_voice/EF_O_06285.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_musicldm_zYM0gtd_PRo,fmc:zYM0gtd_PRo,musicldm,FakeMusicCaps,FM_musicldm_zYM0gtd_PRo,unmixed_dataset/eval/FM_musicldm_zYM0gtd_PRo.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0104,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_02206,eb8fe498a72a9897f323e4fc2980f524105aa9a2507b8d4738c3ace6215623f3ea4abbaf3fb32fee2fb4060d20be7422b5cb4812d1a53554b2b23a7e0220a0e7,common_voice_en_20260071.mp3,,,bonafide,EF_O_02206,echofake_voice/EF_O_02206.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_MusicGen_medium_EOaQnfDjVyo,fmc:EOaQnfDjVyo,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_EOaQnfDjVyo,unmixed_dataset/eval/FM_MusicGen_medium_EOaQnfDjVyo.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0105,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_01879,3adee54f7e108d25bc29ee6b587aa0281e8dc531724425a6f597efcaae664624be51e20b21f82e88f8b8fc2f8663f0109e2574067fc7f70d1b0cdc6cf687f7ae,common_voice_en_23631654.mp3,,,bonafide,EF_O_01879,echofake_voice/EF_O_01879.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_mustango_LpcvkXs49Zo,fmc:LpcvkXs49Zo,mustango,FakeMusicCaps,FM_mustango_LpcvkXs49Zo,unmixed_dataset/eval/FM_mustango_LpcvkXs49Zo.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0106,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_03451,cc1908006c1993a9dab1da71a85de4dca081f45b934b6ebff3359553bb4c5f78f7ca1b0c844ded2ccc59649b10b7740520742f0568e2f303f99886684091d889,common_voice_en_26099410.mp3,,,bonafide,EF_O_03451,echofake_voice/EF_O_03451.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_stable_audio_open_aTeOMq8ave8,fmc:aTeOMq8ave8,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_aTeOMq8ave8,unmixed_dataset/eval/FM_stable_audio_open_aTeOMq8ave8.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
