ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,VOICE_CASE,CONVERSATION_MODE,MUSIC_CASE,MUSIC_LAYOUT,SPLIT,FAKE_VOICE_FRACTION,MUSIC_FRACTION,VOICE_RANGES,MUSIC_RANGES,VOICE_FAKE_RANGES,MUSIC_FAKE_RANGES,FIRST_SOURCE_ID,FIRST_SOURCE_BANK,FIRST_GENERATOR,FIRST_GROUP,SECOND_SOURCE_ID,SECOND_SOURCE_BANK,SECOND_GENERATOR,SECOND_GROUP,MUSIC_SOURCE_ID,MUSIC_SOURCE_BANK,MUSIC_GENERATOR,MUSIC_GROUP,PARENT_ID,DURATION,ROLE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,PAIR_GROUP,VOICE_SOURCE_ID,VOICE_SOURCE_BANK,VOICE_GENERATOR,VOICE_GROUP,SNR_DB,VOICE_START,VOICE_END,MUSIC_START,MUSIC_END,CONDITION,SOURCE,CODEC,ORIGINAL_SPLIT,SOURCE_FILE,STRESS_VARIANT,SOURCE_BANK,MIXTURE_ID,CHANNEL,OVERLAP_FRACTION,ORDER,EXCLUDE_VOICE_PRESENCE
FS-RM_LA_T_1620985_057820,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,057820,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1620985_057820.wav,,,,LA_T_1620985,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1620985_057820.wav,,,,,,,False
FS-RM_LA_T_1620985_091083,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,091083,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1620985_091083.wav,,,,LA_T_1620985,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1620985_091083.wav,,,,,,,False
FS-RM_LA_T_1620985_105145,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,105145,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1620985_105145.wav,,,,LA_T_1620985,,ASVspoof2019-LA,,5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1620985_105145.wav,,,,,,,False
FS-RM_LA_T_1623506_132678,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,132678,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1623506_132678.wav,,,,LA_T_1623506,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1623506_132678.wav,,,,,,,False
FS-RM_LA_T_1624370_019270,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,019270,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1624370_019270.wav,,,,LA_T_1624370,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1624370_019270.wav,,,,,,,False
FS-RM_LA_T_1628273_034525,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,034525,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1628273_034525.wav,,,,LA_T_1628273,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1628273_034525.wav,,,,,,,False
FS-RM_LA_T_1628273_099020,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,099020,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1628273_099020.wav,,,,LA_T_1628273,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1628273_099020.wav,,,,,,,False
FS-RM_LA_T_1632206_132450,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,132450,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1632206_132450.wav,,,,LA_T_1632206,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1632206_132450.wav,,,,,,,False
FS-RM_LA_T_1640976_028109,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,028109,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1640976_028109.wav,,,,LA_T_1640976,,ASVspoof2019-LA,,5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1640976_028109.wav,,,,,,,False
FS-RM_LA_T_1646130_064027,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,064027,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1646130_064027.wav,,,,LA_T_1646130,,ASVspoof2019-LA,,0.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1646130_064027.wav,,,,,,,False
FS-RM_LA_T_1656069_041971,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,041971,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1656069_041971.wav,,,,LA_T_1656069,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1656069_041971.wav,,,,,,,False
FS-RM_LA_T_1658213_064696,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,064696,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1658213_064696.wav,,,,LA_T_1658213,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1658213_064696.wav,,,,,,,False
FS-RM_LA_T_1678917_009857,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,009857,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1678917_009857.wav,,,,LA_T_1678917,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1678917_009857.wav,,,,,,,False
FS-RM_LA_T_1700627_057644,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,057644,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1700627_057644.wav,,,,LA_T_1700627,,ASVspoof2019-LA,,5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1700627_057644.wav,,,,,,,False
FS-RM_LA_T_1705157_019668,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,019668,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1705157_019668.wav,,,,LA_T_1705157,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1705157_019668.wav,,,,,,,False
FS-RM_LA_T_1705157_037859,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,037859,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1705157_037859.wav,,,,LA_T_1705157,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1705157_037859.wav,,,,,,,False
FS-RM_LA_T_1706303_080023,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,080023,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1706303_080023.wav,,,,LA_T_1706303,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1706303_080023.wav,,,,,,,False
FS-RM_LA_T_1711083_074373,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,074373,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1711083_074373.wav,,,,LA_T_1711083,,ASVspoof2019-LA,,5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1711083_074373.wav,,,,,,,False
FS-RM_LA_T_1712857_063282,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,063282,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1712857_063282.wav,,,,LA_T_1712857,,ASVspoof2019-LA,,5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1712857_063282.wav,,,,,,,False
FS-RM_LA_T_1712857_068913,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,068913,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1712857_068913.wav,,,,LA_T_1712857,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1712857_068913.wav,,,,,,,False
FS-RM_LA_T_1722998_121257,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,121257,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1722998_121257.wav,,,,LA_T_1722998,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1722998_121257.wav,,,,,,,False
FS-RM_LA_T_1723479_120932,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,120932,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1723479_120932.wav,,,,LA_T_1723479,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1723479_120932.wav,,,,,,,False
FS-RM_LA_T_1726086_054125,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,054125,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1726086_054125.wav,,,,LA_T_1726086,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1726086_054125.wav,,,,,,,False
FS-RM_LA_T_1729928_093026,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,093026,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1729928_093026.wav,,,,LA_T_1729928,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1729928_093026.wav,,,,,,,False
FS-RM_LA_T_1729928_122901,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,122901,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1729928_122901.wav,,,,LA_T_1729928,,ASVspoof2019-LA,,0.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1729928_122901.wav,,,,,,,False
FS-RM_LA_T_1744286_013328,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,013328,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1744286_013328.wav,,,,LA_T_1744286,,ASVspoof2019-LA,,5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1744286_013328.wav,,,,,,,False
FS-RM_LA_T_1757434_132130,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,132130,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1757434_132130.wav,,,,LA_T_1757434,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1757434_132130.wav,,,,,,,False
FS-RM_LA_T_1764796_083627,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,083627,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1764796_083627.wav,,,,LA_T_1764796,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1764796_083627.wav,,,,,,,False
FS-RM_LA_T_1769203_126745,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,126745,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1769203_126745.wav,,,,LA_T_1769203,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1769203_126745.wav,,,,,,,False
FS-RM_LA_T_1778086_111791,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,111791,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1778086_111791.wav,,,,LA_T_1778086,,ASVspoof2019-LA,,0.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1778086_111791.wav,,,,,,,False
FS-RM_LA_T_1784879_151284,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,151284,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1784879_151284.wav,,,,LA_T_1784879,,ASVspoof2019-LA,,5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1784879_151284.wav,,,,,,,False
FS-RM_LA_T_1788539_033211,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,033211,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1788539_033211.wav,,,,LA_T_1788539,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1788539_033211.wav,,,,,,,False
FS-RM_LA_T_1788539_145702,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,145702,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1788539_145702.wav,,,,LA_T_1788539,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1788539_145702.wav,,,,,,,False
FS-RM_LA_T_1801940_028097,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,028097,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1801940_028097.wav,,,,LA_T_1801940,,ASVspoof2019-LA,,0.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1801940_028097.wav,,,,,,,False
FS-RM_LA_T_1803112_060991,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,060991,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1803112_060991.wav,,,,LA_T_1803112,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1803112_060991.wav,,,,,,,False
FS-RM_LA_T_1803112_063657,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,063657,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1803112_063657.wav,,,,LA_T_1803112,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1803112_063657.wav,,,,,,,False
FS-RM_LA_T_1814438_054556,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,054556,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1814438_054556.wav,,,,LA_T_1814438,,ASVspoof2019-LA,,0.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1814438_054556.wav,,,,,,,False
FS-RM_LA_T_1825168_010527,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,010527,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1825168_010527.wav,,,,LA_T_1825168,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1825168_010527.wav,,,,,,,False
FS-RM_LA_T_1825168_130111,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,130111,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1825168_130111.wav,,,,LA_T_1825168,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1825168_130111.wav,,,,,,,False
FS-RM_LA_T_1830013_043856,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,043856,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1830013_043856.wav,,,,LA_T_1830013,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1830013_043856.wav,,,,,,,False
FS-RM_LA_T_1830259_124870,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,124870,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1830259_124870.wav,,,,LA_T_1830259,,ASVspoof2019-LA,,0.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1830259_124870.wav,,,,,,,False
FS-RM_LA_T_1830722_075383,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,075383,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1830722_075383.wav,,,,LA_T_1830722,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1830722_075383.wav,,,,,,,False
FS-RM_LA_T_1853870_063383,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,063383,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1853870_063383.wav,,,,LA_T_1853870,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1853870_063383.wav,,,,,,,False
FS-RM_LA_T_1853870_099395,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,099395,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1853870_099395.wav,,,,LA_T_1853870,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1853870_099395.wav,,,,,,,False
FS-RM_LA_T_1856684_057443,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,057443,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1856684_057443.wav,,,,LA_T_1856684,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1856684_057443.wav,,,,,,,False
FS-RM_LA_T_1873241_029528,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,029528,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1873241_029528.wav,,,,LA_T_1873241,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1873241_029528.wav,,,,,,,False
FS-RM_LA_T_1873241_042720,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,042720,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1873241_042720.wav,,,,LA_T_1873241,,ASVspoof2019-LA,,15.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1873241_042720.wav,,,,,,,False
FS-RM_LA_T_1873241_057821,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,057821,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1873241_057821.wav,,,,LA_T_1873241,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1873241_057821.wav,,,,,,,False
FS-RM_LA_T_1873972_108846,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,108846,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1873972_108846.wav,,,,LA_T_1873972,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1873972_108846.wav,,,,,,,False
FS-RM_LA_T_1876433_027576,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,027576,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1876433_027576.wav,,,,LA_T_1876433,,ASVspoof2019-LA,,-5.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1876433_027576.wav,,,,,,,False
FS-RM_LA_T_1888805_104271,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,104271,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1888805_104271.wav,,,,LA_T_1888805,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1888805_104271.wav,,,,,,,False
FS-RM_LA_T_1890957_029128,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,029128,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1890957_029128.wav,,,,LA_T_1890957,,ASVspoof2019-LA,,0.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1890957_029128.wav,,,,,,,False
FS-RM_LA_T_1896647_151038,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,151038,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1896647_151038.wav,,,,LA_T_1896647,,ASVspoof2019-LA,,20.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1896647_151038.wav,,,,,,,False
FS-RM_LA_T_1902043_123863,1,1.0,0.0,1,1,mixed,,,,,,,,,,,,,,,,,,,,123863,,FMA,,,,,mixfake_music_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_train_v1/audio/FS-RM_LA_T_1902043_123863.wav,,,,LA_T_1902043,,ASVspoof2019-LA,,10.0,,,,,concurrent,MixFake,wav16k,train,/yourownpath/mixed_dataset/train/audio/FS-RM_LA_T_1902043_123863.wav,,,,,,,False
