DATASET,ID,MIXTURE_ID,MUSIC_SOURCE_ID,CHANNEL,MUSIC_FAKE,VOICE_PRESENT,MUSIC_SOURCE,MUSIC_GENERATOR,MUSIC_GROUP_ID,PATH,AUDIO_SHA256,EAT_VOICE,PANNS_VOICE,EAT_MUSIC,PANNS_MUSIC,LEARNED_VOICE_PRESENT,BOTH_VOICE_REVIEW,SEMANTIC_LEARNED_DISAGREEMENT
channel_invariant_factorial_train_v1,channel_inv_0099__clean,channel_inv_0099,mgm_fake_0114,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_3816,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0099__clean.flac,6d5e3cc910fae289d7aea36d0d576ce034738c837bedb18933ce950075db78c0,0.059335533529520035,0.14747354388237,0.8094705939292908,0.8385343551635742,0.015801964327692986,False,False
channel_invariant_factorial_train_v1,channel_inv_0099__g711_ulaw,channel_inv_0099,mgm_fake_0114,g711_ulaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_3816,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0099__g711_ulaw.flac,05e41c62351b39fa2ed7a470d6bc86b4705ae83983a6778752f113f902f7b0f2,0.3255605101585388,0.17941196262836456,0.8826256990432739,0.7990740537643433,0.007648504804819822,False,False
channel_invariant_factorial_train_v1,channel_inv_0099__g711_alaw,channel_inv_0099,mgm_fake_0114,g711_alaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_3816,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0099__g711_alaw.flac,c69c3b909eb1567e904c3c7a8913ece44f48591c8b2173e6c6bcdd122b4efda1,0.33098986744880676,0.1762840449810028,0.8804738521575928,0.8064674735069275,0.00804848875850439,False,False
channel_invariant_factorial_train_v1,channel_inv_0100__clean,channel_inv_0100,mgm_real_0069,clean,0.0,0,FMA,real,003766,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0100__clean.flac,3efe7eb76e65ee95882ab627a2502f4d3ddfc2944d0c16a232d6132f1e03b599,0.021171418949961662,0.030413849279284477,0.8636252284049988,0.8823490738868713,0.04381445050239563,False,False
channel_invariant_factorial_train_v1,channel_inv_0100__packetloss_opus_nb,channel_inv_0100,mgm_real_0069,packetloss_opus_nb,0.0,0,FMA,real,003766,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0100__packetloss_opus_nb.flac,324c07f724800f95860eac12d231593d6d740aee3718f79daa066c06f108f12b,0.02222428284585476,0.06981413811445236,0.9616897106170654,0.9385610222816467,0.03677503764629364,False,False
channel_invariant_factorial_train_v1,channel_inv_0100__packetloss_g711,channel_inv_0100,mgm_real_0069,packetloss_g711,0.0,0,FMA,real,003766,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0100__packetloss_g711.flac,e8e2b4a159ed531ec71d98358bde568cc229d9cd5fadc01012ad22f7ce8bf4e0,0.010404734872281551,0.021749600768089294,0.950638473033905,0.9711765050888062,0.03535809367895126,False,False
channel_invariant_factorial_train_v1,channel_inv_0101__clean,channel_inv_0101,mgm_fake_0137,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_3264,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0101__clean.flac,6ffb2aa2cc50e6a922b6151b712855d7849ca5cbae21f24591783611da6ab023,0.09696048498153687,0.11997265368700027,0.9418141841888428,0.9234437346458435,0.008744594641029835,False,False
channel_invariant_factorial_train_v1,channel_inv_0101__pstn_bandpass,channel_inv_0101,mgm_fake_0137,pstn_bandpass,1.0,0,SONICS-suno,chirp-v3.5,sonics_3264,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0101__pstn_bandpass.flac,fd4248c60922efbac3b7f2fa04e0bf5b783c9da82df14262ffe54b32d2dd3149,0.44548532366752625,0.1435948610305786,0.953875720500946,0.9227696061134338,0.01044232677668333,False,False
channel_invariant_factorial_train_v1,channel_inv_0101__g711_ulaw,channel_inv_0101,mgm_fake_0137,g711_ulaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_3264,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0101__g711_ulaw.flac,151b6974a96dfed79f57f2425c9667f1934cc473e5016d8cbf5e9efff4fd7c2b,0.5840052366256714,0.16007599234580994,0.957926332950592,0.9185025691986084,0.00467110238969326,False,False
channel_invariant_factorial_train_v1,channel_inv_0102__clean,channel_inv_0102,mgm_real_0219,clean,0.0,0,FMA,real,046720,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0102__clean.flac,47ccad772322eac9a508dc535c3be5953635e060e6cd67a7ebd2dd70b04b00d9,0.013484174385666847,0.02720346301794052,0.6696901917457581,0.725078821182251,0.013148665428161621,False,False
channel_invariant_factorial_train_v1,channel_inv_0102__mulaw_numpy,channel_inv_0102,mgm_real_0219,mulaw_numpy,0.0,0,FMA,real,046720,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0102__mulaw_numpy.flac,423cf968e9e1ec64f6cdb846efc9f0477fc3d19defe445ce5c430a60a373f9dd,0.008177193813025951,0.03477872163057327,0.8150668144226074,0.7686929702758789,0.004546120297163725,False,False
channel_invariant_factorial_train_v1,channel_inv_0102__fft_narrowband,channel_inv_0102,mgm_real_0219,fft_narrowband,0.0,0,FMA,real,046720,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0102__fft_narrowband.flac,9f7886b6873d5645b4d87171d12ba2f5b96959203cd5d6c307fc8da4ff74d583,0.00939664151519537,0.019252952188253403,0.683775782585144,0.5920904278755188,0.004727967083454132,False,False
channel_invariant_factorial_train_v1,channel_inv_0103__clean,channel_inv_0103,mgm_fake_0128,clean,1.0,0,SONICS-udio,udio-120s,sonics_379,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0103__clean.flac,40e838895bbba90e4ebc780eb1b7030eee5ed43ee8f4d50a265930cb467def35,0.7345824241638184,0.6302146911621094,0.9347152709960938,0.924631655216217,0.004190560895949602,True,True
channel_invariant_factorial_train_v1,channel_inv_0103__random_bandpass,channel_inv_0103,mgm_fake_0128,random_bandpass,1.0,0,SONICS-udio,udio-120s,sonics_379,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0103__random_bandpass.flac,92c7c8a3f91fe863f5c609fabae8be85cf1f1d6d5f2d7fe39491c35291f9dd92,0.8206142783164978,0.8765680193901062,0.061752866953611374,0.3820739686489105,0.005580502096563578,True,True
channel_invariant_factorial_train_v1,channel_inv_0103__mulaw_numpy,channel_inv_0103,mgm_fake_0128,mulaw_numpy,1.0,0,SONICS-udio,udio-120s,sonics_379,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0103__mulaw_numpy.flac,a0b58c9e5d452d35e11393369fc2451e68038cdc20be23115673793f574f163d,0.7739462852478027,0.8731395602226257,0.13853342831134796,0.4248678982257843,0.005201488733291626,True,True
channel_invariant_factorial_train_v1,channel_inv_0104__clean,channel_inv_0104,mgm_real_0024,clean,0.0,0,FMA,real,027987,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0104__clean.flac,503f5f66ed1448e242908f69830590623fad97a5c3f2ca40e48f431e319ecfa9,0.008416936732828617,0.030721567571163177,0.5596247315406799,0.7981745004653931,0.04797068610787392,False,False
channel_invariant_factorial_train_v1,channel_inv_0104__pstn_bandpass,channel_inv_0104,mgm_real_0024,pstn_bandpass,0.0,0,FMA,real,027987,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0104__pstn_bandpass.flac,00dfb4dbebbffbfab1b3286bf9c88d070f7eb3e1f2295c578cb48ce8bcbb3190,0.007048393599689007,0.02917308546602726,0.5877529978752136,0.7915722727775574,0.004667742643505335,False,False
channel_invariant_factorial_train_v1,channel_inv_0104__g711_ulaw,channel_inv_0104,mgm_real_0024,g711_ulaw,0.0,0,FMA,real,027987,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0104__g711_ulaw.flac,853c5e329d0e33b118743863e85a293c614d454bcab4181d6e358326d39b12f9,0.008425532840192318,0.02820717543363571,0.5545127391815186,0.7955990433692932,0.003740351414307952,False,False
channel_invariant_factorial_train_v1,channel_inv_0105__clean,channel_inv_0105,mgm_fake_0065,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_4079,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0105__clean.flac,dd0a2ba7b3331905fe5aaf51338e9f9ffebff349432adc8f55c46d721662f0a5,0.04767579957842827,0.14342404901981354,0.8630373477935791,0.8754573464393616,0.030008336529135704,False,False
channel_invariant_factorial_train_v1,channel_inv_0105__g711_alaw,channel_inv_0105,mgm_fake_0065,g711_alaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_4079,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0105__g711_alaw.flac,37ead1be0704c6ffe3fa7e7a46f04c3cb6f619620c5de7f567781649eda0ee91,0.4184057116508484,0.2501210868358612,0.9429024457931519,0.9019688367843628,0.004548231605440378,False,False
channel_invariant_factorial_train_v1,channel_inv_0105__g726_24k,channel_inv_0105,mgm_fake_0065,g726_24k,1.0,0,SONICS-suno,chirp-v3.5,sonics_4079,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0105__g726_24k.flac,6f2ee3ed66de5f712e94589c87ef0829f1f128b620d78af564d8e9c3cc05329d,0.4711403250694275,0.300454318523407,0.9413084983825684,0.9025100469589233,0.003339089686051011,False,False
channel_invariant_factorial_train_v1,channel_inv_0106__clean,channel_inv_0106,mgm_real_0009,clean,0.0,0,FMA,real,143039,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0106__clean.flac,f168138ac9f0191d03623cf27b5aabe5429892c3e54da7f5d9265016a65768a3,0.7015594244003296,0.38022473454475403,0.22441644966602325,0.5533011555671692,0.6186667084693909,False,False
channel_invariant_factorial_train_v1,channel_inv_0106__resample8k,channel_inv_0106,mgm_real_0009,resample8k,0.0,0,FMA,real,143039,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0106__resample8k.flac,620068f0ab71a6874b08abad08e7d4df3f3317a1acd929f367cff385ab82f047,0.7514263391494751,0.14964869618415833,0.41157224774360657,0.7578734159469604,0.23837706446647644,False,False
channel_invariant_factorial_train_v1,channel_inv_0106__pstn_bandpass,channel_inv_0106,mgm_real_0009,pstn_bandpass,0.0,0,FMA,real,143039,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0106__pstn_bandpass.flac,a9b59393c439b97b254d8cb77fafa7845e2a1367270920d3832213f2da771465,0.6455956101417542,0.2595975995063782,0.4148629605770111,0.36132556200027466,0.17790022492408752,False,False
channel_invariant_factorial_train_v1,channel_inv_0107__clean,channel_inv_0107,mgm_fake_0120,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_4196,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0107__clean.flac,8c6d18463c48db62b4b5cd3eda6eccfb1b9b0c43ea279cb1b9b001ac7bcc965d,0.0352429561316967,0.08818070590496063,0.854587197303772,0.8468234539031982,0.017069637775421143,False,False
channel_invariant_factorial_train_v1,channel_inv_0107__packetloss_opus_nb,channel_inv_0107,mgm_fake_0120,packetloss_opus_nb,1.0,0,SONICS-suno,chirp-v3.5,sonics_4196,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0107__packetloss_opus_nb.flac,448ffa976981f1dae576149fe604d016e639e803b271e7ede198d704d03fcbeb,0.17547795176506042,0.13527502119541168,0.970802366733551,0.8830482959747314,0.013849878683686256,False,False
channel_invariant_factorial_train_v1,channel_inv_0107__packetloss_g711,channel_inv_0107,mgm_fake_0120,packetloss_g711,1.0,0,SONICS-suno,chirp-v3.5,sonics_4196,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0107__packetloss_g711.flac,4d851d3c3d666078927304ff69a9bf9bc078210d798968ce581165fa8df1fc39,0.18131229281425476,0.08901757001876831,0.9569960236549377,0.9063066840171814,0.006218636874109507,False,False
channel_invariant_factorial_train_v1,channel_inv_0108__clean,channel_inv_0108,mgm_real_0239,clean,0.0,0,FMA,real,055481,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0108__clean.flac,0ec599e89dfe8da790809d0fbf8d54d2712abbf41a4472feb986ceb4c9bd83d0,0.5117296576499939,0.4744615852832794,0.9432662129402161,0.887380063533783,0.2367624193429947,False,False
channel_invariant_factorial_train_v1,channel_inv_0108__g711_alaw,channel_inv_0108,mgm_real_0239,g711_alaw,0.0,0,FMA,real,055481,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0108__g711_alaw.flac,dfcf259ef181401ebf2ed3018ce3dcd68f63f82e33254cdd9d8431381604aacd,0.544649600982666,0.6834411025047302,0.9602965116500854,0.7896674871444702,0.05543222278356552,True,True
channel_invariant_factorial_train_v1,channel_inv_0108__g726_24k,channel_inv_0108,mgm_real_0239,g726_24k,0.0,0,FMA,real,055481,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0108__g726_24k.flac,9a5e065ff0da8924ee2f87cde11d52e9966b1889668e1d89ca54c77e39740752,0.527367115020752,0.6967570781707764,0.949924886226654,0.7344584465026855,0.06794033199548721,True,True
channel_invariant_factorial_train_v1,channel_inv_0109__clean,channel_inv_0109,mgm_fake_0077,clean,1.0,0,SONICS-udio,udio-120s,sonics_1985,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0109__clean.flac,db1436a389063cf1732c1143bdb38f98dd6b270a38911914124ecb0e33adf424,0.04707736149430275,0.2137228399515152,0.8007704615592957,0.8465008735656738,0.030659019947052002,False,False
channel_invariant_factorial_train_v1,channel_inv_0109__g726_24k,channel_inv_0109,mgm_fake_0077,g726_24k,1.0,0,SONICS-udio,udio-120s,sonics_1985,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0109__g726_24k.flac,4f7ae7f715ca373c576eb3fb1f739b743f72959020356a7898cbd26aee6467fc,0.575259268283844,0.24365757405757904,0.9481671452522278,0.8579481840133667,0.013102556578814983,False,False
channel_invariant_factorial_train_v1,channel_inv_0109__opus_nb_8k,channel_inv_0109,mgm_fake_0077,opus_nb_8k,1.0,0,SONICS-udio,udio-120s,sonics_1985,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0109__opus_nb_8k.flac,16f152ffe8e863e0ff08387f5cb1b66685aed539e629857526bb1de3d860d248,0.49764934182167053,0.414753794670105,0.9421663284301758,0.7412943840026855,0.020737312734127045,False,False
channel_invariant_factorial_train_v1,channel_inv_0110__clean,channel_inv_0110,mgm_real_0149,clean,0.0,0,FMA,real,064331,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0110__clean.flac,0b671a883e204943881542b73c9cbb2aff81dc7127b751de2ad132bd2133b5a0,0.019427470862865448,0.05507903918623924,0.85044926404953,0.8312788009643555,0.18957778811454773,False,False
channel_invariant_factorial_train_v1,channel_inv_0110__g726_24k,channel_inv_0110,mgm_real_0149,g726_24k,0.0,0,FMA,real,064331,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0110__g726_24k.flac,1e37b0702aed19a2dc987b1a2e8e679e26e72b963511374a2f0018e4918503b2,0.026472194120287895,0.07330065965652466,0.8307362794876099,0.8355826139450073,0.017313476651906967,False,False
channel_invariant_factorial_train_v1,channel_inv_0110__opus_nb_8k,channel_inv_0110,mgm_real_0149,opus_nb_8k,0.0,0,FMA,real,064331,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0110__opus_nb_8k.flac,16218b9663eb6b804fb6f3a90013ae1e3d34c40806fdeedf482d292459623cdd,0.0243800338357687,0.08336895704269409,0.8957297205924988,0.9206013679504395,0.021353749558329582,False,False
channel_invariant_factorial_train_v1,channel_inv_0111__clean,channel_inv_0111,mgm_fake_0093,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_1336,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0111__clean.flac,0e57c9c973251d93c4e7753e7aaa194ec54948fabf04e0a132dceb09cf025ca1,0.08506320416927338,0.27216312289237976,0.7748900651931763,0.873688280582428,0.024729100987315178,False,False
channel_invariant_factorial_train_v1,channel_inv_0111__g711_ulaw,channel_inv_0111,mgm_fake_0093,g711_ulaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_1336,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0111__g711_ulaw.flac,31bc311a90bbd96fbf7ec83a8076d11a84598197ea07d039841946067eed325f,0.019497044384479523,0.04818069562315941,0.8209623694419861,0.920052707195282,0.0198178943246603,False,False
channel_invariant_factorial_train_v1,channel_inv_0111__g711_alaw,channel_inv_0111,mgm_fake_0093,g711_alaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_1336,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0111__g711_alaw.flac,fbbecaf5c1a0354cc5aca448f74acbb4baf860fbd5720289be73220470fba19a,0.021938567981123924,0.04066931828856468,0.822496235370636,0.9237174391746521,0.02947256900370121,False,False
channel_invariant_factorial_train_v1,channel_inv_0112__clean,channel_inv_0112,mgm_real_0136,clean,0.0,0,FMA,real,034263,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0112__clean.flac,01f7b36476eab4e441c16f39a952130de7d666dd19e7eb89c91be9761ef59aa7,0.33374980092048645,0.4855368733406067,0.8366053700447083,0.8441835641860962,0.03284771740436554,False,False
channel_invariant_factorial_train_v1,channel_inv_0112__opus_nb_8k,channel_inv_0112,mgm_real_0136,opus_nb_8k,0.0,0,FMA,real,034263,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0112__opus_nb_8k.flac,9529c58e2761fc7dd2fd63894aea883051845b7c2b6fc87e0cce5775f8b5d5c6,0.3811614513397217,0.33509522676467896,0.7813738584518433,0.22753752768039703,0.017356086522340775,False,False
channel_invariant_factorial_train_v1,channel_inv_0112__opus_nb_12k,channel_inv_0112,mgm_real_0136,opus_nb_12k,0.0,0,FMA,real,034263,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0112__opus_nb_12k.flac,598ba766e26bc0f4b44193d725991f434826f13de2d0098c507ecd1c8ad359de,0.5293062329292297,0.35881561040878296,0.8244209289550781,0.3896988034248352,0.011658718809485435,False,False
channel_invariant_factorial_train_v1,channel_inv_0113__clean,channel_inv_0113,mgm_fake_0108,clean,1.0,0,SONICS-udio,udio-120s,sonics_2410,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0113__clean.flac,08da66962b14eddb84b3532e43e0b6385692212157a25af4ee548168bb338e4b,0.3070475459098816,0.726171612739563,0.9093427658081055,0.8640161156654358,0.009161156602203846,False,False
channel_invariant_factorial_train_v1,channel_inv_0113__mulaw_numpy,channel_inv_0113,mgm_fake_0108,mulaw_numpy,1.0,0,SONICS-udio,udio-120s,sonics_2410,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0113__mulaw_numpy.flac,3bd4d4a4e7f4330289a14adc03877a51640481246064f6db8099dfd4b42f977c,0.6204601526260376,0.35624873638153076,0.942783534526825,0.8904775977134705,0.006894663907587528,False,False
channel_invariant_factorial_train_v1,channel_inv_0113__fft_narrowband,channel_inv_0113,mgm_fake_0108,fft_narrowband,1.0,0,SONICS-udio,udio-120s,sonics_2410,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0113__fft_narrowband.flac,536c35b75d25b4c2f82881343c216d65f54cb72a5fa3eb13364f77378b52e6c5,0.7380244731903076,0.47459086775779724,0.9178718328475952,0.8654354810714722,0.005273814313113689,False,False
channel_invariant_factorial_train_v1,channel_inv_0114__clean,channel_inv_0114,mgm_real_0162,clean,0.0,0,FMA,real,089486,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0114__clean.flac,8babdfff30ec435fe7238d030f037176a2d747c64277495c7fc387f0a5ff9a6c,0.20846696197986603,0.32171037793159485,0.8914076685905457,0.8995361328125,0.13322077691555023,False,False
channel_invariant_factorial_train_v1,channel_inv_0114__packetloss_g711,channel_inv_0114,mgm_real_0162,packetloss_g711,0.0,0,FMA,real,089486,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0114__packetloss_g711.flac,622a5390af0bddc2e7760bf4d29fc315e0a13417b3263eda554c9688b00045e4,0.1453438699245453,0.19432008266448975,0.9263312816619873,0.888258159160614,0.011769787408411503,False,False
channel_invariant_factorial_train_v1,channel_inv_0114__resample8k,channel_inv_0114,mgm_real_0162,resample8k,0.0,0,FMA,real,089486,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0114__resample8k.flac,c5db430e2db37d879bb4a4ac9a654e576a87d329dd91a15ab83b765201e4948f,0.310421884059906,0.3344767093658447,0.8953240513801575,0.8980240821838379,0.00904659554362297,False,False
channel_invariant_factorial_train_v1,channel_inv_0115__clean,channel_inv_0115,mgm_fake_0016,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_154,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0115__clean.flac,13f73b31eb28676d24ec88b3ac68c27eda2989a34b041d2acc7c4ca612adde72,0.05713656172156334,0.10617008805274963,0.8550496101379395,0.8750233054161072,0.016985619440674782,False,False
channel_invariant_factorial_train_v1,channel_inv_0115__g711_alaw,channel_inv_0115,mgm_fake_0016,g711_alaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_154,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0115__g711_alaw.flac,2108ab35f731685edebaf171292484c2eabcf42c685ed90520e6786242e58154,0.46662089228630066,0.25634440779685974,0.9102224111557007,0.8982864022254944,0.005869390908628702,False,False
channel_invariant_factorial_train_v1,channel_inv_0115__g726_24k,channel_inv_0115,mgm_fake_0016,g726_24k,1.0,0,SONICS-suno,chirp-v3.5,sonics_154,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0115__g726_24k.flac,ae6d88e12ee587478563c9079e10cf350753e2633794188441f5026e90757285,0.49180877208709717,0.37669429183006287,0.9026609659194946,0.8991071581840515,0.007544184569269419,False,False
channel_invariant_factorial_train_v1,channel_inv_0116__clean,channel_inv_0116,mgm_real_0033,clean,0.0,0,FMA,real,055240,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0116__clean.flac,d6bf1c789cacbcc13e334b99670cadd76c0929de1d96f0b947b877d6a73a9b7e,0.016283035278320312,0.06095430999994278,0.8780144453048706,0.88004070520401,0.4299488961696625,False,False
channel_invariant_factorial_train_v1,channel_inv_0116__mulaw_numpy,channel_inv_0116,mgm_real_0033,mulaw_numpy,0.0,0,FMA,real,055240,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0116__mulaw_numpy.flac,8e7e3e1860989e962bcf05e94af9fd9035bb9b3e3acbba9a16e7b15c8ef3e0b2,0.035753536969423294,0.12461783736944199,0.8914421796798706,0.9252967238426208,0.12699580192565918,False,False
channel_invariant_factorial_train_v1,channel_inv_0116__fft_narrowband,channel_inv_0116,mgm_real_0033,fft_narrowband,0.0,0,FMA,real,055240,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0116__fft_narrowband.flac,46e7444132bb9e088a7827e32a3fa5ef9cb9a0d158222b8ccd5d285f4530a0f7,0.05849752575159073,0.1027982160449028,0.8828853368759155,0.9173316359519958,0.06262288987636566,False,False
channel_invariant_factorial_train_v1,channel_inv_0117__clean,channel_inv_0117,mgm_fake_0027,clean,1.0,0,SONICS-udio,udio-120s,sonics_5210,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0117__clean.flac,c8ac703813e8452ab948c9c02901009ed791311623233f763228713718aa55f6,0.26395466923713684,0.31261906027793884,0.9236517548561096,0.899797797203064,0.042484719306230545,False,False
channel_invariant_factorial_train_v1,channel_inv_0117__mulaw_numpy,channel_inv_0117,mgm_fake_0027,mulaw_numpy,1.0,0,SONICS-udio,udio-120s,sonics_5210,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0117__mulaw_numpy.flac,2984dd30eaf580294c024bd3be225d4a3b1cf9426643875b1e2c89a4870f7be9,0.19513316452503204,0.6912652850151062,0.9355711936950684,0.8743773698806763,0.031445447355508804,False,False
channel_invariant_factorial_train_v1,channel_inv_0117__fft_narrowband,channel_inv_0117,mgm_fake_0027,fft_narrowband,1.0,0,SONICS-udio,udio-120s,sonics_5210,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0117__fft_narrowband.flac,448e9e6069fa4332d75cd2e3555b094608d7493bc17ccac90d1e210fe07ea288,0.32662150263786316,0.7380391955375671,0.9358487129211426,0.9006937146186829,0.020041128620505333,False,False
channel_invariant_factorial_train_v1,channel_inv_0118__clean,channel_inv_0118,mgm_real_0079,clean,0.0,0,FMA,real,043022,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0118__clean.flac,5ce3236207eb2e9b7efe2a974c48631da148db8dbb17a6a49452a31d742af733,0.042909614741802216,0.16799461841583252,0.9012154340744019,0.8779948949813843,0.0445982962846756,False,False
