ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SOURCE_ID,VOICE_GENERATOR,VOICE_SPEAKER,MUSIC_SOURCE_ID,MUSIC_GENERATOR,MUSIC_GROUP_ID,SNR_DB,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION
factorial_0632,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,clean_flac,holdout,voice_real_minji_extra_00,bonafide,minji,efp_fake_145918_mubert_08,mubert,fma_145918,5.0,0.5,voice_first,12.43,.flac
factorial_0633,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,stereo_wav,holdout,voice_real_minji_extra_02,bonafide,minji,efp_fake_145918_udio_15,udio,fma_145918,0.0,0.25,music_first,19.059,.wav
factorial_0634,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,mp3_64k,holdout,voice_real_hayoon_target_01,bonafide,hayoon,efp_fake_061491_acestep_00,acestep,fma_061491,-10.0,0.75,music_first,11.567,.mp3
factorial_0635,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,ogg_48k,holdout,voice_real_jihye_extra_00,bonafide,jihye,efp_fake_145918_mubert_08,mubert,fma_145918,10.0,0.25,music_first,14.355,.ogg
factorial_0636,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,telephone_flac,holdout,voice_real_jian_extra_00,bonafide,jian,efp_fake_061493_songgen_08,songgen,fma_061493,0.0,0.75,music_first,12.443,.flac
factorial_0637,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,noisy_flac,holdout,voice_real_jihye_target_00,bonafide,jihye,efp_fake_061493_acestep_00,acestep,fma_061493,5.0,0.75,voice_first,11.832,.flac
factorial_0638,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,clean_flac,holdout,voice_real_jian_target_01,bonafide,jian,efp_fake_061493_audioldm_01,audioldm,fma_061493,0.0,0.5,voice_first,13.072,.flac
factorial_0639,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,stereo_wav,holdout,voice_real_byungchul_target_00,bonafide,byungchul,efp_fake_145918_elevenlabs_06,elevenlabs,fma_145918,5.0,0.75,music_first,11.94,.wav
factorial_0640,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,mp3_64k,holdout,voice_real_byungchul_extra_01,bonafide,byungchul,efp_fake_098077_audioldm_05,audioldm,fma_098077,5.0,0.25,music_first,18.699,.mp3
factorial_0641,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,ogg_48k,holdout,voice_real_jihye_target_00,bonafide,jihye,efp_fake_098077_stableaudio_14,stableaudio,fma_098077,-10.0,0.5,voice_first,13.663,.ogg
factorial_0642,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,telephone_flac,holdout,voice_real_hayoon_target_01,bonafide,hayoon,efp_fake_145918_udio_16,udio,fma_145918,5.0,0.25,voice_first,14.701,.flac
factorial_0643,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,noisy_flac,holdout,voice_real_jian_target_00,bonafide,jian,efp_fake_145918_acestep_00,acestep,fma_145918,5.0,0.5,music_first,13.093,.flac
factorial_0644,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,clean_flac,holdout,voice_real_byungchul_extra_00,bonafide,byungchul,efp_fake_061493_stableaudio_09,stableaudio,fma_061493,-5.0,0.5,voice_first,15.309,.flac
factorial_0645,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,stereo_wav,holdout,voice_real_byungchul_extra_01,bonafide,byungchul,efp_fake_061493_songgen_08,songgen,fma_061493,-5.0,0.75,voice_first,13.699,.wav
factorial_0646,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,mp3_64k,holdout,voice_real_hayoon_extra_01,bonafide,hayoon,efp_fake_145918_suno_14,suno,fma_145918,10.0,0.25,voice_first,19.084,.mp3
factorial_0647,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,ogg_48k,holdout,voice_real_byungchul_extra_02,bonafide,byungchul,efp_fake_145918_elevenlabs_06,elevenlabs,fma_145918,0.0,0.75,music_first,11.75,.ogg
factorial_0648,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,telephone_flac,holdout,voice_real_byungchul_extra_00,bonafide,byungchul,efp_fake_145918_mubert_08,mubert,fma_145918,10.0,0.5,voice_first,15.309,.flac
factorial_0649,1,0.0,1.0,1,1,mixed,partial_overlap,voice_real__music_fake,partial_overlap__voice_real__music_fake,noisy_flac,holdout,voice_real_jian_target_02,bonafide,jian,efp_fake_145918_udio_15,udio,fma_145918,-10.0,0.5,voice_first,13.904,.flac
factorial_0650,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,clean_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_jian_target_00,qwen3tts_finetuned_1.7b,jian,efp_extra_real_069170,real,fma_069170,5.0,0.5,music_first,12.4,.flac
factorial_0651,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,stereo_wav,holdout,voice_fake_f5tts_v1_base_jian_target_01,f5tts_v1_base,jian,efp_extra_real_117627,real,fma_117627,5.0,0.25,voice_first,13.0,.wav
factorial_0652,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,mp3_64k,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_00,qwen3tts_custom_0.6b,jihye,efp_extra_real_037725,real,fma_037725,-10.0,0.5,music_first,12.2,.mp3
factorial_0653,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,ogg_48k,holdout,voice_fake_cosyvoice3_0.5b_minji_target_00,cosyvoice3_0.5b,minji,efp_extra_real_075443,real,fma_075443,-5.0,0.5,voice_first,17.12,.ogg
factorial_0654,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,telephone_flac,holdout,voice_fake_f5tts_v1_base_jian_target_00,f5tts_v1_base,jian,efp_extra_real_053302,real,fma_053302,0.0,0.75,voice_first,11.0,.flac
factorial_0655,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,noisy_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_00,qwen3tts_finetuned_1.7b,hayoon,efp_extra_real_126773,real,fma_126773,0.0,0.25,music_first,16.54,.flac
factorial_0656,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,clean_flac,holdout,voice_fake_cosyvoice3_0.5b_hayoon_target_02,cosyvoice3_0.5b,hayoon,efp_extra_real_111871,real,fma_111871,10.0,0.5,music_first,12.14,.flac
factorial_0657,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,stereo_wav,holdout,voice_fake_cosyvoice3_0.5b_minji_target_00,cosyvoice3_0.5b,minji,efp_extra_real_108476,real,fma_108476,0.0,0.5,music_first,17.12,.wav
factorial_0658,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,mp3_64k,holdout,voice_fake_cosyvoice3_0.5b_jian_target_00,cosyvoice3_0.5b,jian,efp_extra_real_056517,real,fma_056517,0.0,0.75,voice_first,11.28,.mp3
factorial_0659,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,ogg_48k,holdout,voice_fake_qwen3tts_finetuned_1.7b_byungchul_target_02,qwen3tts_finetuned_1.7b,byungchul,efp_extra_real_121320,real,fma_121320,-10.0,0.5,music_first,13.76,.ogg
factorial_0660,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,telephone_flac,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_00,cosyvoice3_0.5b,byungchul,efp_extra_real_084095,real,fma_084095,10.0,0.25,voice_first,18.58,.flac
factorial_0661,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,noisy_flac,holdout,voice_fake_f5tts_v1_base_jian_target_02,f5tts_v1_base,jian,efp_extra_real_133446,real,fma_133446,-10.0,0.25,music_first,13.808,.flac
factorial_0662,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,clean_flac,holdout,voice_fake_cosyvoice3_0.5b_jian_target_00,cosyvoice3_0.5b,jian,efp_extra_real_131904,real,fma_131904,5.0,0.25,voice_first,13.84,.flac
factorial_0663,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,stereo_wav,holdout,voice_fake_qwen3tts_custom_0.6b_byungchul_target_00,qwen3tts_custom_0.6b,byungchul,efp_extra_real_105712,real,fma_105712,-10.0,0.5,voice_first,13.48,.wav
factorial_0664,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,mp3_64k,holdout,voice_fake_f5tts_v1_base_byungchul_target_02,f5tts_v1_base,byungchul,efp_extra_real_121323,real,fma_121323,-5.0,0.75,music_first,12.921,.mp3
factorial_0665,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,ogg_48k,holdout,voice_fake_f5tts_v1_base_hayoon_target_01,f5tts_v1_base,hayoon,efp_extra_real_075443,real,fma_075443,5.0,0.25,voice_first,13.0,.ogg
factorial_0666,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,telephone_flac,holdout,voice_fake_f5tts_v1_base_minji_target_01,f5tts_v1_base,minji,efp_extra_real_131904,real,fma_131904,5.0,0.75,music_first,11.872,.flac
factorial_0667,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_02,qwen3tts_custom_0.6b,jihye,efp_extra_real_075443,real,fma_075443,-10.0,0.75,music_first,16.5,.flac
factorial_0668,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,clean_flac,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_01,qwen3tts_custom_0.6b,minji,efp_extra_real_043962,real,fma_043962,-10.0,0.5,voice_first,15.32,.flac
factorial_0669,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,stereo_wav,holdout,voice_fake_qwen3tts_custom_0.6b_jian_target_02,qwen3tts_custom_0.6b,jian,efp_extra_real_114037,real,fma_114037,10.0,0.75,voice_first,11.46,.wav
factorial_0670,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,mp3_64k,holdout,voice_fake_qwen3tts_custom_0.6b_hayoon_target_02,qwen3tts_custom_0.6b,hayoon,efp_extra_real_011781,real,fma_011781,10.0,0.75,music_first,11.3,.mp3
factorial_0671,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,ogg_48k,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_00,cosyvoice3_0.5b,byungchul,efp_extra_real_121320,real,fma_121320,0.0,0.5,voice_first,16.08,.ogg
factorial_0672,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,telephone_flac,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_01,qwen3tts_custom_0.6b,jihye,efp_extra_real_090527,real,fma_090527,-10.0,0.5,music_first,19.0,.flac
factorial_0673,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_00,qwen3tts_custom_0.6b,minji,efp_extra_real_072134,real,fma_072134,-10.0,0.75,voice_first,16.5,.flac
factorial_0674,1,1.0,0.0,1,1,mixed,partial_overlap,voice_fake__music_real,partial_overlap__voice_fake__music_real,clean_flac,holdout,voice_fake_f5tts_v1_base_jihye_target_02,f5tts_v1_base,jihye,efp_extra_real_129054,real,fma_129054,5.0,0.25,voice_first,20.897,.flac
factorial_0675,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,stereo_wav,holdout,voice_fake_f5tts_v1_base_jihye_target_00,f5tts_v1_base,jihye,efp_fake_130129_musicgen_05,musicgen,fma_130129,10.0,0.25,voice_first,13.096,.wav
factorial_0676,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,mp3_64k,holdout,voice_fake_cosyvoice3_0.5b_jihye_target_00,cosyvoice3_0.5b,jihye,efp_fake_061493_stableaudio_09,stableaudio,fma_061493,-5.0,0.5,voice_first,12.0,.mp3
factorial_0677,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,ogg_48k,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_01,cosyvoice3_0.5b,byungchul,efp_fake_145918_suno_13,suno,fma_145918,10.0,0.5,voice_first,12.96,.ogg
factorial_0678,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,telephone_flac,holdout,voice_fake_f5tts_v1_base_jian_target_02,f5tts_v1_base,jian,efp_fake_145918_elevenlabs_06,elevenlabs,fma_145918,5.0,0.25,voice_first,13.808,.flac
factorial_0679,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_hayoon_target_01,qwen3tts_custom_0.6b,hayoon,efp_fake_145918_producer_12,producer,fma_145918,5.0,0.5,voice_first,12.72,.flac
factorial_0680,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,clean_flac,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_01,qwen3tts_custom_0.6b,minji,efp_fake_145918_udio_15,udio,fma_145918,-5.0,0.25,voice_first,17.82,.flac
factorial_0681,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,stereo_wav,holdout,voice_fake_cosyvoice3_0.5b_jian_target_02,cosyvoice3_0.5b,jian,efp_fake_061491_songgen_07,songgen,fma_061491,0.0,0.5,music_first,13.32,.wav
factorial_0682,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,mp3_64k,holdout,voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_01,qwen3tts_finetuned_1.7b,hayoon,efp_fake_145918_suno_14,suno,fma_145918,10.0,0.5,voice_first,12.0,.mp3
factorial_0683,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,ogg_48k,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_01,cosyvoice3_0.5b,byungchul,efp_fake_145918_udio_15,udio,fma_145918,10.0,0.5,voice_first,12.96,.ogg
factorial_0684,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,telephone_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_01,qwen3tts_finetuned_1.7b,hayoon,efp_fake_098077_stableaudio_13,stableaudio,fma_098077,10.0,0.75,voice_first,11.0,.flac
factorial_0685,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_01,qwen3tts_custom_0.6b,minji,efp_fake_145918_mubert_08,mubert,fma_145918,5.0,0.25,voice_first,17.82,.flac
factorial_0686,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,clean_flac,holdout,voice_fake_qwen3tts_custom_0.6b_hayoon_target_00,qwen3tts_custom_0.6b,hayoon,efp_fake_127297_stableaudio_08,stableaudio,fma_127297,0.0,0.5,music_first,15.48,.flac
factorial_0687,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,stereo_wav,holdout,voice_fake_f5tts_v1_base_minji_target_02,f5tts_v1_base,minji,efp_fake_098077_musicgen_07,musicgen,fma_098077,5.0,0.25,music_first,15.616,.wav
factorial_0688,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,mp3_64k,holdout,voice_fake_qwen3tts_custom_0.6b_jian_target_01,qwen3tts_custom_0.6b,jian,efp_fake_098077_acestep_02,acestep,fma_098077,-10.0,0.75,voice_first,11.18,.mp3
factorial_0689,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,ogg_48k,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_00,qwen3tts_custom_0.6b,jihye,efp_fake_145918_brev_03,brev,fma_145918,-5.0,0.25,music_first,13.3,.ogg
factorial_0690,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,telephone_flac,holdout,voice_fake_cosyvoice3_0.5b_jian_target_02,cosyvoice3_0.5b,jian,efp_fake_145918_suno_14,suno,fma_145918,0.0,0.25,music_first,14.98,.flac
factorial_0691,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_00,qwen3tts_custom_0.6b,jihye,efp_fake_061493_musicgen_05,musicgen,fma_061493,-10.0,0.5,voice_first,12.2,.flac
factorial_0692,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,clean_flac,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_01,qwen3tts_custom_0.6b,jihye,efp_fake_127297_musicgen_04,musicgen,fma_127297,0.0,0.5,music_first,19.0,.flac
factorial_0693,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,stereo_wav,holdout,voice_fake_qwen3tts_custom_0.6b_jian_target_00,qwen3tts_custom_0.6b,jian,efp_fake_145918_mubert_08,mubert,fma_145918,5.0,0.75,music_first,11.42,.wav
factorial_0694,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,mp3_64k,holdout,voice_fake_qwen3tts_finetuned_1.7b_minji_target_00,qwen3tts_finetuned_1.7b,minji,efp_fake_127297_diffrhythm_03,diffrhythm,fma_127297,-5.0,0.5,voice_first,14.4,.mp3
factorial_0695,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,ogg_48k,holdout,voice_fake_f5tts_v1_base_jihye_target_01,f5tts_v1_base,jihye,efp_fake_145918_acestep_00,acestep,fma_145918,5.0,0.25,voice_first,20.545,.ogg
factorial_0696,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,telephone_flac,holdout,voice_fake_f5tts_v1_base_jian_target_02,f5tts_v1_base,jian,efp_fake_098077_acestep_02,acestep,fma_098077,0.0,0.5,voice_first,12.539,.flac
factorial_0697,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_byungchul_target_00,qwen3tts_custom_0.6b,byungchul,efp_fake_145918_elevenlabs_07,elevenlabs,fma_145918,5.0,0.75,voice_first,11.74,.flac
factorial_0698,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,clean_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_02,qwen3tts_finetuned_1.7b,hayoon,efp_fake_145918_mubert_08,mubert,fma_145918,5.0,0.5,voice_first,12.0,.flac
factorial_0699,1,1.0,1.0,1,1,mixed,partial_overlap,voice_fake__music_fake,partial_overlap__voice_fake__music_fake,stereo_wav,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_01,qwen3tts_custom_0.6b,minji,efp_fake_145918_suno_13,suno,fma_145918,10.0,0.25,music_first,17.82,.wav
factorial_0700,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,mp3_64k,holdout,voice_real_byungchul_extra_01,bonafide,byungchul,efp_real_061493,real,fma_061493,,,voice_first,19.699,.mp3
factorial_0701,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,ogg_48k,holdout,voice_real_jian_extra_01,bonafide,jian,efp_real_140922,real,fma_140922,,,voice_first,14.214,.ogg
factorial_0702,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,telephone_flac,holdout,voice_real_hayoon_target_02,bonafide,hayoon,efp_extra_real_072134,real,fma_072134,,,music_first,14.52,.flac
factorial_0703,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,noisy_flac,holdout,voice_real_jihye_extra_02,bonafide,jihye,efp_extra_real_014063,real,fma_014063,,,music_first,13.193,.flac
factorial_0704,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,clean_flac,holdout,voice_real_jian_extra_02,bonafide,jian,efp_extra_real_126219,real,fma_126219,,,music_first,13.262,.flac
factorial_0705,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,stereo_wav,holdout,voice_real_jihye_extra_02,bonafide,jihye,efp_extra_real_087186,real,fma_087186,,,music_first,13.193,.wav
factorial_0706,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,mp3_64k,holdout,voice_real_jian_target_02,bonafide,jian,efp_extra_real_127913,real,fma_127913,,,music_first,15.808,.mp3
factorial_0707,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,ogg_48k,holdout,voice_real_hayoon_extra_01,bonafide,hayoon,efp_extra_real_131941,real,fma_131941,,,voice_first,20.084,.ogg
factorial_0708,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,telephone_flac,holdout,voice_real_byungchul_target_01,bonafide,byungchul,efp_extra_real_148032,real,fma_148032,,,voice_first,13.41,.flac
factorial_0709,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,noisy_flac,holdout,voice_real_byungchul_target_00,bonafide,byungchul,efp_extra_real_072134,real,fma_072134,,,voice_first,15.758,.flac
factorial_0710,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,clean_flac,holdout,voice_real_byungchul_target_01,bonafide,byungchul,efp_extra_real_069211,real,fma_069211,,,voice_first,13.41,.flac
factorial_0711,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,stereo_wav,holdout,voice_real_jihye_extra_02,bonafide,jihye,efp_real_145918,real,fma_145918,,,music_first,13.193,.wav
factorial_0712,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,mp3_64k,holdout,voice_real_minji_extra_01,bonafide,minji,efp_real_140922,real,fma_140922,,,voice_first,18.264,.mp3
factorial_0713,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,ogg_48k,holdout,voice_real_minji_extra_02,bonafide,minji,efp_real_061491,real,fma_061491,,,music_first,19.559,.ogg
factorial_0714,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,telephone_flac,holdout,voice_real_jian_target_01,bonafide,jian,efp_extra_real_014063,real,fma_014063,,,music_first,14.144,.flac
factorial_0715,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,noisy_flac,holdout,voice_real_byungchul_extra_02,bonafide,byungchul,efp_extra_real_108476,real,fma_108476,,,voice_first,14.999,.flac
factorial_0716,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,clean_flac,holdout,voice_real_jian_target_02,bonafide,jian,efp_extra_real_129375,real,fma_129375,,,music_first,16.008,.flac
factorial_0717,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,stereo_wav,holdout,voice_real_jihye_extra_02,bonafide,jihye,efp_extra_real_111375,real,fma_111375,,,voice_first,13.393,.wav
factorial_0718,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,mp3_64k,holdout,voice_real_jian_target_01,bonafide,jian,efp_extra_real_072134,real,fma_072134,,,voice_first,14.144,.mp3
factorial_0719,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,ogg_48k,holdout,voice_real_jihye_target_00,bonafide,jihye,efp_extra_real_129054,real,fma_129054,,,music_first,15.327,.ogg
factorial_0720,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,telephone_flac,holdout,voice_real_minji_target_02,bonafide,minji,efp_extra_real_121320,real,fma_121320,,,music_first,17.947,.flac
factorial_0721,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,noisy_flac,holdout,voice_real_minji_extra_02,bonafide,minji,efp_extra_real_041568,real,fma_041568,,,voice_first,19.759,.flac
factorial_0722,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,clean_flac,holdout,voice_real_minji_extra_02,bonafide,minji,efp_extra_real_115767,real,fma_115767,,,music_first,19.759,.flac
factorial_0723,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,stereo_wav,holdout,voice_real_jian_extra_00,bonafide,jian,efp_real_130129,real,fma_130129,,,music_first,18.27,.wav
factorial_0724,0,0.0,0.0,1,1,mixed,sequential,voice_real__music_real,sequential__voice_real__music_real,mp3_64k,holdout,voice_real_hayoon_extra_01,bonafide,hayoon,efp_extra_real_084095,real,fma_084095,,,music_first,19.784,.mp3
factorial_0725,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,ogg_48k,holdout,voice_real_jihye_extra_01,bonafide,jihye,efp_fake_145918_brev_03,brev,fma_145918,,,music_first,14.825,.ogg
factorial_0726,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,telephone_flac,holdout,voice_real_minji_extra_00,bonafide,minji,efp_fake_145918_producer_11,producer,fma_145918,,,voice_first,12.859,.flac
